变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
463332,,,,enemyForce | nodead,useOtherProcess(463331),,,,,,,,,,463332,
463333,,1,14,,,,,,,<4631311>,<2>,<1>,,<0>,,
463334,,1,14,,,,,,,<4631324>,<1>,<1>,,"<min(self:hpMax()*(0.05+(skillLv(46313)*0.001-0.001)),self:damage()*3)>",,
463335,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {4,16})",,,,,<4631351>,<1>,<1>,,<0>,,
463336,,1,14,,,,,,,<4631451>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
463361,,1,14,,,,,,,<4631611;4631612>,<999;999>,<1;1>,,<0;0>,,
463362,,1,14,,,,,,,<4631651>,<999>,<1>,,<0>,,
463363,,1,14,,,,,,,<4631809>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
538101,故勒顿,,,,,,,,,,,,,,538112,
538102,,,,,,,,,,,,,,,538113,
538111,,,,,,,,,,,,,,,538111,
538112,,1,14,,,,,,,<5381111;5381112>,<2;999>,<1;1>,,<self:Bdamage()*0.1;0>,,
538113,,1,14,,,,,,,<5381116>,<1>,"<self:flagZ1() and more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%5==0 and 1 or 0>",,<0>,,
538114,,1,14,,,,,,,<5381114;5381115>,<1;1>,"<more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%4==0 and 1 or 0;more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%4==0 and 1 or 0>",,<<1;2;2>;100000>,,
538115,,,,,,,,,,<5381621>,<1>,<self:hasBuff(5381711) and 1 or 0>,,<0>,,
538121,,,,,,,,,,<5381321>,<1>,<1>,,<0>,538121,
538122,,1,14,,,,,,,<5381215;5381211>,<1;1>,<self:flagZ2() and self:hasBuff(5381211) and 1 or 0;self:hasBuff(5381211) and 0 or 1>,,<0;0>,,
538123,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|selfColumn|attrDiffer('natureType', {7,15})",,,,,<5381211>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
538131,,,,,,,,,,<5381321>,<1>,<1>,,<0>,538131,
538132,,,,,,,,,,,,,,,538132,
538133,,1,14,,,,,,,<5381311>,<self:flagZ3() and 2 or 1>,<1>,,<0>,,
538134,,1,14,,,,,,,<5381330>,<1>,<1>,,<0>,,
538135,缴械麻痹,,,useOtherProcessInput(538131),,,,,,<5381351>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
538136,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {7,15})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",2)",,,,,,,,,,,
538137,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {2,7,15})",,,,,,,,,,,
538138,,,,selfForce|nodead,,{process={value=<useOtherProcessInput(538136);useOtherProcessInput(538137)>;keyNum=self:flagZ3() and 2 or 1}},,,,<5381341>,<1>,"<moreE(self:star(),11) and 1 or 0>",,"<<list(1,0,0);1;1>>",,
538139,,,,useOtherProcessInput(538131),,,,,,<5381317>,<1>,"<(self:flagZ3() and 1 or 0)*(moreE(self:rarity(),target:rarity()) and 1 or (moreE(countObjByFlag(self:force(),762),1) and 0.35 or 0))>",,<0>,,
538161,,1,14,,,,,,,<5381610>,<999>,<1>,,<0>,,
538162,,1,14,,,,,,,<5381650>,<999>,<1>,,<0>,,
538163,,1,14,,,,,,,<5381711>,<3>,<1>,,<0>,,
538164,,1,14,,,,,,,<5381670>,<999>,<1>,,<0>,,
538181,,1,14,,,,,,,<5381810>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
539111,密勒顿,,,,,,,,,,,,,,539111,
539112,,1,14,,,,,,,<5391111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
539113,,,,useOtherProcessInput(539111),,,,,,<5391116>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
539121,,,,,,,,,,,,,,,539121,
539122,,1,14,,,,,,,<5391211>,<999>,<1>,,<0>,,
539131,,,4,,,,,,,,,,,,539131,
539132,,,4,,,,,,,,,,,,539132,
539133,,,,useOtherProcessInput(539131),,,,,,<5391216>,<1>,<1>,,<0>,,
539134,,1,14,,,,,,,<5391632;5391612>,<1;2>,<self:hasBuff(5391631) and 1 or 0;1>,,<0;0>,,
539135,,1,14,,,,,,,<5391312;5391313>,<1;1>,"<less(self:getBuffOverlayCount(5391311),3) and 1 or 0;(moreE(self:getBuffOverlayCount(5391311),3) and less(self:getBuffOverlayCount(5391311),6) and 1 or 0)*(self:flagZ3() and 0 or 1)>",,<(self:flagZ3() and self:getBuffOverlayCount(5391311)==0 and 3000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==1 and 2000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==2 and 1500 or 0)))+(5000-self:getBuffOverlayCount(5391311)*1000);-(3000+(self:getBuffOverlayCount(5391311)-3)*1000)>,,
539136,,,,enemyForce|nodead,"sortByProcess(""buffDiffer"",{""group"",{c.gandian_oc()}})|limit(csvSelf:flagZ3() and 6 or 3)",,,,,<5391321>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
539137,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<5391314>,<1>,"<self:flagZ3() and less(self:getBuffOverlayCount(5391311),2) and 0 or 0>",,<150>,,
539138,,1,14,,,,,,,<5391311>,<999>,<1>,,<0>,,
539139,,1,14,,,,,,,<5391316>,<999>,<1>,,<<0>>,,
539161,,1,14,,,,,,,<5391611>,<999>,<1>,,<0>,,
539162,,1,14,,,,,,,<5391651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
539163,,1,14,,,,,,,<5391711>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
539211,密勒顿皮肤,,,,,,,,,,,,,,539211,
539212,,1,14,,,,,,,<5391111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
539213,,,,useOtherProcessInput(539211),,,,,,<5391116>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
539221,,,,,,,,,,,,,,,539221,
539222,,1,14,,,,,,,<5391211>,<999>,<1>,,<0>,,
539231,,,4,,,,,,,,,,,,539231,
539232,,,4,,,,,,,,,,,,539232,
539233,,,,useOtherProcessInput(539231),,,,,,<5391216>,<1>,<1>,,<0>,,
539234,,1,14,,,,,,,<5391632;5391612>,<1;2>,<self:hasBuff(5391631) and 1 or 0;1>,,<0;0>,,
539235,,1,14,,,,,,,<5391312;5391313>,<1;1>,"<less(self:getBuffOverlayCount(5391311),3) and 1 or 0;(moreE(self:getBuffOverlayCount(5391311),3) and less(self:getBuffOverlayCount(5391311),6) and 1 or 0)*(self:flagZ3() and 0 or 1)>",,<(self:flagZ3() and self:getBuffOverlayCount(5391311)==0 and 3000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==1 and 2000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==2 and 1500 or 0)))+(5000-self:getBuffOverlayCount(5391311)*1000);-(3000+(self:getBuffOverlayCount(5391311)-3)*1000)>,,
539236,,,,enemyForce|nodead,"sortByProcess(""buffDiffer"",{""group"",{c.gandian_oc()}})|limit(csvSelf:flagZ3() and 6 or 3)",,,,,<5391321>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
539237,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<5391314>,<1>,"<self:flagZ3() and less(self:getBuffOverlayCount(5391311),2) and 0 or 0>",,<150>,,
539238,,1,14,,,,,,,<5391311>,<999>,<1>,,<0>,,
539239,,1,14,,,,,,,<5391316>,<999>,<1>,,<<0>>,,
539261,,1,14,,,,,,,<5391611>,<999>,<1>,,<0>,,
539262,,1,14,,,,,,,<5391651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
539263,,1,14,,,,,,,<5391711>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
468211,蕾冠王·白马,,,,,,,,,,,,,,468211,
468212,,1,14,,,,,,,<4682111>,<2>,<1>,,<1000>,,
468213,,1,14,,,,,,,<4682112>,<2>,<self:flagZ1() and 1 or 0>,,<1000>,,
468221,,,,,,,,,,,,,,,468221,
468222,,,,,,,,,,<4682211>,<1>,<1>,,<target:hpMax()*0.35>,,
468223,,1,14,,,,,,,<4682311>,<1>,<1>,,<0>,,
468224,,1,14,,,,,,,<4682214>,<2>,<self:flagZ2() and 1 or 0>,,<1000>,,
468225,,1,14,,,,,,,<4682215>,<1>,<self:flagZ2() and 1 or 0>,,<target:hpMax()*0.1>,,
468226,,,,selfForce|nodead,exclude(list(csvSelf:id()))|selfColumn|rowback,,,,,<4682215>,<1>,"<self:flagZ2() and (target:flag(10006) or target:natureIntersection(list(4,6,11))) and 1 or 0>",,<target:hpMax()*0.1>,,
468231,,,,,,,,,,,,,,,468231,
468232,,,,,,,,,,,,,,,468232,
468233,,,,enemyForce | nodead,useOtherProcess(468231),,,,,<4682683;4682216>,<2;2>,<1;1>,,"<<min(self:damage()*3,target:hpMax()*0.25)>;0>",,
468234,,1,14,,,,,,,<4682351>,<1>,<1>,,<0>,,
468235,,1,14,,,,,,,<4682631>,<999>,"<less(self:getBuffOverlayCount(4682321),(self:flagZ3() and 3 or (moreE(self:star(),11) and 2 or 1))) and 1 or 0>",,<0>,,
468236,,1,14,,,,,,,<4682321>,<999>,<1>,,<0>,,
468237,,,,enemyForce|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<4682322>,<1>,<self:flagZ3() and self:hasBuff(4682811) and 1 or 0>,,<self:damage()*2>,,
468238,,1,14,,,,,,,<4682811;4682323>,<999;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<0;0>,,
468239,,1,14,,,,,,,<4682324>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468261,,,,selfForce|nodead,"attrDiffer(""natureType"",{4,6,11})",,,,,<4682611>,<999>,<1>,,<target:cure()>,,
468262,,1,14,,,,,,,<4682613;4682614>,<999;999>,<1;1>,,<list(list(4));<2;2;1>>,,
468263,,1,14,,,,,,,<4682621>,<999>,<1>,,<<0>>,,
468264,6星8星解锁,1,14,,,,,,,<4682630;4682631>,<999;999>,<1;1>,,<target:hp()/target:hpMax();0>,,
468265,,1,14,,,,,,,<4682631;4682841>,<999;999>,<1;1>,,<0;self:hpMax()*0.2>,,
468266,,1,14,,,,,,,<4682631>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
468267,,1,14,,,,,,,<4682831>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
468411,蕾冠王·白马皮肤,,,,,,,,,,,,,,468411,
468412,,1,14,,,,,,,<4682111>,<2>,<1>,,<1000>,,
468413,,1,14,,,,,,,<4682112>,<2>,<self:flagZ1() and 1 or 0>,,<1000>,,
468421,,,,,,,,,,,,,,,468421,
468422,,,,,,,,,,<4682211>,<1>,<1>,,<target:hpMax()*0.35>,,
468423,,1,14,,,,,,,<4682311>,<1>,<1>,,<0>,,
468424,,1,14,,,,,,,<4682214>,<2>,<self:flagZ2() and 1 or 0>,,<1000>,,
468425,,1,14,,,,,,,<4682215>,<1>,<self:flagZ2() and 1 or 0>,,<target:hpMax()*0.1>,,
468426,,,,selfForce|nodead,exclude(list(csvSelf:id()))|selfColumn|rowback,,,,,<4682215>,<1>,"<self:flagZ2() and (target:flag(10006) or target:natureIntersection(list(4,6,11))) and 1 or 0>",,<target:hpMax()*0.1>,,
468431,,,,,,,,,,,,,,,468431,
468432,,,,,,,,,,,,,,,468432,
468433,,,,enemyForce | nodead,useOtherProcess(468431),,,,,<4682683;4682216>,<2;2>,<1;1>,,"<<min(self:damage()*3,target:hpMax()*0.25)>;0>",,
468434,,1,14,,,,,,,<4682351>,<1>,<1>,,<0>,,
468435,,1,14,,,,,,,<4682631>,<999>,"<less(self:getBuffOverlayCount(4682321),(self:flagZ3() and 3 or (moreE(self:star(),11) and 2 or 1))) and 1 or 0>",,<0>,,
468436,,1,14,,,,,,,<4682321>,<999>,<1>,,<0>,,
468437,,,,enemyForce|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<4682322>,<1>,<self:flagZ3() and self:hasBuff(4682811) and 1 or 0>,,<self:damage()*2>,,
468438,,1,14,,,,,,,<4682811;4682323>,<999;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<0;0>,,
468439,,1,14,,,,,,,<4682324>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468461,,,,selfForce|nodead,"attrDiffer(""natureType"",{4,6,11})",,,,,<4682611>,<999>,<1>,,<target:cure()>,,
468462,,1,14,,,,,,,<4682613;4682614>,<999;999>,<1;1>,,<list(list(4));<2;2;1>>,,
468463,,1,14,,,,,,,<4682621>,<999>,<1>,,<<0>>,,
468464,,1,14,,,,,,,<4682630;4682631>,<999;999>,<1;1>,,<target:hp()/target:hpMax();0>,,
468465,,1,14,,,,,,,<4682631;4682841>,<999;999>,<1;1>,,<0;self:hpMax()*0.2>,,
468466,,1,14,,,,,,,<4682631>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
468467,,1,14,,,,,,,<4682831>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
468311,蕾冠王·黑马,,,,,,,,,,,,,,468311,
468312,,1,14,,,,,,,<4683111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
468313,,,,enemyForce|nodead,curSelected,,,,,<4683112>,<1>,<self:flagZ1() and 1 or 0>,,<<50;1>>,,
468321,,,,,,,,,,,,,,,468321,
468322,,1,14,,,,,,,<4683211>,<1>,<1>,,<<1;1;1>>,,
468323,,,,enemyForce|nodead,curSelected,,,,,<4683212>,<999>,<1>,,<<1;1;1>>,,
468331,,,4,,,,,,,,,,,,468331,
468332,,,4,,,,,,,,,,,,468332,
468333,,,,enemyForce|nodead,curSelected,,,,,<4683311>,<1>,<1>,,<0>,,
468334,,,,enemyForce|nodead,useOtherProcess(468331)|otherProcessExcept(468333),,,,,<4683311>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
468335,,1,14,,,,,,,<4683353>,<999>,<1>,,<0>,,
468336,,,,enemyForce|nodead,,"{process={value=<random(3);random(12)>;keyNum=self:flagZ3() and less(self:getBuffOverlayCount(4683353),2) and 2 or 1}}",,,,<4683351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468337,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType',{4,11,14})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<4683354>,<1>,<self:flagZ3() and 1 or 0>,,<self:suckBlood()*10000*0.4>,,
468361,,,,selfForce|nodead,"attrDiffer('natureType',{4,11,14})",,,,,<4683611>,<999>,<1>,,<target:cure()>,,
468362,,1,14,,,,,,,<4683651>,<999>,<1>,,<0>,,
468363,,1,14,,,,,,,<4683613>,<999>,<1>,,<list(list(4))>,,
468364,,1,14,,,,,,,<4683711>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
468365,,1,14,,,,,,,<4683810>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
468366,,1,14,,,,,,,<4683851>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
468367,,,,selfForce|nodead,"attrDiffer('natureType',{11,14})",,,,,<4683657>,<999>,<1>,,<0>,,
468368,,1,14,,,,,,,<4683659>,<999>,"<moreE(countObjByBuff(self:force(),{4683657},{}),3) and 1 or 0>",,<0>,,
468371,,,4,,,,,,,,,,,,468371,
468372,,,,enemyForce | nodead,useOtherProcess(468371),,,,,<4683713>,<1>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
39711,闪光超级耿鬼,,,,,,,,,,,,,,39711,
39712,,,,,,,,,,<397011>,<3>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.5>,,
39721,,,,,,,,,,,,,,,39721,
39722,,1,14,,,,,,,<397211>,<1>,<1>,,<0>,,
39731,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,,,,,,39731,
39732,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,,,,,,39732,
39733,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,<397021>,<1>,<1>,,<0>,,
39734,,1,14,,,,,,,<397031>,<1>,<1>,,<0>,,
39735,,1,14,,,,,,,<397331>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,
39761,,1,14,,,,,,,<397611;397621;397661;397681;397691>,<999;999;999;999;999>,"<1;self:frontOrBack()==2 and 1 or 0;moreE(self:star(),6) and 1 or 0;moreE(self:star(),8) and 1 or 0;self:flagZ4() and 1 or 0>",,"<0;(10+skillLv(3976,70226) *0.1-0.1)*100;0;0;0>",,
39762,,,11,,,,,,,<397011;397011>,<3;3>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<self:specialDamage()*0.5;self:specialDamage()*0.5>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
702211,闪光超级耿鬼皮肤,,,,,,,,,,,,,,702211,
702212,,,,,,,,,,<397011>,<3>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.5>,,
702221,,,,,,,,,,,,,,,702221,
702222,,1,14,,,,,,,<397211>,<1>,<1>,,<0>,,
702231,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,,,,,,702231,
702232,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,,,,,,702232,
702233,,,,"relativeActionOrder(3-csvSelf:force(),false,2)",,,,,,<397021>,<1>,<1>,,<0>,,
702234,,1,14,,,,,,,<397031>,<1>,<1>,,<0>,,
702235,,1,14,,,,,,,<397331>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,
702261,,1,14,,,,,,,<397611;397621;397661;397681;397691>,<999;999;999;999;999>,"<1;self:frontOrBack()==2 and 1 or 0;moreE(self:star(),6) and 1 or 0;moreE(self:star(),8) and 1 or 0;self:flagZ4() and 1 or 0>",,"<0;(10+skillLv(3976,70226) *0.1-0.1)*100;0;0;0>",,
702262,,,11,,,,,,,<397011;397011>,<3;3>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<self:specialDamage()*0.5;self:specialDamage()*0.5>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
704111,起源梦幻,,,,,,,,,,,,,,704111,
704112,,1,14,,,,,,,<7041111>,<2>,<1>,,<1>,,
704121,,,,,,,,,,,,,,,704121,
704122,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {11})|setSelectAttr({""Bdamage"",""BspecialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<7041211>,<1>,<1>,,<1>,,
704123,,1,14,,,,,,,<7041213>,<1>,<1>,,<1>,,
704131,,,11,,,,,,,,,,,,704131,
704132,,,11,,,,,,,,,,,,704132,
704133,,1,14,,,,,,,<7041311;7041313;7041331;7041371>,<2;2;1;1>,"<1;1;1;moreE(self:star(1),11) and 1 or 0>",,<1;1;1;1>,,
704134,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{7041812})|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {11})|random(1)",,,,,,,,,,,
704135,,,11,,,,,,,,,,,,,
704136,,,,,,,,,,,,,,,,
704161,,1,14,,,,,,,<7041641>,<999>,<1>,,<1>,,
704162,,1,14,,,,,,,<7041761;7041771;7041000>,<999;999;999>,<1;1;1>,,<1;1;1>,,
704163,,1,14,,,,,,,<7041781>,<999>,"<moreE(self:star(1),6) and 1 or 0>",,<<0>>,,
704164,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {11})",,,,,<7041611>,<999>,<1>,,<1>,,
704165,,1,14,,,,,,,<7041811>,<999>,"<moreE(self:star(1),8) and 1 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
704211,超级胡地（梦幻变）,,,,,,,,,,,,,,26411,
704221,超级胡地（梦幻变）,,,,,,,,,,,,,,26421,
704231,超级胡地（梦幻变）,,11,,,,,,,,,,,,26431,
704232,超级胡地（梦幻变）,,11,,,,,,,,,,,,26432,
704311,果然翁,,,,,,,,,,,,,,99211,
704321,果然翁,,,,,,,,,,,,,,99221,
704331,果然翁,,,,,,,,,,,,,,99231,
704332,果然翁,,,,,,,,,,,,,,99232,
704411,克雷色利亚（梦幻变）,,,,,,,,,,,,,,240111,
704421,克雷色利亚（梦幻变）,1,,,,,,,,,,,,,240121,
704431,克雷色利亚（梦幻变）,1,,,,,,,,,,,,,240131,
704432,克雷色利亚（梦幻变）,1,,,,,,,,,,,,,240132,
704611,单细胞,,,,,,,,,,,,,,704611,
704621,单细胞,,,,,,,,,,,,,,704621,
704631,单细胞,,,,,,,,,,,,,,704631,
704632,单细胞,1,14,,,,,,,<7041395>,<1>,<1>,,<self:hpMax()*0.1>,704632,
,,,,,,,,,,,,,,,,
704911,起源梦幻皮肤,,,,,,,,,,,,,,704911,
704912,,1,14,,,,,,,<7041111>,<2>,<1>,,<1>,,
704921,,,,,,,,,,,,,,,704921,
704922,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {11})|setSelectAttr({""Bdamage"",""BspecialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<7041211>,<1>,<1>,,<1>,,
704923,,1,14,,,,,,,<7041213>,<1>,<1>,,<1>,,
704931,,,11,,,,,,,,,,,,704931,
704932,,,11,,,,,,,,,,,,704932,
704933,,1,14,,,,,,,<7041311;7041313;7041331;7041371>,<2;2;1;1>,"<1;1;1;moreE(self:star(1),11) and 1 or 0>",,<1;1;1;1>,,
704934,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {11})|random(1)",,,,,,,,,,,
704935,,,11,,,,,,,,,,,,,
704936,,,,,,,,,,,,,,,,
704961,,1,14,,,,,,,<7041641>,<999>,<1>,,<1>,,
704962,,1,14,,,,,,,<7041761;7041771;7041000>,<999;999;999>,<1;1;1>,,<1;1;1>,,
704963,,1,14,,,,,,,<7041781>,<999>,"<moreE(self:star(1),6) and 1 or 0>",,<<0>>,,
704964,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {11})",,,,,<7041611>,<999>,<1>,,<1>,,
704965,,1,14,,,,,,,<7041811>,<999>,"<moreE(self:star(1),8) and 1 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
705111,闪光超级沙奈朵,,,,,,,,,,,,,,705111,
705112,,1,14,,,,,,,<7051111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
705113,,,,useOtherProcessInput(705111),,,,,,<7051622>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
705121,,,,,,,,,,,,,,,705121,
705122,,1,14,,,,,,,<7051211>,<1>,<1>,,<0>,,
705123,,,,useOtherProcessInput(705121),,,,,,<7051713>,<1>,<1>,,<<0>>,,
705131,,,,enemyForce | nodead,"battleFlagDifferExcludeSort('battleFlag', {10003})|limit(2)",,,,,,,,,,705131,
705132,,,,useOtherProcessInput(705131),,,,,,,,,,,705132,
705133,,,,useOtherProcessInput(705131),,,,,,<7051713>,<1>,<0.5+(skillLv(70513) or 0)*0.002-0.002>,,<<0>>,,
705134,,,,useOtherProcessInput(705131),,,,,,<7051622>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
705135,,,,enemyForce | nodead,"buffDiffer('group',{109})",,,,,<7051311>,<1>,<1>,,<0>,,
705136,,,11,,,,,,,<7051323>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<-2000>,,
705137,,1,14,,,,,,,<7051310>,<1>,"<moreE(countObjByBuff(3-self:force(),{},{109}),2) and 1 or 0>",,<0>,,
705138,,,,enemyForce | nodead,"buffDiffer('group',{109})",,,,,<7051326>,<1>,"<countObjByBuff(3-self:force(),{},{109})==1 and 1 or 0>",,<target:hp()*0.15>,,
705139,,,14,,,,,,,<7051327>,<1>,"<countObjByBuff(3-self:force(),{},{109})==0 and 1 or 0>",,<0>,,
705140,,,11,,,,,,,<7051313>,<1>,<1>,,<0>,,
705141,,1,14,,,,,,,<7061830>,<1>,<not self:hasBuff(7061829) and self:hasBuff(7061331) and 1 or 0>,,"<<list(0,0,1);1;1;list(70517)>>",,
705161,,1,14,,,,,,,<7051611>,<999>,<1>,,<0>,,
705162,,1,14,,,,,,,<7051621>,<999>,<1>,,<0>,,
705163,,1,14,,,,,,,<7051411>,<999>,<1>,,<0>,,
705164,,1,14,,,,,,,<7051711>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
705165,,1,14,,,,,,,<7051811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
705166,,1,14,,,,,,,<7051751>,<999>,<self:flagZ4() and 1 or 0>,,<<0>>,,
705167,,1,14,,,,,,,<7051761>,<999>,<self:flagZ4() and 1 or 0>,,<<0>>,,
705171,,,11,,,,,,,,,,,,705171,
705172,,,11,,,,,,,,,,,,705172,{prob=self:combineObj():flag(7061) and 0 or 1}
705173,,,11,,,,,,,,,,,,705174,{prob=self:combineObj():flag(7062) and 1 or 0}
705174,,,,useOtherProcessInput(705171),,,,,,<7061831>,<1>,<(target:hasBuffGroup(10141) or target:hasBuffGroup(10161)) and 1 or 0>,,<self:damage()*1.5>,,
705211,,,,,,,,,,<7051625;7051624>,<2;2>,<target:hasBuffGroup(10141) and 1 or 0;target:hasBuffGroup(10141) and 0 or 1>,,<0;self:damage()*0.8>,705211,
705221,,,,,,,,,,<7051625;7051624>,<2;2>,<target:hasBuffGroup(10141) and 1 or 0;target:hasBuffGroup(10141) and 0 or 1>,,<0;self:damage()*0.8>,705221,
,,,,,,,,,,,,,,,,
705311,闪光超级沙奈朵皮肤1,,,,,,,,,,,,,,705311,
705312,,1,14,,,,,,,<7051111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
705313,,,,useOtherProcessInput(705311),,,,,,<7051622>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
705321,,,,,,,,,,,,,,,705321,
705322,,1,14,,,,,,,<7051211>,<1>,<1>,,<0>,,
705323,,,,useOtherProcessInput(705321),,,,,,<7051713>,<1>,<1>,,<<0>>,,
705331,,,,enemyForce | nodead,"battleFlagDifferExcludeSort('battleFlag', {10003})|limit(2)",,,,,,,,,,705331,
705332,,,,useOtherProcessInput(705331),,,,,,,,,,,705332,
705333,,,,useOtherProcessInput(705331),,,,,,<7051713>,<1>,<0.5+(skillLv(70533) or 0)*0.002-0.002>,,<<0>>,,
705334,,,,useOtherProcessInput(705331),,,,,,<7051622>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
705335,,,,enemyForce | nodead,"buffDiffer('group',{109})",,,,,<7051311>,<1>,<1>,,<0>,,
705336,,,11,,,,,,,<7051323>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<-2000>,,
