变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3305,21504,5,,{6312=100;6313=100},,40,,,
3306,21505,5,,{6312=100;6313=100},,40,,,
3307,21601,5,,{6312=100;6313=100},,40,,,
3308,21602,5,,{6312=100;6313=100},,40,,,
3309,21603,5,,{6312=100;6313=100},,40,,,
3310,21604,5,,{6312=100;6313=100},,40,,,
3311,21605,5,,{6312=100;6313=100},,40,,,
3312,21701,5,,{6312=100;6313=100},,40,,,
3313,21702,5,,{6312=100;6313=100},,40,,,
3314,21703,5,,{6312=100;6313=100},,40,,,
3315,21704,5,,{6312=100;6313=100},,40,,,
3316,21705,5,,{6312=100;6313=100},,40,,,
3317,21801,5,,{6312=100;6313=100},,40,,,
3318,21802,5,,{6312=100;6313=100},,40,,,
3319,21803,5,,{6312=100;6313=100},,40,,,
3320,21804,5,,{6312=100;6313=100},,40,,,
3321,21805,5,,{6312=100;6313=100},,40,,,
3322,21901,5,,{6312=100;6313=100},,40,,,
3323,21902,5,,{6312=100;6313=100},,40,,,
3324,21903,5,,{6312=100;6313=100},,40,,,
3325,21904,5,,{6312=100;6313=100},,40,,,
3326,21905,5,,{6312=100;6313=100},,40,,,
3327,22001,5,,{6312=100;6313=100},,40,,,
3328,22002,5,,{6312=100;6313=100},,40,,,
3329,22003,5,,{6312=100;6313=100},,40,,,
3330,22004,5,,{6312=100;6313=100},,40,,,
3331,22005,5,,{6312=100;6313=100},,40,,,
3332,22101,5,,{6312=100;6313=100},,40,,,
3333,22102,5,,{6312=100;6313=100},,40,,,
3334,22103,5,,{6312=100;6313=100},,40,,,
3335,22104,5,,{6312=100;6313=100},,40,,,
3336,22105,5,,{6312=100;6313=100},,40,,,
3337,22201,5,,{6312=100;6313=100},,40,,,
3338,22202,5,,{6312=100;6313=100},,40,,,
3339,22203,5,,{6312=100;6313=100},,40,,,
3340,22204,5,,{6312=100;6313=100},,40,,,
3341,22205,5,,{6312=100;6313=100},,40,,,
3342,22301,5,,{6312=100;6313=100},,40,,,
3343,22302,5,,{6312=100;6313=100},,40,,,
3344,22303,5,,{6312=100;6313=100},,40,,,
3345,22304,5,,{6312=100;6313=100},,40,,,
3346,22305,5,,{6312=100;6313=100},,40,,,
3347,22401,5,,{6312=100;6313=100},,40,,,
3348,22402,5,,{6312=100;6313=100},,40,,,
3349,22403,5,,{6312=100;6313=100},,40,,,
3350,22404,5,,{6312=100;6313=100},,40,,,
3351,22405,5,,{6312=100;6313=100},,40,,,
3352,22501,5,,{6312=100;6313=100},,40,,,
3353,22502,5,,{6312=100;6313=100},,40,,,
3354,22503,5,,{6312=100;6313=100},,40,,,
3355,22504,5,,{6312=100;6313=100},,40,,,
3356,22505,5,,{6312=100;6313=100},,40,,,
3357,12601,5,,{6312=100;6313=100},,20,,,
3358,12602,5,,{6312=100;6313=100},,20,,,
3359,12603,5,,{6312=100;6313=100},,20,,,
3360,12604,5,,{6312=100;6313=100},,20,,,
3361,12605,5,,{6312=100;6313=100},,20,,,
3362,12606,5,,{6312=100;6313=100},,20,,,
3363,12607,5,,{6312=100;6313=100},,20,,,
3364,12608,5,,{6312=100;6313=100},,20,,,
3365,12609,5,,{6312=100;6313=100},,20,,,
3366,12610,5,,{6312=100;6313=100},,20,,,
3367,22601,5,,{6312=100;6313=100},,40,,,
3368,22602,5,,{6312=100;6313=100},,40,,,
3369,22603,5,,{6312=100;6313=100},,40,,,
3370,22604,5,,{6312=100;6313=100},,40,,,
3371,22605,5,,{6312=100;6313=100},,40,,,
3372,12701,5,,{6312=100;6313=100},,20,,,
3373,12702,5,,{6312=100;6313=100},,20,,,
3374,12703,5,,{6312=100;6313=100},,20,,,
3375,12704,5,,{6312=100;6313=100},,20,,,
3376,12705,5,,{6312=100;6313=100},,20,,,
3377,12706,5,,{6312=100;6313=100},,20,,,
3378,12707,5,,{6312=100;6313=100},,20,,,
3379,12708,5,,{6312=100;6313=100},,20,,,
3380,12709,5,,{6312=100;6313=100},,20,,,
3381,12710,5,,{6312=100;6313=100},,20,,,
3382,22701,5,,{6312=100;6313=100},,40,,,
3383,22702,5,,{6312=100;6313=100},,40,,,
3384,22703,5,,{6312=100;6313=100},,40,,,
3385,22704,5,,{6312=100;6313=100},,40,,,
3386,22705,5,,{6312=100;6313=100},,40,,,
3387,12801,5,,{6312=100;6313=100},,20,,,
3388,12802,5,,{6312=100;6313=100},,20,,,
3389,12803,5,,{6312=100;6313=100},,20,,,
3390,12804,5,,{6312=100;6313=100},,20,,,
3391,12805,5,,{6312=100;6313=100},,20,,,
3392,12806,5,,{6312=100;6313=100},,20,,,
3393,12807,5,,{6312=100;6313=100},,20,,,
3394,12808,5,,{6312=100;6313=100},,20,,,
3395,12809,5,,{6312=100;6313=100},,20,,,
3396,12810,5,,{6312=100;6313=100},,20,,,
3397,22801,5,,{6312=100;6313=100},,40,,,
3398,22802,5,,{6312=100;6313=100},,40,,,
3399,22803,5,,{6312=100;6313=100},,40,,,
3400,22804,5,,{6312=100;6313=100},,40,,,
3401,22805,5,,{6312=100;6313=100},,40,,,
3402,12901,5,,{6312=100;6313=100},,20,,,
3403,12902,5,,{6312=100;6313=100},,20,,,
3404,12903,5,,{6312=100;6313=100},,20,,,
3405,12904,5,,{6312=100;6313=100},,20,,,
3406,12905,5,,{6312=100;6313=100},,20,,,
3407,12906,5,,{6312=100;6313=100},,20,,,
3408,12907,5,,{6312=100;6313=100},,20,,,
3409,12908,5,,{6312=100;6313=100},,20,,,
3410,12909,5,,{6312=100;6313=100},,20,,,
3411,12910,5,,{6312=100;6313=100},,20,,,
3412,22901,5,,{6312=100;6313=100},,40,,,
3413,22902,5,,{6312=100;6313=100},,40,,,
3414,22903,5,,{6312=100;6313=100},,40,,,
3415,22904,5,,{6312=100;6313=100},,40,,,
3416,22905,5,,{6312=100;6313=100},,40,,,
3417,13001,5,,{6312=100;6313=100},,20,,,
3418,13002,5,,{6312=100;6313=100},,20,,,
3419,13003,5,,{6312=100;6313=100},,20,,,
3420,13004,5,,{6312=100;6313=100},,20,,,
3421,13005,5,,{6312=100;6313=100},,20,,,
3422,13006,5,,{6312=100;6313=100},,20,,,
3423,13007,5,,{6312=100;6313=100},,20,,,
3424,13008,5,,{6312=100;6313=100},,20,,,
3425,13009,5,,{6312=100;6313=100},,20,,,
3426,13010,5,,{6312=100;6313=100},,20,,,
3427,23001,5,,{6312=100;6313=100},,40,,,
3428,23002,5,,{6312=100;6313=100},,40,,,
3429,23003,5,,{6312=100;6313=100},,40,,,
3430,23004,5,,{6312=100;6313=100},,40,,,
3431,23005,5,,{6312=100;6313=100},,40,,,
3501,10101,6,,{6336=100;6337=100},,30,,,
3502,10102,6,,{6336=100;6337=100},,30,,,
3503,10103,6,,{6336=100;6337=100},,30,,,
3504,10104,6,,{6336=100;6337=100},,30,,,
3505,10105,6,,{6336=100;6337=100},,30,,,
3506,10201,6,,{6336=100;6337=100},,30,,,
3507,10202,6,,{6336=100;6337=100},,30,,,
3508,10203,6,,{6336=100;6337=100},,30,,,
3509,10204,6,,{6336=100;6337=100},,30,,,
3510,10205,6,,{6336=100;6337=100},,30,,,
3511,10206,6,,{6336=100;6337=100},,30,,,
3512,10301,6,,{6336=100;6337=100},,30,,,
3513,10302,6,,{6336=100;6337=100},,30,,,
3514,10303,6,,{6336=100;6337=100},,30,,,
3515,10304,6,,{6336=100;6337=100},,30,,,
3516,10305,6,,{6336=100;6337=100},,30,,,
3517,10306,6,,{6336=100;6337=100},,30,,,
3518,10307,6,,{6336=100;6337=100},,30,,,
3519,10308,6,,{6336=100;6337=100},,30,,,
3520,10401,6,,{6336=100;6337=100},,30,,,
3521,10402,6,,{6336=100;6337=100},,30,,,
3522,10403,6,,{6336=100;6337=100},,30,,,
3523,10404,6,,{6336=100;6337=100},,30,,,
3524,10405,6,,{6336=100;6337=100},,30,,,
3525,10406,6,,{6336=100;6337=100},,30,,,
3526,10407,6,,{6336=100;6337=100},,30,,,
3527,10408,6,,{6336=100;6337=100},,30,,,
3528,10501,6,,{6336=100;6337=100},,30,,,
3529,10502,6,,{6336=100;6337=100},,30,,,
3530,10503,6,,{6336=100;6337=100},,30,,,
3531,10504,6,,{6336=100;6337=100},,30,,,
3532,10505,6,,{6336=100;6337=100},,30,,,
3533,10506,6,,{6336=100;6337=100},,30,,,
3534,10507,6,,{6336=100;6337=100},,30,,,
3535,10508,6,,{6336=100;6337=100},,30,,,
3536,10509,6,,{6336=100;6337=100},,30,,,
3537,10510,6,,{6336=100;6337=100},,30,,,
3538,10601,6,,{6336=100;6337=100},,30,,,
3539,10602,6,,{6336=100;6337=100},,30,,,
3540,10603,6,,{6336=100;6337=100},,30,,,
3541,10604,6,,{6336=100;6337=100},,30,,,
3542,10605,6,,{6336=100;6337=100},,30,,,
3543,10606,6,,{6336=100;6337=100},,30,,,
3544,10607,6,,{6336=100;6337=100},,30,,,
3545,10608,6,,{6336=100;6337=100},,30,,,
3546,10609,6,,{6336=100;6337=100},,30,,,
3547,10610,6,,{6336=100;6337=100},,30,,,
3548,10701,6,,{6336=100;6337=100},,30,,,
3549,10702,6,,{6336=100;6337=100},,30,,,
3550,10703,6,,{6336=100;6337=100},,30,,,
3551,10704,6,,{6336=100;6337=100},,30,,,
3552,10705,6,,{6336=100;6337=100},,30,,,
3553,10706,6,,{6336=100;6337=100},,30,,,
3554,10707,6,,{6336=100;6337=100},,30,,,
3555,10708,6,,{6336=100;6337=100},,30,,,
3556,10709,6,,{6336=100;6337=100},,30,,,
3557,10710,6,,{6336=100;6337=100},,30,,,
3558,10801,6,,{6336=100;6337=100},,30,,,
3559,10802,6,,{6336=100;6337=100},,30,,,
3560,10803,6,,{6336=100;6337=100},,30,,,
3561,10804,6,,{6336=100;6337=100},,30,,,
3562,10805,6,,{6336=100;6337=100},,30,,,
3563,10806,6,,{6336=100;6337=100},,30,,,
3564,10807,6,,{6336=100;6337=100},,30,,,
3565,10808,6,,{6336=100;6337=100},,30,,,
3566,10809,6,,{6336=100;6337=100},,30,,,
3567,10810,6,,{6336=100;6337=100},,30,,,
3568,10901,6,,{6336=100;6337=100},,30,,,
3569,10902,6,,{6336=100;6337=100},,30,,,
3570,10903,6,,{6336=100;6337=100},,30,,,
3571,10904,6,,{6336=100;6337=100},,30,,,
3572,10905,6,,{6336=100;6337=100},,30,,,
3573,10906,6,,{6336=100;6337=100},,30,,,
3574,10907,6,,{6336=100;6337=100},,30,,,
3575,10908,6,,{6336=100;6337=100},,30,,,
3576,10909,6,,{6336=100;6337=100},,30,,,
3577,10910,6,,{6336=100;6337=100},,30,,,
3578,11001,6,,{6336=100;6337=100},,30,,,
3579,11002,6,,{6336=100;6337=100},,30,,,
3580,11003,6,,{6336=100;6337=100},,30,,,
3581,11004,6,,{6336=100;6337=100},,30,,,
3582,11005,6,,{6336=100;6337=100},,30,,,
3583,11006,6,,{6336=100;6337=100},,30,,,
3584,11007,6,,{6336=100;6337=100},,30,,,
3585,11008,6,,{6336=100;6337=100},,30,,,
3586,11009,6,,{6336=100;6337=100},,30,,,
3587,11010,6,,{6336=100;6337=100},,30,,,
3588,11101,6,,{6336=100;6337=100},,30,,,
3589,11102,6,,{6336=100;6337=100},,30,,,
3590,11103,6,,{6336=100;6337=100},,30,,,
3591,11104,6,,{6336=100;6337=100},,30,,,
3592,11105,6,,{6336=100;6337=100},,30,,,
3593,11106,6,,{6336=100;6337=100},,30,,,
3594,11107,6,,{6336=100;6337=100},,30,,,
3595,11108,6,,{6336=100;6337=100},,30,,,
3596,11109,6,,{6336=100;6337=100},,30,,,
3597,11110,6,,{6336=100;6337=100},,30,,,
3598,11201,6,,{6336=100;6337=100},,30,,,
3599,11202,6,,{6336=100;6337=100},,30,,,
3600,11203,6,,{6336=100;6337=100},,30,,,
3601,11204,6,,{6336=100;6337=100},,30,,,
3602,11205,6,,{6336=100;6337=100},,30,,,
3603,11206,6,,{6336=100;6337=100},,30,,,
3604,11207,6,,{6336=100;6337=100},,30,,,
3605,11208,6,,{6336=100;6337=100},,30,,,
3606,11209,6,,{6336=100;6337=100},,30,,,
3607,11210,6,,{6336=100;6337=100},,30,,,
3608,11301,6,,{6336=100;6337=100},,30,,,
3609,11302,6,,{6336=100;6337=100},,30,,,
3610,11303,6,,{6336=100;6337=100},,30,,,
3611,11304,6,,{6336=100;6337=100},,30,,,
3612,11305,6,,{6336=100;6337=100},,30,,,
3613,11306,6,,{6336=100;6337=100},,30,,,
3614,11307,6,,{6336=100;6337=100},,30,,,
3615,11308,6,,{6336=100;6337=100},,30,,,
3616,11309,6,,{6336=100;6337=100},,30,,,
3617,11310,6,,{6336=100;6337=100},,30,,,
3618,11401,6,,{6336=100;6337=100},,30,,,
3619,11402,6,,{6336=100;6337=100},,30,,,
3620,11403,6,,{6336=100;6337=100},,30,,,
3621,11404,6,,{6336=100;6337=100},,30,,,
3622,11405,6,,{6336=100;6337=100},,30,,,
3623,11406,6,,{6336=100;6337=100},,30,,,
3624,11407,6,,{6336=100;6337=100},,30,,,
3625,11408,6,,{6336=100;6337=100},,30,,,
3626,11409,6,,{6336=100;6337=100},,30,,,
3627,11410,6,,{6336=100;6337=100},,30,,,
3628,11501,6,,{6336=100;6337=100},,30,,,
3629,11502,6,,{6336=100;6337=100},,30,,,
3630,11503,6,,{6336=100;6337=100},,30,,,
3631,11504,6,,{6336=100;6337=100},,30,,,
3632,11505,6,,{6336=100;6337=100},,30,,,
3633,11506,6,,{6336=100;6337=100},,30,,,
3634,11507,6,,{6336=100;6337=100},,30,,,
3635,11508,6,,{6336=100;6337=100},,30,,,
3636,11509,6,,{6336=100;6337=100},,30,,,
3637,11510,6,,{6336=100;6337=100},,30,,,
3638,11601,6,,{6336=100;6337=100},,30,,,
3639,11602,6,,{6336=100;6337=100},,30,,,
3640,11603,6,,{6336=100;6337=100},,30,,,
3641,11604,6,,{6336=100;6337=100},,30,,,
3642,11605,6,,{6336=100;6337=100},,30,,,
3643,11606,6,,{6336=100;6337=100},,30,,,
3644,11607,6,,{6336=100;6337=100},,30,,,
3645,11608,6,,{6336=100;6337=100},,30,,,
3646,11609,6,,{6336=100;6337=100},,30,,,
3647,11610,6,,{6336=100;6337=100},,30,,,
3648,11701,6,,{6336=100;6337=100},,30,,,
3649,11702,6,,{6336=100;6337=100},,30,,,
3650,11703,6,,{6336=100;6337=100},,30,,,
3651,11704,6,,{6336=100;6337=100},,30,,,
3652,11705,6,,{6336=100;6337=100},,30,,,
3653,11706,6,,{6336=100;6337=100},,30,,,
3654,11707,6,,{6336=100;6337=100},,30,,,
3655,11708,6,,{6336=100;6337=100},,30,,,
3656,11709,6,,{6336=100;6337=100},,30,,,
3657,11710,6,,{6336=100;6337=100},,30,,,
3658,11801,6,,{6336=100;6337=100},,30,,,
3659,11802,6,,{6336=100;6337=100},,30,,,
3660,11803,6,,{6336=100;6337=100},,30,,,
3661,11804,6,,{6336=100;6337=100},,30,,,
3662,11805,6,,{6336=100;6337=100},,30,,,
3663,11806,6,,{6336=100;6337=100},,30,,,
3664,11807,6,,{6336=100;6337=100},,30,,,
3665,11808,6,,{6336=100;6337=100},,30,,,
3666,11809,6,,{6336=100;6337=100},,30,,,
3667,11810,6,,{6336=100;6337=100},,30,,,
3668,11901,6,,{6336=100;6337=100},,30,,,
3669,11902,6,,{6336=100;6337=100},,30,,,
3670,11903,6,,{6336=100;6337=100},,30,,,
3671,11904,6,,{6336=100;6337=100},,30,,,
3672,11905,6,,{6336=100;6337=100},,30,,,
3673,11906,6,,{6336=100;6337=100},,30,,,
3674,11907,6,,{6336=100;6337=100},,30,,,
3675,11908,6,,{6336=100;6337=100},,30,,,
3676,11909,6,,{6336=100;6337=100},,30,,,
3677,11910,6,,{6336=100;6337=100},,30,,,
3678,12001,6,,{6336=100;6337=100},,30,,,
3679,12002,6,,{6336=100;6337=100},,30,,,
3680,12003,6,,{6336=100;6337=100},,30,,,
3681,12004,6,,{6336=100;6337=100},,30,,,
3682,12005,6,,{6336=100;6337=100},,30,,,
3683,12006,6,,{6336=100;6337=100},,30,,,
3684,12007,6,,{6336=100;6337=100},,30,,,
3685,12008,6,,{6336=100;6337=100},,30,,,
3686,12009,6,,{6336=100;6337=100},,30,,,
3687,12010,6,,{6336=100;6337=100},,30,,,
3688,12101,6,,{6336=100;6337=100},,30,,,
3689,12102,6,,{6336=100;6337=100},,30,,,
3690,12103,6,,{6336=100;6337=100},,30,,,
3691,12104,6,,{6336=100;6337=100},,30,,,
3692,12105,6,,{6336=100;6337=100},,30,,,
3693,12106,6,,{6336=100;6337=100},,30,,,
3694,12107,6,,{6336=100;6337=100},,30,,,
3695,12108,6,,{6336=100;6337=100},,30,,,
3696,12109,6,,{6336=100;6337=100},,30,,,
3697,12110,6,,{6336=100;6337=100},,30,,,
3698,12201,6,,{6336=100;6337=100},,30,,,
3699,12202,6,,{6336=100;6337=100},,30,,,
3700,12203,6,,{6336=100;6337=100},,30,,,
3701,12204,6,,{6336=100;6337=100},,30,,,
3702,12205,6,,{6336=100;6337=100},,30,,,
3703,12206,6,,{6336=100;6337=100},,30,,,
3704,12207,6,,{6336=100;6337=100},,30,,,
3705,12208,6,,{6336=100;6337=100},,30,,,
3706,12209,6,,{6336=100;6337=100},,30,,,
3707,12210,6,,{6336=100;6337=100},,30,,,
3708,12301,6,,{6336=100;6337=100},,30,,,
3709,12302,6,,{6336=100;6337=100},,30,,,
3710,12303,6,,{6336=100;6337=100},,30,,,
3711,12304,6,,{6336=100;6337=100},,30,,,
3712,12305,6,,{6336=100;6337=100},,30,,,
3713,12306,6,,{6336=100;6337=100},,30,,,
3714,12307,6,,{6336=100;6337=100},,30,,,
3715,12308,6,,{6336=100;6337=100},,30,,,
3716,12309,6,,{6336=100;6337=100},,30,,,
3717,12310,6,,{6336=100;6337=100},,30,,,
3718,12401,6,,{6336=100;6337=100},,30,,,
3719,12402,6,,{6336=100;6337=100},,30,,,
3720,12403,6,,{6336=100;6337=100},,30,,,
3721,12404,6,,{6336=100;6337=100},,30,,,
3722,12405,6,,{6336=100;6337=100},,30,,,
3723,12406,6,,{6336=100;6337=100},,30,,,
3724,12407,6,,{6336=100;6337=100},,30,,,
3725,12408,6,,{6336=100;6337=100},,30,,,
3726,12409,6,,{6336=100;6337=100},,30,,,
3727,12410,6,,{6336=100;6337=100},,30,,,
3728,12501,6,,{6336=100;6337=100},,30,,,
3729,12502,6,,{6336=100;6337=100},,30,,,
3730,12503,6,,{6336=100;6337=100},,30,,,
3731,12504,6,,{6336=100;6337=100},,30,,,
3732,12505,6,,{6336=100;6337=100},,30,,,
3733,12506,6,,{6336=100;6337=100},,30,,,
3734,12507,6,,{6336=100;6337=100},,30,,,
3735,12508,6,,{6336=100;6337=100},,30,,,
3736,12509,6,,{6336=100;6337=100},,30,,,
3737,12510,6,,{6336=100;6337=100},,30,,,
3738,20101,6,,{6336=100;6337=100},,60,,,
3739,20102,6,,{6336=100;6337=100},,60,,,
3740,20103,6,,{6336=100;6337=100},,60,,,
3741,20201,6,,{6336=100;6337=100},,60,,,
3742,20202,6,,{6336=100;6337=100},,60,,,
3743,20203,6,,{6336=100;6337=100},,60,,,
3744,20301,6,,{6336=100;6337=100},,60,,,
3745,20302,6,,{6336=100;6337=100},,60,,,
3746,20303,6,,{6336=100;6337=100},,60,,,
3747,20304,6,,{6336=100;6337=100},,60,,,
3748,20401,6,,{6336=100;6337=100},,60,,,
3749,20402,6,,{6336=100;6337=100},,60,,,
3750,20403,6,,{6336=100;6337=100},,60,,,
3751,20404,6,,{6336=100;6337=100},,60,,,
3752,20501,6,,{6336=100;6337=100},,60,,,
3753,20502,6,,{6336=100;6337=100},,60,,,
3754,20503,6,,{6336=100;6337=100},,60,,,
3755,20504,6,,{6336=100;6337=100},,60,,,
3756,20505,6,,{6336=100;6337=100},,60,,,
3757,20601,6,,{6336=100;6337=100},,60,,,
3758,20602,6,,{6336=100;6337=100},,60,,,
3759,20603,6,,{6336=100;6337=100},,60,,,
3760,20604,6,,{6336=100;6337=100},,60,,,
3761,20605,6,,{6336=100;6337=100},,60,,,
3762,20701,6,,{6336=100;6337=100},,60,,,
3763,20702,6,,{6336=100;6337=100},,60,,,
3764,20703,6,,{6336=100;6337=100},,60,,,
3765,20704,6,,{6336=100;6337=100},,60,,,
3766,20705,6,,{6336=100;6337=100},,60,,,
3767,20801,6,,{6336=100;6337=100},,60,,,
3768,20802,6,,{6336=100;6337=100},,60,,,
3769,20803,6,,{6336=100;6337=100},,60,,,
3770,20804,6,,{6336=100;6337=100},,60,,,
3771,20805,6,,{6336=100;6337=100},,60,,,
3772,20901,6,,{6336=100;6337=100},,60,,,
3773,20902,6,,{6336=100;6337=100},,60,,,
3774,20903,6,,{6336=100;6337=100},,60,,,
3775,20904,6,,{6336=100;6337=100},,60,,,
3776,20905,6,,{6336=100;6337=100},,60,,,
3777,21001,6,,{6336=100;6337=100},,60,,,
3778,21002,6,,{6336=100;6337=100},,60,,,
3779,21003,6,,{6336=100;6337=100},,60,,,
3780,21004,6,,{6336=100;6337=100},,60,,,
3781,21005,6,,{6336=100;6337=100},,60,,,
3782,21101,6,,{6336=100;6337=100},,60,,,
3783,21102,6,,{6336=100;6337=100},,60,,,
3784,21103,6,,{6336=100;6337=100},,60,,,
3785,21104,6,,{6336=100;6337=100},,60,,,
3786,21105,6,,{6336=100;6337=100},,60,,,
3787,21201,6,,{6336=100;6337=100},,60,,,
3788,21202,6,,{6336=100;6337=100},,60,,,
3789,21203,6,,{6336=100;6337=100},,60,,,
3790,21204,6,,{6336=100;6337=100},,60,,,
3791,21205,6,,{6336=100;6337=100},,60,,,
3792,21301,6,,{6336=100;6337=100},,60,,,
3793,21302,6,,{6336=100;6337=100},,60,,,
3794,21303,6,,{6336=100;6337=100},,60,,,
3795,21304,6,,{6336=100;6337=100},,60,,,
3796,21305,6,,{6336=100;6337=100},,60,,,
3797,21401,6,,{6336=100;6337=100},,60,,,
3798,21402,6,,{6336=100;6337=100},,60,,,
3799,21403,6,,{6336=100;6337=100},,60,,,
3800,21404,6,,{6336=100;6337=100},,60,,,
3801,21405,6,,{6336=100;6337=100},,60,,,
3802,21501,6,,{6336=100;6337=100},,60,,,
3803,21502,6,,{6336=100;6337=100},,60,,,
3804,21503,6,,{6336=100;6337=100},,60,,,
3805,21504,6,,{6336=100;6337=100},,60,,,
3806,21505,6,,{6336=100;6337=100},,60,,,
3807,21601,6,,{6336=100;6337=100},,60,,,
3808,21602,6,,{6336=100;6337=100},,60,,,
3809,21603,6,,{6336=100;6337=100},,60,,,
3810,21604,6,,{6336=100;6337=100},,60,,,
3811,21605,6,,{6336=100;6337=100},,60,,,
3812,21701,6,,{6336=100;6337=100},,60,,,
3813,21702,6,,{6336=100;6337=100},,60,,,
3814,21703,6,,{6336=100;6337=100},,60,,,
3815,21704,6,,{6336=100;6337=100},,60,,,
3816,21705,6,,{6336=100;6337=100},,60,,,
3817,21801,6,,{6336=100;6337=100},,60,,,
3818,21802,6,,{6336=100;6337=100},,60,,,
3819,21803,6,,{6336=100;6337=100},,60,,,
3820,21804,6,,{6336=100;6337=100},,60,,,
3821,21805,6,,{6336=100;6337=100},,60,,,
3822,21901,6,,{6336=100;6337=100},,60,,,
3823,21902,6,,{6336=100;6337=100},,60,,,
3824,21903,6,,{6336=100;6337=100},,60,,,
3825,21904,6,,{6336=100;6337=100},,60,,,
3826,21905,6,,{6336=100;6337=100},,60,,,
3827,22001,6,,{6336=100;6337=100},,60,,,
3828,22002,6,,{6336=100;6337=100},,60,,,
3829,22003,6,,{6336=100;6337=100},,60,,,
3830,22004,6,,{6336=100;6337=100},,60,,,
3831,22005,6,,{6336=100;6337=100},,60,,,
3832,22101,6,,{6336=100;6337=100},,60,,,
3833,22102,6,,{6336=100;6337=100},,60,,,
3834,22103,6,,{6336=100;6337=100},,60,,,
3835,22104,6,,{6336=100;6337=100},,60,,,
3836,22105,6,,{6336=100;6337=100},,60,,,
3837,22201,6,,{6336=100;6337=100},,60,,,
3838,22202,6,,{6336=100;6337=100},,60,,,
3839,22203,6,,{6336=100;6337=100},,60,,,
3840,22204,6,,{6336=100;6337=100},,60,,,
3841,22205,6,,{6336=100;6337=100},,60,,,
3842,22301,6,,{6336=100;6337=100},,60,,,
3843,22302,6,,{6336=100;6337=100},,60,,,
3844,22303,6,,{6336=100;6337=100},,60,,,
3845,22304,6,,{6336=100;6337=100},,60,,,
3846,22305,6,,{6336=100;6337=100},,60,,,
3847,22401,6,,{6336=100;6337=100},,60,,,
3848,22402,6,,{6336=100;6337=100},,60,,,
3849,22403,6,,{6336=100;6337=100},,60,,,
3850,22404,6,,{6336=100;6337=100},,60,,,
3851,22405,6,,{6336=100;6337=100},,60,,,
3852,22501,6,,{6336=100;6337=100},,60,,,
3853,22502,6,,{6336=100;6337=100},,60,,,
3854,22503,6,,{6336=100;6337=100},,60,,,
3855,22504,6,,{6336=100;6337=100},,60,,,
3856,22505,6,,{6336=100;6337=100},,60,,,
3857,12601,6,,{6336=100;6337=100},,30,,,
3858,12602,6,,{6336=100;6337=100},,30,,,
3859,12603,6,,{6336=100;6337=100},,30,,,
3860,12604,6,,{6336=100;6337=100},,30,,,
3861,12605,6,,{6336=100;6337=100},,30,,,
3862,12606,6,,{6336=100;6337=100},,30,,,
3863,12607,6,,{6336=100;6337=100},,30,,,
3864,12608,6,,{6336=100;6337=100},,30,,,
3865,12609,6,,{6336=100;6337=100},,30,,,
3866,12610,6,,{6336=100;6337=100},,30,,,
3867,22601,6,,{6336=100;6337=100},,60,,,
3868,22602,6,,{6336=100;6337=100},,60,,,
3869,22603,6,,{6336=100;6337=100},,60,,,
3870,22604,6,,{6336=100;6337=100},,60,,,
3871,22605,6,,{6336=100;6337=100},,60,,,
3872,12701,6,,{6336=100;6337=100},,30,,,
3873,12702,6,,{6336=100;6337=100},,30,,,
3874,12703,6,,{6336=100;6337=100},,30,,,
3875,12704,6,,{6336=100;6337=100},,30,,,
3876,12705,6,,{6336=100;6337=100},,30,,,
3877,12706,6,,{6336=100;6337=100},,30,,,
3878,12707,6,,{6336=100;6337=100},,30,,,
3879,12708,6,,{6336=100;6337=100},,30,,,
3880,12709,6,,{6336=100;6337=100},,30,,,
3881,12710,6,,{6336=100;6337=100},,30,,,
3882,22701,6,,{6336=100;6337=100},,60,,,
3883,22702,6,,{6336=100;6337=100},,60,,,
3884,22703,6,,{6336=100;6337=100},,60,,,
3885,22704,6,,{6336=100;6337=100},,60,,,
3886,22705,6,,{6336=100;6337=100},,60,,,
3887,12801,6,,{6336=100;6337=100},,30,,,
3888,12802,6,,{6336=100;6337=100},,30,,,
3889,12803,6,,{6336=100;6337=100},,30,,,
3890,12804,6,,{6336=100;6337=100},,30,,,
3891,12805,6,,{6336=100;6337=100},,30,,,
3892,12806,6,,{6336=100;6337=100},,30,,,
3893,12807,6,,{6336=100;6337=100},,30,,,
3894,12808,6,,{6336=100;6337=100},,30,,,
3895,12809,6,,{6336=100;6337=100},,30,,,
3896,12810,6,,{6336=100;6337=100},,30,,,
3897,22801,6,,{6336=100;6337=100},,60,,,
3898,22802,6,,{6336=100;6337=100},,60,,,
3899,22803,6,,{6336=100;6337=100},,60,,,
3900,22804,6,,{6336=100;6337=100},,60,,,
3901,22805,6,,{6336=100;6337=100},,60,,,
3902,12901,6,,{6336=100;6337=100},,30,,,
3903,12902,6,,{6336=100;6337=100},,30,,,
3904,12903,6,,{6336=100;6337=100},,30,,,
3905,12904,6,,{6336=100;6337=100},,30,,,
3906,12905,6,,{6336=100;6337=100},,30,,,
3907,12906,6,,{6336=100;6337=100},,30,,,
3908,12907,6,,{6336=100;6337=100},,30,,,
3909,12908,6,,{6336=100;6337=100},,30,,,
