变量名,huodongID,_beizhu,name,limit,levelLimit,item,rechargeID,rmbCost,sort,refresh,status,icon,hot,oldPrice,languages,clientParam,idLimit
10173,24014,618特惠礼包-30元-限购一次,618特惠礼包,1,,{rmb=300;519=10},106,,,,0,common/icon/icon_box5.png,activity/double11_shop/logo_ssy_bk.png,98,,,
10174,24014,618特惠礼包-60元-限购一次,618特惠礼包,1,,{rmb=600;531=10;537=10},107,,,,0,common/icon/icon_box5.png,activity/double11_shop/logo_ssy_bk.png,198,,,
10175,24014,618特惠礼包-98元-限购1次,618特惠礼包,1,,{card={id=9002};rmb=980;gold=200000},108,,,,0,common/icon/icon_box5.png,activity/double11_shop/logo_ssy_bk.png,298,,,
10176,24014,618特惠礼包-98元-限购1次,618特惠礼包,1,,{rmb=980;942=1;gold=500000},108,,,,0,common/icon/icon_box4.png,activity/double11_shop/logo_ssy_bk.png,298,,,
10177,24014,618特惠礼包-198元-限购1次,618特惠礼包,1,,{rmb=1980;6059=2;501=3},111,,,,0,common/icon/icon_box4.png,activity/double11_shop/logo_ssy_bk.png,598,,,
10178,24014,618特惠礼包-648元-限购1次,618特惠礼包,1,,{card={id=9003};rmb=3280;gold=1000000},112,,,,0,common/icon/icon_box4.png,activity/double11_shop/logo_ssy_bk.png,1298,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,限时时装,,,,,,,,,,,,,,,,
100021,100001,,血月伯爵礼包,1,,{rmb=580000;gold=58880000;521=588;8174=1},107,-1,0,,0,,,100,,{res=config/poster/img_hb_fxzypf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100022,100001,,噬日星云礼包,1,,{rmb=580000;gold=58880000;521=588;8160=1},107,-1,1,,0,,,100,,{res=config/poster/img_hb_hhzzpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100023,100001,,数码镰影礼包,1,,{rmb=580000;gold=58880000;521=588;8168=1},107,-1,2,,0,,,100,,{res=config/poster/img_hb_hssdcjjqtlpf.png;boxX=400;boxY=300;;boxScale=0.8;tabX=0;tabY=1},
100024,100001,,血烬龙骸礼包,1,,{rmb=580000;gold=58880000;521=588;8166=1},107,-1,3,,0,,,100,,{res=config/poster/img_hb_wjtnpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100025,100001,,释天龙王礼包,1,,{rmb=580000;gold=58880000;521=588;8142=1},107,-1,4,,0,,,100,,{res=config/poster/img_hb_ahqlmpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100026,100001,,梵天烈焰礼包,1,,{rmb=580000;gold=58880000;521=588;8152=1},107,-1,5,,0,,,100,,{res=config/poster/img_hb_ybqlmpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100027,100001,,幽魂骑士,1,,{rmb=580000;gold=58880000;521=588;8172=1},107,-1,6,,0,,,100,,{res=config/poster/img_hb_lgwhmpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100028,100001,,赤色暴君礼包,1,,{rmb=580000;gold=58880000;521=588;8178=1},107,-1,7,,0,,,100,,{res=config/poster/img_hb_cwcjhlklspf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100029,100001,,誓约之剑礼包,1,,{rmb=580000;gold=58880000;521=588;8068=1},107,-1,8,,0,,,100,,{res=config/poster/img_hb_cjdaxpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100030,100001,,烈焰枪魂礼包,1,,{rmb=580000;gold=58880000;521=588;8162=1},107,-1,9,,0,,,100,,{res=config/poster/img_hb_sgcjjjgpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100031,100001,,沧海明珠礼包,1,,{rmb=580000;gold=58880000;521=588;8086=1},107,-1,10,,0,,,100,,{res=config/poster/img_hb_kldojwpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100032,100001,,幻海潮生礼包,1,,{rmb=580000;gold=58880000;521=588;8148=1},107,-1,11,,0,,,100,,{res=config/poster/img_hb_mnfpf2.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100033,100001,,煞行破邪礼包,1,,{rmb=580000;gold=58880000;521=588;8058=1},107,-1,12,,0,,,100,,{res=config/poster/img_hb_sgcjbjlspf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100034,100001,,星际追击礼包,1,,{rmb=300000;gold=28880000;521=188;8074=1},106,-1,13,,0,,,100,,{res=config/poster/img_hb_qymhpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100035,100001,,次元骇客礼包,1,,{rmb=300000;gold=28880000;521=188;8132=1},106,-1,14,,0,,,100,,{res=config/poster/img_hb_cjcmypf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100036,100001,,义海军魂礼包,1,,{rmb=300000;gold=28880000;521=188;8140=1},106,-1,15,,0,,,100,,{res=config/poster/img_hb_jlalpf2.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100037,100001,,白羽圣骑礼包,1,,{rmb=300000;gold=28880000;521=188;8138=1},106,-1,16,,0,,,100,,{res=config/poster/img_hb_lgwbmpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100038,100001,,奶爸拳魂礼包,1,,{rmb=300000;gold=28880000;521=188;8130=1},106,-1,17,,0,,,100,,{res=config/poster/img_hb_sldpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100039,100001,,竹林刀影礼包,1,,{rmb=300000;gold=28880000;521=188;8156=1},106,-1,18,,0,,,100,,{res=config/poster/img_hb_sgcjxywpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
100040,100001,,亢金龙礼包,1,,{rmb=300000;gold=28880000;521=188;8146=1},106,-1,19,,0,,,100,,{res=config/poster/img_hb_mldpf.png;boxX=400;boxY=300;boxScale=0.8;tabX=0;tabY=1},
,,,,,,,,,,,,,,,,,
,每日特惠商城,,,,,,,,,,,,,,,,
100300,100402,蓝色雪花礼包,蓝色雪花礼包,100,1,{gold=58888;6327=1},,2888,,TRUE,,activity/direct_gift/icon_sdsc1.png,,,,,
100301,100402,紫色雪花礼包,紫色雪花礼包,100,1,{gold=188888;6328=1},,5888,,TRUE,,activity/direct_gift/icon_sdsc2.png,,,,,
100302,100402,橙色雪花礼包,橙色雪花礼包,100,1,{gold=288888;6329=1},,8888,,TRUE,,activity/direct_gift/icon_sdsc3.png,,,,,
100303,100402,金币大礼包,金币大礼包,1,1,{gold=100000000;coin22=188},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100304,100402,钻石大礼包,钻石大礼包,1,1,{rmb=88888;coin22=188},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100305,100402,体力礼包,体力礼包,1,1,{gold=20000000;500=60},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100306,100402,神兽升星礼包,神兽升星礼包,1,1,{gold=20000000;521=150},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100307,100402,精英升星礼包,精英升星礼包,1,1,{gold=20000000;502=400},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100308,100402,宠物好感礼包,宠物好感礼包,1,1,{gold=20000000;603=2000;605=2000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100309,100402,宠物个体值礼包,宠物个体值礼包,1,1,{gold=20000000;19=60},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100310,100402,随机饰品礼包,随机饰品礼包,1,1,{gold=20000000;6059=50},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100311,100402,饰品刻印礼包,饰品刻印礼包,1,1,{gold=20000000;111=1000;112=150},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100312,100402,宠物努力值礼包,宠物努力值礼包,1,1,{gold=20000000;452=1500;451=3000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100313,100402,宠物潜能礼包,宠物潜能礼包,1,1,{gold=20000000;851=1250;850=2500},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100314,100402,符石精华礼包,符石精华礼包,1,1,{gold=20000000;529=50000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100315,100402,芯片强化礼包,芯片强化礼包,1,1,{gold=20000000;124=500;123=1000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100316,100402,芯片洗练礼包,芯片洗练礼包,1,1,{gold=20000000;121=2000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100317,100402,携带强化礼包,携带强化礼包,1,1,{gold=20000000;2103=1000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100318,100402,陨石感应器礼包,陨石感应器礼包,1,1,{gold=20000000;161=400},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100319,100402,探险零件礼包,探险零件礼包,1,1,{gold=20000000;4000=1000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100320,100402,探险器礼包,探险器礼包,1,1,{gold=20000000;960=80;961=30},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100321,100402,特权币礼包,特权币礼包,1,1,{gold=20000000;453=2000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100322,100402,助战魂玉礼包,助战魂玉礼包,1,1,{gold=20000000;142=2000},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100323,100402,徽章礼包,徽章礼包,1,1,{gold=20000000;151=10000;152=100},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100324,100402,契约强化礼包,契约强化礼包,1,1,{gold=20000000;133=100},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100325,100402,携带核心礼包,携带核心礼包,1,1,{gold=20000000;6071=300},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100326,100402,携带强化礼包,携带强化礼包,1,1,{gold=20000000;2103=800},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100327,100402,携带突破礼包,携带突破礼包,1,1,{gold=20000000;2153=1},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
100328,100402,精英自选礼包,精英自选礼包,1,1,{gold=20000000;6220=1},102,,,TRUE,,activity/direct_gift/icon_qxlb.png,,,,,
,,,,,,,,,,,,,,,,,
,每周特惠商城,,,,,,,,,,,,,,,,
100400,100602,钻石礼包,钻石礼包,10,1,{rmb=360000;coin22=588},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100401,100602,体力礼包,体力礼包,10,1,{rmb=50000;500=300},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100402,100602,神兽升星礼包,神兽升星礼包,10,1,{rmb=50000;521=500},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100403,100602,精英升星礼包,精英升星礼包,10,1,{rmb=50000;502=1500},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100404,100602,宠物努力值礼包,宠物努力值礼包,10,1,{rmb=50000;452=10000;451=15000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100405,100602,宠物个体值礼包,宠物个体值礼包,10,1,{rmb=50000;19=258},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100406,100602,符石精华礼包,符石精华礼包,10,1,{rmb=50000;529=250000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100407,100602,探险零件礼包,探险零件礼包,10,1,{rmb=50000;4000=50000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100408,100602,宠物潜能礼包,宠物潜能礼包,10,1,{rmb=50000;851=5000;850=10000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100409,100602,特权币礼包,特权币礼包,10,1,{rmb=50000;453=10000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100410,100602,徽章礼包,徽章礼包,10,1,{rmb=50000;151=25000;152=600},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100411,100602,陨石感应器礼包,陨石感应器礼包,10,1,{rmb=50000;161=2000},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100412,100602,高级符石自选礼包,高级符石自选礼包,10,1,{rmb=50000;993=20;994=20},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100413,100602,高级芯片自选礼包,高级芯片自选礼包,10,1,{rmb=50000;7324=100;7325=20},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100414,100602,高级探险器自选礼包,高级探险器自选礼包,10,1,{rmb=50000;966=20;967=20},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100415,100602,契约强化礼包,契约强化礼包,10,1,{rmb=50000;132=400;133=300},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100416,100602,紫色信函自选礼包,紫色信函自选礼包,10,1,{rmb=50000;701=80;133=100},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100417,100602,随机紫色契约礼包,紫色契约自选礼包,10,1,{rmb=50000;7362=80;133=100},106,,,,1,activity/direct_gift/box_khqd1.png,,,,,
100418,100602,橙色明信片自选礼包,橙色明信片自选礼包,10,1,{rmb=100000;702=30;133=200},107,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100419,100602,自选橙色契约礼包,橙色契约自选礼包,10,1,{rmb=100000;704=30;133=200},107,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100420,100602,体力礼包,体力礼包,5,1,{rmb=200000;500=888},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100421,100602,宠物努力值礼包,宠物努力值礼包,5,1,{rmb=50000;452=15888;451=25888},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100422,100602,宠物潜能礼包,宠物潜能礼包,5,1,{rmb=50000;851=12888;850=15888},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100423,100602,携带突破礼包,携带突破礼包,5,1,{rmb=200000;2153=7;2103=3000},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100424,100602,携带核心礼包,携带核心礼包,5,1,{rmb=200000;6071=2000;2153=1},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100425,100602,红色手札自选礼包,红色手札自选礼包,5,1,{rmb=200000;703=10;133=300},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100426,100602,自选红色契约礼包,红色契约自选礼包,5,1,{rmb=200000;705=10;133=300},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
100427,100602,高级图腾自选礼包,高级图腾自选礼包,5,1,{rmb=200000;8833=150;8834=30},108,,,,1,activity/direct_gift/box_khqd2.png,,,,,
,,,,,,,,,,,,,,,,,
,超级商城,,,,,,,,,,,,,,,,
100500,100601,钻石礼包,钻石礼包,5,1,{rmb=4580000;coin22=1888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100501,100601,超级钻石礼包,超级钻石礼包,2,1,{rmb=9990000;coin22=2888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100502,100601,体力礼包,体力礼包,10,1,{rmb=880000;gold=88888888;500=2888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100503,100601,超级体力礼包,超级体力礼包,10,1,{rmb=1880000;gold=188888888;500=8888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100504,100601,神兽升星礼包,神兽升星礼包,10,1,{rmb=880000;gold=88888888;521=2888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100505,100601,超级神兽升星礼包,超级神兽升星礼包,10,1,{rmb=1880000;gold=188888888;521=8888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100506,100601,宠物个体值礼包,宠物个体值礼包,10,1,{rmb=880000;gold=88888888;19=1288},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100507,100601,宠物个体值超级礼包,宠物个体值超级礼包,10,1,{rmb=1880000;gold=188888888;19=2888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100508,100601,努力币礼包,努力币礼包,10,1,{rmb=880000;gold=88888888;452=88888;451=128888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100509,100601,潜能石礼包,潜能石礼包,10,1,{rmb=880000;gold=88888888;851=34888;850=66666},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100510,100601,符石精华礼包,符石精华礼包,10,1,{rmb=880000;gold=88888888;529=1888888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100511,100601,探险零件礼包,探险零件礼包,10,1,{rmb=880000;gold=88888888;4000=418888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100512,100601,特权币礼包,特权币礼包,10,1,{rmb=880000;gold=88888888;453=88888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100513,100601,徽章礼包,徽章礼包,10,1,{rmb=880000;gold=88888888;151=188888;152=5188},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100514,100601,陨石感应器礼包,陨石感应器礼包,10,1,{rmb=880000;gold=88888888;161=18888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100515,100601,契约强化礼包,契约强化礼包,10,1,{rmb=880000;gold=88888888;133=1888},112,,,,2,activity/direct_gift/icon_year2.png,,,,,
100516,100601,超级努力币礼包,超级努力币礼包,10,1,{rmb=1880000;gold=188888888;452=188888;451=268888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100517,100601,超级特权币礼包,超级特权币礼包,10,1,{rmb=1880000;gold=188888888;453=88888;coin22=18888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100518,100601,超级徽章礼包,超级徽章礼包,10,1,{rmb=1880000;gold=188888888;151=418888;152=8888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100519,100601,超级探险零件礼包,超级探险零件礼包,10,1,{rmb=1880000;gold=188888888;4000=888888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100520,100601,超级陨石感应器礼包,超级陨石感应器礼包,10,1,{rmb=1880000;gold=188888888;161=36888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100521,100601,超级符石精华礼包,超级符石精华礼包,10,1,{rmb=1880000;gold=188888888;529=4188888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100522,100601,超级契约强化礼包,超级契约强化礼包,10,1,{rmb=1880000;gold=188888888;133=4188},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100523,100601,超级紫色信函自选礼包,超级紫色信函自选礼包,10,1,{rmb=1880000;gold=188888888;701=666},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100524,100601,超级橙色明信片自选礼包,超级橙色明信片自选礼包,10,1,{rmb=1880000;gold=188888888;702=128},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100525,100601,超级橙色契约自选礼包,超级橙色契约自选礼包,10,1,{rmb=1880000;gold=188888888;704=88},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100526,100601,超级红色手札自选礼包,超级红色手札自选礼包,10,1,{rmb=1880000;gold=188888888;703=58},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100527,100601,超级红色契约自选礼包,超级红色契约自选礼包,10,1,{rmb=1880000;gold=188888888;705=28},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100528,100601,超级高级图腾自选礼包,超级高级图腾自选礼包,10,1,{rmb=1880000;gold=188888888;8833=888;8834=258},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100529,100601,超级万能石礼包,超级万能石礼包,10,1,{rmb=1880000;gold=188888888;2153=40;2152=40},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100530,100601,超级符石自选礼包,超级符石自选礼包,10,1,{rmb=1880000;gold=188888888;529=1888888;994=188},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100531,100601,超级芯片自选礼包,超级芯片自选礼包,10,1,{rmb=1880000;gold=188888888;124=28888;121=58888;7325=288},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
100532,100601,超级探险器自选礼包,超级探险器自选礼包,10,1,{rmb=1880000;gold=188888888;966=288;967=288;4000=188888},113,,,,2,activity/direct_gift/icon_year3.png,,,,,
,,,,,,,,,,,,,,,,,
,精灵商城,,,,,,,,,,,,,,,,
100600,100407,黑马蕾冠王礼包,黑马蕾冠王礼包,10,1,{card={id=4683};2133=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100601,100407,白马蕾冠王礼包,白马蕾冠王礼包,10,1,{card={id=4682};2136=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100602,100407,闪光超级路卡利欧礼包,闪光超级路卡利欧礼包,10,1,{card={id=7111};2135=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100603,100407,闪光超级妙蛙花礼包,闪光超级妙蛙花礼包,10,1,{card={id=7151};2143=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100604,100407,无极汰那礼包,无极汰那礼包,10,1,{card={id=4611};2140=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100605,100407,希嘉娜暴飞龙礼包,希嘉娜暴飞龙礼包,10,1,{card={id=7181};2149=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100606,100407,艾岚X喷礼包,艾岚X喷礼包,10,1,{card={id=7121};2137=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100607,100407,竹兰超级烈咬陆鲨礼包,竹兰超级烈咬陆鲨礼包,10,1,{card={id=7091};2134=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100608,100407,凯路迪欧·觉悟礼包,凯路迪欧·觉悟礼包,10,1,{card={id=7071};2128=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100609,100407,故勒顿礼包,故勒顿礼包,10,1,{card={id=5381};2148=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100610,100407,闪光超级蜥蜴王礼包,闪光超级蜥蜴王礼包,10,1,{card={id=7141};2142=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100611,100407,闪光超级暴雪王礼包,闪光超级暴雪王礼包,10,1,{card={id=7131};2139=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100612,100407,大吾超级巨金怪礼包,大吾超级巨金怪礼包,10,1,{card={id=7081};2131=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100613,100407,起源梦幻礼包,起源梦幻礼包,10,1,{card={id=7041};2123=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100614,100407,小刚大钢蛇礼包,小刚大钢蛇礼包,10,1,{card={id=7171};2147=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100615,100407,萨戮德礼包,萨戮德礼包,10,1,{card={id=4631};2130=1;16=10000;521=500},108,,,,,activity/direct_gift/box_18_1.png,,,,,
,,,,,,,,,,,,,,,,,
,携带商城,,,,,,,,,,,,,,,,
100700,100405,携带核心礼包,携带核心礼包,40,1,{6071=1000;2103=1000},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100701,100405,携带核心大礼包,携带核心大礼包,40,1,{6071=2000;2103=2000},107,,,,,activity/direct_gift/box_18_1.png,,,,,
100702,100405,携带核心超级大礼包,核心超级大礼包,20,1,{6071=25888;2103=25888},113,,,,,activity/direct_gift/box_18_1.png,,,,,
100703,100405,暗黑涡轮礼包,暗黑涡轮礼包,20,1,{30461=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100704,100405,焰白涡轮礼包,焰白涡轮礼包,20,1,{30454=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100705,100405,冠军奖杯礼包,冠军奖杯礼包,20,1,{30460=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100706,100405,强子引擎礼包,强子引擎礼包,20,1,{30459=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100707,100405,绯红引擎礼包,绯红引擎礼包,20,1,{30463=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100708,100405,漆黑缰绳礼包,漆黑缰绳礼包,20,1,{30449=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100709,100405,苍白缰绳礼包,苍白缰绳礼包,20,1,{30452=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100710,100405,波导魂骨礼包,波导魂骨礼包,20,1,{30451=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100711,100405,无极碎星礼包,无极碎星礼包,20,1,{30456=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
100712,100405,血翼飞刃礼包,血翼飞刃礼包,20,1,{30464=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
,,,,,,,,,,,,,,,,,
,超进化商城,,,,,,,,,,,,,,,,
100800,100403,酋雷姆超进化礼包,酋雷姆超进化礼包,10,1,{501=50;3133=50;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100801,100403,超梦超进化礼包,超梦超进化礼包,10,1,{501=50;3128=80;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100802,100403,盖欧卡超进化礼包,盖欧卡超进化礼包,10,1,{501=50;3121=80;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100803,100403,固拉多超进化礼包,固拉多超进化礼包,10,1,{501=50;3117=80;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100804,100403,裂空座超进化礼包,裂空座超进化礼包,10,1,{501=50;3110=80;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100805,100403,公主超进化礼包,公主超进化礼包,10,1,{501=50;3127=80;3031=100;521=200},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100806,100403,假面火鸡超进化礼包,假面火鸡超进化礼包,10,1,{501=30;3132=120;3120=40;3031=20;3030=60},106,,,,,activity/direct_gift/box_18_1.png,,,,,
100807,100403,超进化礼包,超进化礼包,10,1,{gold=50000000;501=10;502=100;3030=60},102,,,,,activity/direct_gift/box_18_1.png,,,,,
,,,,,,,,,,,,,,,,,
,助战商城,,,,,,,,,,,,,,,,
100900,100409,助战魂玉礼包,助战魂玉礼包,30,,{rmb=50000;142=5000},106,,,,,activity/direct_gift/icon_znq3.png,,,,,
100901,100409,助战魂玉大礼包,助战魂玉大礼包,30,,{rmb=100000;142=11888},108,,,,,activity/direct_gift/icon_znq3.png,,,,,
100902,100409,助战魂玉超级礼包,助战魂玉超级礼包,30,,{rmb=150000;142=18888},110,,,,,activity/direct_gift/icon_znq3.png,,,,,
100903,100409,助战魂玉超级大礼包,助战魂玉超级大礼包,30,,{rmb=500000;142=58888},112,,,,,activity/direct_gift/icon_znq3.png,,,,,
100904,100409,精英助战精华礼包,精英助战精华礼包,30,,{rmb=50000;171=158},106,,,,,activity/direct_gift/icon_znq3.png,,,,,
100905,100409,史诗助战精华礼包,史诗助战精华礼包,30,,{rmb=100000;172=150},107,,,,,activity/direct_gift/icon_znq3.png,,,,,
100906,100409,璀璨万能源晶礼包,璀璨万能源晶礼包,30,,{rmb=300000;173=1;142=8888},108,,,,,activity/direct_gift/icon_znq3.png,,,,,
100907,100409,精英助战精华礼包,精英助战精华礼包,30,,{rmb=50000;710=100},106,,,,,activity/direct_gift/icon_znq3.png,,,,,
100908,100409,史诗助战精华礼包,史诗助战精华礼包,30,,{rmb=100000;711=100},107,,,,,activity/direct_gift/icon_znq3.png,,,,,
,,,,,,,,,,,,,,,,,
,形象自选,,,,,,,,,,,,,,,,
100537,100410,头像框自选礼包,头像框自选礼包,5,1,{rmb=25888;9994=1},102,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
