变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
2259,23,59,9,3695,10,3695,,
2260,23,60,9,3734,10,3734,,
2261,23,61,9,3859,10,3859,,
2262,23,62,9,3900,10,3900,,
2263,23,63,9,3940,10,3940,,
2264,23,64,9,3980,10,3980,,
2265,23,65,9,4020,10,4020,,
2266,23,66,9,4154,10,4154,,
2267,23,67,9,4196,10,4196,,
2268,23,68,9,4238,10,4238,,
2269,23,69,9,4280,10,4280,,
2270,23,70,9,4321,10,4321,,
2271,23,71,9,4464,10,4464,,
2272,23,72,9,4507,10,4507,,
2273,23,73,9,4550,10,4550,,
2274,23,74,9,4594,10,4594,,
2275,23,75,9,4637,10,4637,,
2276,23,76,9,4788,10,4788,,
2277,23,77,9,4833,10,4833,,
2278,23,78,9,4877,10,4877,,
2279,23,79,9,4922,10,4922,,
2280,23,80,9,4967,10,4967,,
2281,23,81,9,5126,10,5126,,
2282,23,82,9,5172,10,5172,,
2283,23,83,9,5219,10,5219,,
2284,23,84,9,5265,10,5265,,
2285,23,85,9,5311,10,5311,,
2286,23,86,9,5479,10,5479,,
2287,23,87,9,5527,10,5527,,
2288,23,88,9,5574,10,5574,,
2289,23,89,9,5622,10,5622,,
2290,23,90,9,5669,10,5669,,
2291,23,91,9,5846,10,5846,,
2292,23,92,9,5895,10,5895,,
2293,23,93,9,5944,10,5944,,
2294,23,94,9,5993,10,5993,,
2295,23,95,9,6042,10,6042,,
2296,23,96,9,6228,10,6228,,
2297,23,97,9,6278,10,6278,,
2298,23,98,9,6329,10,6329,,
2299,23,99,9,6379,10,6379,,
2300,23,100,9,6430,10,6430,,
2301,24,1,1,5184,7,1029,8,1029
2302,24,2,1,5267,7,1045,8,1045
2303,24,3,1,5350,7,1062,8,1062
2304,24,4,1,5433,7,1078,8,1078
2305,24,5,1,5516,7,1095,8,1095
2306,24,6,1,5625,7,1116,8,1116
2307,24,7,1,5713,7,1134,8,1134
2308,24,8,1,5801,7,1151,8,1151
2309,24,9,1,5889,7,1169,8,1169
2310,24,10,1,5977,7,1186,8,1186
2311,24,11,1,6117,7,1214,8,1214
2312,24,12,1,6210,7,1233,8,1233
2313,24,13,1,6304,7,1251,8,1251
2314,24,14,1,6397,7,1270,8,1270
2315,24,15,1,6490,7,1288,8,1288
2316,24,16,1,6661,7,1322,8,1322
2317,24,17,1,6760,7,1342,8,1342
2318,24,18,1,6858,7,1361,8,1361
2319,24,19,1,6957,7,1381,8,1381
2320,24,20,1,7055,7,1400,8,1400
2321,24,21,1,7258,7,1441,8,1441
2322,24,22,1,7361,7,1461,8,1461
2323,24,23,1,7465,7,1482,8,1482
2324,24,24,1,7569,7,1502,8,1502
2325,24,25,1,7672,7,1523,8,1523
2326,24,26,1,7905,7,1569,8,1569
2327,24,27,1,8014,7,1591,8,1591
2328,24,28,1,8123,7,1612,8,1612
2329,24,29,1,8232,7,1634,8,1634
2330,24,30,1,8341,7,1656,8,1656
2331,24,31,1,8605,7,1708,8,1708
2332,24,32,1,8719,7,1731,8,1731
2333,24,33,1,8833,7,1753,8,1753
2334,24,34,1,8947,7,1776,8,1776
2335,24,35,1,9061,7,1799,8,1799
2336,24,36,1,9357,7,1857,8,1857
2337,24,37,1,9476,7,1881,8,1881
2338,24,38,1,9595,7,1904,8,1904
2339,24,39,1,9715,7,1928,8,1928
2340,24,40,1,9834,7,1952,8,1952
2341,24,41,1,10160,7,2017,8,2017
2342,24,42,1,10285,7,2041,8,2041
2343,24,43,1,10409,7,2066,8,2066
2344,24,44,1,10534,7,2091,8,2091
2345,24,45,1,10658,7,2115,8,2115
2346,24,46,1,11016,7,2186,8,2186
2347,24,47,1,11145,7,2212,8,2212
2348,24,48,1,11275,7,2238,8,2238
2349,24,49,1,11405,7,2264,8,2264
2350,24,50,1,11534,7,2289,8,2289
2351,24,51,1,11923,7,2366,8,2366
2352,24,52,1,12058,7,2393,8,2393
2353,24,53,1,12192,7,2420,8,2420
2354,24,54,1,12327,7,2447,8,2447
2355,24,55,1,12462,7,2473,8,2473
2356,24,56,1,12882,7,2557,8,2557
2357,24,57,1,13022,7,2584,8,2584
2358,24,58,1,13162,7,2612,8,2612
2359,24,59,1,13302,7,2640,8,2640
2360,24,60,1,13442,7,2668,8,2668
2361,24,61,1,13893,7,2757,8,2757
2362,24,62,1,14038,7,2786,8,2786
2363,24,63,1,14183,7,2815,8,2815
2364,24,64,1,14328,7,2844,8,2844
2365,24,65,1,14473,7,2873,8,2873
2366,24,66,1,14955,7,2968,8,2968
2367,24,67,1,15106,7,2998,8,2998
2368,24,68,1,15256,7,3028,8,3028
2369,24,69,1,15406,7,3058,8,3058
2370,24,70,1,15557,7,3088,8,3088
2371,24,71,1,16070,7,3189,8,3189
2372,24,72,1,16225,7,3220,8,3220
2373,24,73,1,16381,7,3251,8,3251
2374,24,74,1,16536,7,3282,8,3282
2375,24,75,1,16692,7,3313,8,3313
2376,24,76,1,17236,7,3421,8,3421
2377,24,77,1,17397,7,3453,8,3453
2378,24,78,1,17558,7,3485,8,3485
2379,24,79,1,17718,7,3517,8,3517
2380,24,80,1,17879,7,3548,8,3548
2381,24,81,1,18454,7,3663,8,3663
2382,24,82,1,18620,7,3696,8,3696
2383,24,83,1,18786,7,3728,8,3728
2384,24,84,1,18952,7,3761,8,3761
2385,24,85,1,19118,7,3794,8,3794
2386,24,86,1,19724,7,3915,8,3915
2387,24,87,1,19895,7,3949,8,3949
2388,24,88,1,20067,7,3983,8,3983
2389,24,89,1,20238,7,4016,8,4016
2390,24,90,1,20409,7,4050,8,4050
2391,24,91,1,21046,7,4177,8,4177
2392,24,92,1,21223,7,4212,8,4212
2393,24,93,1,21399,7,4247,8,4247
2394,24,94,1,21575,7,4282,8,4282
2395,24,95,1,21751,7,4317,8,4317
2396,24,96,1,22420,7,4450,8,4450
2397,24,97,1,22601,7,4486,8,4486
2398,24,98,1,22783,7,4522,8,4522
2399,24,99,1,22964,7,4558,8,4558
2400,24,100,1,23146,7,4594,8,4594
2401,25,1,1,15245,,,,
2402,25,2,1,15489,,,,
2403,25,3,1,15733,,,,
2404,25,4,1,15977,,,,
2405,25,5,1,16221,,,,
2406,25,6,1,16541,,,,
2407,25,7,1,16800,,,,
2408,25,8,1,17059,,,,
2409,25,9,1,17318,,,,
2410,25,10,1,17577,,,,
2411,25,11,1,17989,,,,
2412,25,12,1,18264,,,,
2413,25,13,1,18538,,,,
2414,25,14,1,18812,,,,
2415,25,15,1,19087,,,,
2416,25,16,1,19590,,,,
2417,25,17,1,19879,,,,
2418,25,18,1,20169,,,,
2419,25,19,1,20459,,,,
2420,25,20,1,20748,,,,
2421,25,21,1,21343,,,,
2422,25,22,1,21648,,,,
2423,25,23,1,21953,,,,
2424,25,24,1,22258,,,,
2425,25,25,1,22563,,,,
2426,25,26,1,23249,,,,
2427,25,27,1,23569,,,,
2428,25,28,1,23889,,,,
2429,25,29,1,24209,,,,
2430,25,30,1,24529,,,,
2431,25,31,1,25307,,,,
2432,25,32,1,25642,,,,
2433,25,33,1,25977,,,,
2434,25,34,1,26313,,,,
2435,25,35,1,26648,,,,
2436,25,36,1,27517,,,,
2437,25,37,1,27868,,,,
2438,25,38,1,28218,,,,
2439,25,39,1,28569,,,,
2440,25,40,1,28920,,,,
2441,25,41,1,29880,,,,
2442,25,42,1,30246,,,,
2443,25,43,1,30612,,,,
2444,25,44,1,30978,,,,
2445,25,45,1,31344,,,,
2446,25,46,1,32396,,,,
2447,25,47,1,32777,,,,
2448,25,48,1,33158,,,,
2449,25,49,1,33539,,,,
2450,25,50,1,33920,,,,
2451,25,51,1,35064,,,,
2452,25,52,1,35460,,,,
2453,25,53,1,35856,,,,
2454,25,54,1,36253,,,,
2455,25,55,1,36649,,,,
2456,25,56,1,37884,,,,
2457,25,57,1,38295,,,,
2458,25,58,1,38707,,,,
2459,25,59,1,39119,,,,
2460,25,60,1,39530,,,,
2461,25,61,1,40857,,,,
2462,25,62,1,41283,,,,
2463,25,63,1,41710,,,,
2464,25,64,1,42137,,,,
2465,25,65,1,42564,,,,
2466,25,66,1,43982,,,,
2467,25,67,1,44424,,,,
2468,25,68,1,44866,,,,
2469,25,69,1,45308,,,,
2470,25,70,1,45750,,,,
2471,25,71,1,47260,,,,
2472,25,72,1,47717,,,,
2473,25,73,1,48174,,,,
2474,25,74,1,48632,,,,
2475,25,75,1,49089,,,,
2476,25,76,1,50690,,,,
2477,25,77,1,51162,,,,
2478,25,78,1,51635,,,,
2479,25,79,1,52107,,,,
2480,25,80,1,52580,,,,
2481,25,81,1,54272,,,,
2482,25,82,1,54760,,,,
2483,25,83,1,55248,,,,
2484,25,84,1,55736,,,,
2485,25,85,1,56224,,,,
2486,25,86,1,58007,,,,
2487,25,87,1,58510,,,,
2488,25,88,1,59013,,,,
2489,25,89,1,59516,,,,
2490,25,90,1,60020,,,,
2491,25,91,1,61895,,,,
2492,25,92,1,62413,,,,
2493,25,93,1,62931,,,,
2494,25,94,1,63450,,,,
2495,25,95,1,63968,,,,
2496,25,96,1,65935,,,,
2497,25,97,1,66468,,,,
2498,25,98,1,67002,,,,
2499,25,99,1,67535,,,,
2500,25,100,1,68069,,,,
2501,26,1,7,3025,8,3025,,
2502,26,2,7,3073,8,3073,,
2503,26,3,7,3122,8,3122,,
2504,26,4,7,3170,8,3170,,
2505,26,5,7,3219,8,3219,,
2506,26,6,7,3282,8,3282,,
2507,26,7,7,3334,8,3334,,
2508,26,8,7,3385,8,3385,,
2509,26,9,7,3436,8,3436,,
2510,26,10,7,3488,8,3488,,
2511,26,11,7,3570,8,3570,,
2512,26,12,7,3624,8,3624,,
2513,26,13,7,3678,8,3678,,
2514,26,14,7,3733,8,3733,,
2515,26,15,7,3787,8,3787,,
2516,26,16,7,3887,8,3887,,
2517,26,17,7,3945,8,3945,,
2518,26,18,7,4002,8,4002,,
2519,26,19,7,4060,8,4060,,
2520,26,20,7,4117,8,4117,,
2521,26,21,7,4235,8,4235,,
2522,26,22,7,4296,8,4296,,
2523,26,23,7,4356,8,4356,,
2524,26,24,7,4417,8,4417,,
2525,26,25,7,4477,8,4477,,
2526,26,26,7,4613,8,4613,,
2527,26,27,7,4677,8,4677,,
2528,26,28,7,4740,8,4740,,
2529,26,29,7,4804,8,4804,,
2530,26,30,7,4867,8,4867,,
2531,26,31,7,5022,8,5022,,
2532,26,32,7,5088,8,5088,,
2533,26,33,7,5155,8,5155,,
2534,26,34,7,5221,8,5221,,
2535,26,35,7,5288,8,5288,,
2536,26,36,7,5460,8,5460,,
2537,26,37,7,5530,8,5530,,
2538,26,38,7,5599,8,5599,,
2539,26,39,7,5669,8,5669,,
2540,26,40,7,5738,8,5738,,
2541,26,41,7,5929,8,5929,,
2542,26,42,7,6002,8,6002,,
2543,26,43,7,6074,8,6074,,
2544,26,44,7,6147,8,6147,,
2545,26,45,7,6219,8,6219,,
2546,26,46,7,6428,8,6428,,
2547,26,47,7,6504,8,6504,,
2548,26,48,7,6579,8,6579,,
2549,26,49,7,6655,8,6655,,
2550,26,50,7,6731,8,6731,,
2551,26,51,7,6958,8,6958,,
2552,26,52,7,7036,8,7036,,
2553,26,53,7,7115,8,7115,,
2554,26,54,7,7193,8,7193,,
2555,26,55,7,7272,8,7272,,
2556,26,56,7,7517,8,7517,,
2557,26,57,7,7599,8,7599,,
2558,26,58,7,7680,8,7680,,
2559,26,59,7,7762,8,7762,,
2560,26,60,7,7844,8,7844,,
2561,26,61,7,8107,8,8107,,
2562,26,62,7,8192,8,8192,,
2563,26,63,7,8276,8,8276,,
2564,26,64,7,8361,8,8361,,
2565,26,65,7,8446,8,8446,,
2566,26,66,7,8727,8,8727,,
2567,26,67,7,8815,8,8815,,
2568,26,68,7,8903,8,8903,,
2569,26,69,7,8990,8,8990,,
2570,26,70,7,9078,8,9078,,
2571,26,71,7,9378,8,9378,,
2572,26,72,7,9468,8,9468,,
2573,26,73,7,9559,8,9559,,
2574,26,74,7,9650,8,9650,,
2575,26,75,7,9741,8,9741,,
2576,26,76,7,10058,8,10058,,
2577,26,77,7,10152,8,10152,,
2578,26,78,7,10246,8,10246,,
2579,26,79,7,10339,8,10339,,
2580,26,80,7,10433,8,10433,,
2581,26,81,7,10769,8,10769,,
2582,26,82,7,10866,8,10866,,
2583,26,83,7,10963,8,10963,,
2584,26,84,7,11059,8,11059,,
2585,26,85,7,11156,8,11156,,
2586,26,86,7,11510,8,11510,,
2587,26,87,7,11610,8,11610,,
2588,26,88,7,11710,8,11710,,
2589,26,89,7,11810,8,11810,,
2590,26,90,7,11909,8,11909,,
2591,26,91,7,12282,8,12282,,
2592,26,92,7,12384,8,12384,,
2593,26,93,7,12487,8,12487,,
2594,26,94,7,12590,8,12590,,
2595,26,95,7,12693,8,12693,,
2596,26,96,7,13083,8,13083,,
2597,26,97,7,13189,8,13189,,
2598,26,98,7,13295,8,13295,,
2599,26,99,7,13401,8,13401,,
2600,26,100,7,13507,8,13507,,
2601,27,1,9,2118,10,2118,,
2602,27,2,9,2151,10,2151,,
2603,27,3,9,2185,10,2185,,
2604,27,4,9,2219,10,2219,,
2605,27,5,9,2253,10,2253,,
2606,27,6,9,2297,10,2297,,
2607,27,7,9,2333,10,2333,,
2608,27,8,9,2369,10,2369,,
2609,27,9,9,2405,10,2405,,
2610,27,10,9,2441,10,2441,,
2611,27,11,9,2499,10,2499,,
2612,27,12,9,2537,10,2537,,
2613,27,13,9,2575,10,2575,,
2614,27,14,9,2613,10,2613,,
2615,27,15,9,2651,10,2651,,
2616,27,16,9,2721,10,2721,,
2617,27,17,9,2761,10,2761,,
2618,27,18,9,2801,10,2801,,
2619,27,19,9,2842,10,2842,,
2620,27,20,9,2882,10,2882,,
2621,27,21,9,2965,10,2965,,
2622,27,22,9,3007,10,3007,,
2623,27,23,9,3049,10,3049,,
2624,27,24,9,3092,10,3092,,
2625,27,25,9,3134,10,3134,,
2626,27,26,9,3229,10,3229,,
2627,27,27,9,3274,10,3274,,
2628,27,28,9,3318,10,3318,,
2629,27,29,9,3363,10,3363,,
2630,27,30,9,3407,10,3407,,
2631,27,31,9,3515,10,3515,,
2632,27,32,9,3562,10,3562,,
2633,27,33,9,3608,10,3608,,
2634,27,34,9,3655,10,3655,,
2635,27,35,9,3701,10,3701,,
2636,27,36,9,3822,10,3822,,
2637,27,37,9,3871,10,3871,,
2638,27,38,9,3919,10,3919,,
2639,27,39,9,3968,10,3968,,
2640,27,40,9,4017,10,4017,,
2641,27,41,9,4150,10,4150,,
2642,27,42,9,4201,10,4201,,
2643,27,43,9,4252,10,4252,,
2644,27,44,9,4303,10,4303,,
2645,27,45,9,4354,10,4354,,
2646,27,46,9,4500,10,4500,,
2647,27,47,9,4553,10,4553,,
2648,27,48,9,4606,10,4606,,
2649,27,49,9,4659,10,4659,,
2650,27,50,9,4711,10,4711,,
2651,27,51,9,4870,10,4870,,
2652,27,52,9,4925,10,4925,,
2653,27,53,9,4980,10,4980,,
2654,27,54,9,5035,10,5035,,
2655,27,55,9,5090,10,5090,,
2656,27,56,9,5262,10,5262,,
2657,27,57,9,5319,10,5319,,
2658,27,58,9,5376,10,5376,,
2659,27,59,9,5434,10,5434,,
2660,27,60,9,5491,10,5491,,
2661,27,61,9,5675,10,5675,,
2662,27,62,9,5734,10,5734,,
2663,27,63,9,5793,10,5793,,
2664,27,64,9,5853,10,5853,,
2665,27,65,9,5912,10,5912,,
2666,27,66,9,6109,10,6109,,
2667,27,67,9,6170,10,6170,,
2668,27,68,9,6232,10,6232,,
2669,27,69,9,6293,10,6293,,
2670,27,70,9,6355,10,6355,,
2671,27,71,9,6564,10,6564,,
2672,27,72,9,6628,10,6628,,
2673,27,73,9,6691,10,6691,,
2674,27,74,9,6755,10,6755,,
2675,27,75,9,6818,10,6818,,
2676,27,76,9,7041,10,7041,,
2677,27,77,9,7106,10,7106,,
2678,27,78,9,7172,10,7172,,
2679,27,79,9,7238,10,7238,,
2680,27,80,9,7303,10,7303,,
2681,27,81,9,7538,10,7538,,
2682,27,82,9,7606,10,7606,,
2683,27,83,9,7674,10,7674,,
2684,27,84,9,7742,10,7742,,
2685,27,85,9,7809,10,7809,,
2686,27,86,9,8057,10,8057,,
2687,27,87,9,8127,10,8127,,
2688,27,88,9,8197,10,8197,,
2689,27,89,9,8267,10,8267,,
2690,27,90,9,8337,10,8337,,
2691,27,91,9,8597,10,8597,,
2692,27,92,9,8669,10,8669,,
2693,27,93,9,8741,10,8741,,
2694,27,94,9,8813,10,8813,,
2695,27,95,9,8885,10,8885,,
2696,27,96,9,9158,10,9158,,
2697,27,97,9,9232,10,9232,,
2698,27,98,9,9306,10,9306,,
2699,27,99,9,9381,10,9381,,
2700,27,100,9,9455,10,9455,,
2701,28,1,1,7623,7,1513,8,1513
2702,28,2,1,7745,7,1537,8,1537
2703,28,3,1,7867,7,1561,8,1561
2704,28,4,1,7989,7,1585,8,1585
2705,28,5,1,8111,7,1610,8,1610
2706,28,6,1,8271,7,1641,8,1641
2707,28,7,1,8400,7,1667,8,1667
2708,28,8,1,8530,7,1693,8,1693
2709,28,9,1,8659,7,1718,8,1718
2710,28,10,1,8789,7,1744,8,1744
2711,28,11,1,8995,7,1785,8,1785
2712,28,12,1,9132,7,1812,8,1812
2713,28,13,1,9269,7,1839,8,1839
2714,28,14,1,9406,7,1867,8,1867
2715,28,15,1,9544,7,1894,8,1894
2716,28,16,1,9795,7,1944,8,1944
2717,28,17,1,9940,7,1973,8,1973
2718,28,18,1,10085,7,2001,8,2001
2719,28,19,1,10230,7,2030,8,2030
2720,28,20,1,10374,7,2059,8,2059
2721,28,21,1,10672,7,2118,8,2118
2722,28,22,1,10824,7,2148,8,2148
2723,28,23,1,10977,7,2178,8,2178
2724,28,24,1,11129,7,2209,8,2209
2725,28,25,1,11282,7,2239,8,2239
2726,28,26,1,11625,7,2307,8,2307
2727,28,27,1,11785,7,2339,8,2339
2728,28,28,1,11945,7,2370,8,2370
2729,28,29,1,12105,7,2402,8,2402
2730,28,30,1,12265,7,2434,8,2434
2731,28,31,1,12654,7,2511,8,2511
2732,28,32,1,12821,7,2544,8,2544
2733,28,33,1,12989,7,2578,8,2578
2734,28,34,1,13157,7,2611,8,2611
2735,28,35,1,13324,7,2644,8,2644
2736,28,36,1,13759,7,2730,8,2730
2737,28,37,1,13934,7,2765,8,2765
2738,28,38,1,14109,7,2800,8,2800
2739,28,39,1,14285,7,2835,8,2835
2740,28,40,1,14460,7,2869,8,2869
2741,28,41,1,14940,7,2965,8,2965
2742,28,42,1,15123,7,3001,8,3001
2743,28,43,1,15306,7,3037,8,3037
2744,28,44,1,15489,7,3074,8,3074
2745,28,45,1,15672,7,3110,8,3110
2746,28,46,1,16198,7,3214,8,3214
2747,28,47,1,16389,7,3252,8,3252
2748,28,48,1,16579,7,3290,8,3290
2749,28,49,1,16770,7,3328,8,3328
2750,28,50,1,16960,7,3366,8,3366
2751,28,51,1,17532,7,3479,8,3479
2752,28,52,1,17730,7,3518,8,3518
2753,28,53,1,17928,7,3558,8,3558
2754,28,54,1,18127,7,3597,8,3597
2755,28,55,1,18325,7,3636,8,3636
2756,28,56,1,18942,7,3759,8,3759
2757,28,57,1,19148,7,3800,8,3800
2758,28,58,1,19354,7,3840,8,3840
2759,28,59,1,19560,7,3881,8,3881
2760,28,60,1,19765,7,3922,8,3922
2761,28,61,1,20429,7,4054,8,4054
2762,28,62,1,20642,7,4096,8,4096
2763,28,63,1,20855,7,4138,8,4138
2764,28,64,1,21069,7,4181,8,4181
2765,28,65,1,21282,7,4223,8,4223
2766,28,66,1,21991,7,4364,8,4364
2767,28,67,1,22212,7,4408,8,4408
2768,28,68,1,22433,7,4452,8,4452
2769,28,69,1,22654,7,4495,8,4495
2770,28,70,1,22875,7,4539,8,4539
2771,28,71,1,23630,7,4689,8,4689
2772,28,72,1,23859,7,4734,8,4734
2773,28,73,1,24087,7,4780,8,4780
2774,28,74,1,24316,7,4825,8,4825
2775,28,75,1,24545,7,4871,8,4871
2776,28,76,1,25345,7,5029,8,5029
2777,28,77,1,25581,7,5076,8,5076
2778,28,78,1,25818,7,5123,8,5123
2779,28,79,1,26054,7,5170,8,5170
2780,28,80,1,26290,7,5217,8,5217
2781,28,81,1,27136,7,5385,8,5385
2782,28,82,1,27380,7,5433,8,5433
2783,28,83,1,27624,7,5482,8,5482
2784,28,84,1,27868,7,5530,8,5530
2785,28,85,1,28112,7,5578,8,5578
2786,28,86,1,29004,7,5755,8,5755
2787,28,87,1,29255,7,5805,8,5805
2788,28,88,1,29507,7,5855,8,5855
2789,28,89,1,29758,7,5905,8,5905
2790,28,90,1,30010,7,5955,8,5955
2791,28,91,1,30948,7,6141,8,6141
2792,28,92,1,31207,7,6192,8,6192
2793,28,93,1,31466,7,6244,8,6244
2794,28,94,1,31725,7,6295,8,6295
2795,28,95,1,31984,7,6347,8,6347
2796,28,96,1,32968,7,6542,8,6542
2797,28,97,1,33234,7,6595,8,6595
2798,28,98,1,33501,7,6648,8,6648
2799,28,99,1,33768,7,6701,8,6701
2800,28,100,1,34035,7,6754,8,6754
2801,29,1,9,2118,10,2118,,
2802,29,2,9,2151,10,2151,,
2803,29,3,9,2185,10,2185,,
2804,29,4,9,2219,10,2219,,
2805,29,5,9,2253,10,2253,,
2806,29,6,9,2297,10,2297,,
2807,29,7,9,2333,10,2333,,
2808,29,8,9,2369,10,2369,,
2809,29,9,9,2405,10,2405,,
2810,29,10,9,2441,10,2441,,
2811,29,11,9,2499,10,2499,,
2812,29,12,9,2537,10,2537,,
2813,29,13,9,2575,10,2575,,
2814,29,14,9,2613,10,2613,,
2815,29,15,9,2651,10,2651,,
2816,29,16,9,2721,10,2721,,
2817,29,17,9,2761,10,2761,,
2818,29,18,9,2801,10,2801,,
2819,29,19,9,2842,10,2842,,
2820,29,20,9,2882,10,2882,,
2821,29,21,9,2965,10,2965,,
2822,29,22,9,3007,10,3007,,
2823,29,23,9,3049,10,3049,,
2824,29,24,9,3092,10,3092,,
2825,29,25,9,3134,10,3134,,
2826,29,26,9,3229,10,3229,,
2827,29,27,9,3274,10,3274,,
2828,29,28,9,3318,10,3318,,
2829,29,29,9,3363,10,3363,,
2830,29,30,9,3407,10,3407,,
2831,29,31,9,3515,10,3515,,
2832,29,32,9,3562,10,3562,,
2833,29,33,9,3608,10,3608,,
2834,29,34,9,3655,10,3655,,
2835,29,35,9,3701,10,3701,,
2836,29,36,9,3822,10,3822,,
2837,29,37,9,3871,10,3871,,
2838,29,38,9,3919,10,3919,,
2839,29,39,9,3968,10,3968,,
2840,29,40,9,4017,10,4017,,
2841,29,41,9,4150,10,4150,,
2842,29,42,9,4201,10,4201,,
2843,29,43,9,4252,10,4252,,
2844,29,44,9,4303,10,4303,,
2845,29,45,9,4354,10,4354,,
2846,29,46,9,4500,10,4500,,
2847,29,47,9,4553,10,4553,,
2848,29,48,9,4606,10,4606,,
2849,29,49,9,4659,10,4659,,
2850,29,50,9,4711,10,4711,,
2851,29,51,9,4870,10,4870,,
2852,29,52,9,4925,10,4925,,
2853,29,53,9,4980,10,4980,,
2854,29,54,9,5035,10,5035,,
2855,29,55,9,5090,10,5090,,
2856,29,56,9,5262,10,5262,,
2857,29,57,9,5319,10,5319,,
2858,29,58,9,5376,10,5376,,
2859,29,59,9,5434,10,5434,,
2860,29,60,9,5491,10,5491,,
2861,29,61,9,5675,10,5675,,
2862,29,62,9,5734,10,5734,,
2863,29,63,9,5793,10,5793,,
2864,29,64,9,5853,10,5853,,
2865,29,65,9,5912,10,5912,,
2866,29,66,9,6109,10,6109,,
2867,29,67,9,6170,10,6170,,
2868,29,68,9,6232,10,6232,,
2869,29,69,9,6293,10,6293,,
2870,29,70,9,6355,10,6355,,
2871,29,71,9,6564,10,6564,,
2872,29,72,9,6628,10,6628,,
2873,29,73,9,6691,10,6691,,
2874,29,74,9,6755,10,6755,,
2875,29,75,9,6818,10,6818,,
2876,29,76,9,7041,10,7041,,
2877,29,77,9,7106,10,7106,,
2878,29,78,9,7172,10,7172,,
2879,29,79,9,7238,10,7238,,
2880,29,80,9,7303,10,7303,,
2881,29,81,9,7538,10,7538,,
2882,29,82,9,7606,10,7606,,
2883,29,83,9,7674,10,7674,,
2884,29,84,9,7742,10,7742,,
2885,29,85,9,7809,10,7809,,
2886,29,86,9,8057,10,8057,,
2887,29,87,9,8127,10,8127,,
2888,29,88,9,8197,10,8197,,
2889,29,89,9,8267,10,8267,,
2890,29,90,9,8337,10,8337,,
2891,29,91,9,8597,10,8597,,
2892,29,92,9,8669,10,8669,,
2893,29,93,9,8741,10,8741,,
2894,29,94,9,8813,10,8813,,
2895,29,95,9,8885,10,8885,,
2896,29,96,9,9158,10,9158,,
2897,29,97,9,9232,10,9232,,
2898,29,98,9,9306,10,9306,,
2899,29,99,9,9381,10,9381,,
2900,29,100,9,9455,10,9455,,
2901,30,1,1,7623,7,1513,8,1513
2902,30,2,1,7745,7,1537,8,1537
2903,30,3,1,7867,7,1561,8,1561
2904,30,4,1,7989,7,1585,8,1585
2905,30,5,1,8111,7,1610,8,1610
2906,30,6,1,8271,7,1641,8,1641
2907,30,7,1,8400,7,1667,8,1667
2908,30,8,1,8530,7,1693,8,1693
2909,30,9,1,8659,7,1718,8,1718
2910,30,10,1,8789,7,1744,8,1744
2911,30,11,1,8995,7,1785,8,1785
2912,30,12,1,9132,7,1812,8,1812
2913,30,13,1,9269,7,1839,8,1839
2914,30,14,1,9406,7,1867,8,1867
2915,30,15,1,9544,7,1894,8,1894
2916,30,16,1,9795,7,1944,8,1944
2917,30,17,1,9940,7,1973,8,1973
2918,30,18,1,10085,7,2001,8,2001
2919,30,19,1,10230,7,2030,8,2030
2920,30,20,1,10374,7,2059,8,2059
2921,30,21,1,10672,7,2118,8,2118
2922,30,22,1,10824,7,2148,8,2148
2923,30,23,1,10977,7,2178,8,2178
2924,30,24,1,11129,7,2209,8,2209
2925,30,25,1,11282,7,2239,8,2239
2926,30,26,1,11625,7,2307,8,2307
2927,30,27,1,11785,7,2339,8,2339
2928,30,28,1,11945,7,2370,8,2370
2929,30,29,1,12105,7,2402,8,2402
2930,30,30,1,12265,7,2434,8,2434
2931,30,31,1,12654,7,2511,8,2511
2932,30,32,1,12821,7,2544,8,2544
2933,30,33,1,12989,7,2578,8,2578
2934,30,34,1,13157,7,2611,8,2611
2935,30,35,1,13324,7,2644,8,2644
2936,30,36,1,13759,7,2730,8,2730
2937,30,37,1,13934,7,2765,8,2765
2938,30,38,1,14109,7,2800,8,2800
2939,30,39,1,14285,7,2835,8,2835
2940,30,40,1,14460,7,2869,8,2869
2941,30,41,1,14940,7,2965,8,2965
2942,30,42,1,15123,7,3001,8,3001
2943,30,43,1,15306,7,3037,8,3037
2944,30,44,1,15489,7,3074,8,3074
2945,30,45,1,15672,7,3110,8,3110
2946,30,46,1,16198,7,3214,8,3214
2947,30,47,1,16389,7,3252,8,3252
2948,30,48,1,16579,7,3290,8,3290
2949,30,49,1,16770,7,3328,8,3328
2950,30,50,1,16960,7,3366,8,3366
2951,30,51,1,17532,7,3479,8,3479
2952,30,52,1,17730,7,3518,8,3518
2953,30,53,1,17928,7,3558,8,3558
2954,30,54,1,18127,7,3597,8,3597
2955,30,55,1,18325,7,3636,8,3636
2956,30,56,1,18942,7,3759,8,3759
2957,30,57,1,19148,7,3800,8,3800
2958,30,58,1,19354,7,3840,8,3840
2959,30,59,1,19560,7,3881,8,3881
2960,30,60,1,19765,7,3922,8,3922
2961,30,61,1,20429,7,4054,8,4054
2962,30,62,1,20642,7,4096,8,4096
2963,30,63,1,20855,7,4138,8,4138
2964,30,64,1,21069,7,4181,8,4181
2965,30,65,1,21282,7,4223,8,4223
2966,30,66,1,21991,7,4364,8,4364
