变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
7071125,,,,,,,,,,,,,<7071122>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7071131,,,,,jinghua1,,,,65004,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=3300000;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}},,4,,,,,,,,,,,,,,,,,,,,,,
7071211,,,,,,,,2,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;value=<self:getSkinReplaceIDs(7072);99;0;(self:flagZ2() and 1 or 1);1;{initMp1=0;speed=1;mp1Max=1};1;{dealGroup=1;y=-30;x=-210;followMark=3002};1;1>;holder=1;caster=1;prob=1;cfgId=7071212}>>};2={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=8;cfgId=7071216;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999>,,,,,,,,,
7071212,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<1;0>,"<{input=myself;process=random(1)};{input=enemyForce|nodead;process=mirrorPosOptional(csvSelectObj:id())|selfRowOptional()|buffDifferExcludeOptional('id',{7071213})|random(1)}>",1,<1>,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;cfgId=7071213;caster=20;bond=2;holder=2;lifeRound=20;prob=1}>;<{lifeRound=1;value=<list(1,0,0);1;1;list();1>;holder=20;caster=2;prob=0;cfgId=7071215}>>}}",,6,,,,,,1,,,,,,,,,,,,,,,,
7071213,,,,,,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;cfgId=7071214;caster=1;bond=2;holder=2;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=7071217;value=<self:flagZ2() and 0.35 or 0.25;2;19;100>;caster=2;holder=1;bond=1;prob=1}>>};2={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=8;cfgId=7071216;prob=1;lifeRound=1}>>};3={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<list(1,0,0);1;1>;holder=2;caster=1;prob=1;cfgId=7071215}>>};4={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=2;cfgId=7071218;prob=1;lifeRound=1}>>};5={triggerPoint=2;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071218;prob=1;lifeRound=1}>>};6={triggerTimes=<1;1>;triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.kongzhi1_kongzhi2_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=7071219;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
7071214,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,{list=<{args={sprite={isShow=FALSE};lifebar={isShow=FALSE};other={isShow=FALSE}};playType=1;typ=hide};{args={onceEffectResPath=koudai_kailudiou_juewuxingtai/hero_kailudiou_buff.skel;onceEffectOffsetPos={y=150;x=0};onceEffectAniName=chuxian};playType=1;typ=onceEffect};{args={lifetime=590};playType=1;typ=wait};{args={sprite={isShow=TRUE};lifebar={isShow=TRUE};other={isShow=TRUE}};playType=1;typ=hide};{args={value=0.7};playType=1;typ=opacity}>},battle/txt/txt_lbjs.png,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=7071223;caster=1;bond=1;holder=5;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=7071230;value=<<7031314>>;caster=1;holder=1;bond=1;prob=1}>;<{lifeRound=999;cfgId=7071225;value=<0;99;2;0.35;10>;caster=1;holder=1;bond=1;prob=self:flagZ2() and 1 or 0}>>};2={triggerPoint=2;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7071218;prob=1;lifeRound=1}>>};3={triggerPoint=13;onSomeFlag=<self:flagZ2()>;effectFuncs=<castBuf;castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,{action={death=xiaoshi};unitRes=<koudai_kailudiou_juewuxingtai/hero_kailudiou_buff.skel;koudai_kailudiou_juewu_pifu/hero_kailudiou_pifu_buff.skel>},{7073=7071214},,,,,
7071215,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_xz1.png,,,,<{input=object(csvSelectObj:id());process=random(1)}>,,,,,,,,,,,,,,,,,,<3009;1023>,,,,,,,,,
7071216,,,,,,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
7071217,,,,,damageAllocate,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7071218,,,,,kill,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7071219,,,,,gjjh1,,,,60028,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=3300000;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}},,4,,,,,,,,,,,,,,,,,,,,,,
7071223,,,,,,,,,1030001,,,,,,,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<exitInTab(getExtraRoundId(),list(c.lianji_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0.15;caster=2;holder=1;cfgId=7071224;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<9999>,,,,,,,,,
7071224,,,,,damageRateAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7071225,,,,,lockHp,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7071230,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7071241,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=selfForce() | nodead;process=exclude(list(csvSelf:id()))|buffDifferExclude('id',{7071619})|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};cfgId=7071211;prob=1;lifeRound=2}>>}}",,,,,,,,,,,,,,,<9999>,,,,,,,,,
7071310,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=target:flag(10006)  and 7071311 or 7071321;prob=1;lifeRound=10}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7071311,,,,,,,,2,3309,,,,,,,1,,,battle/buff_icon/icon_lz.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lianzhan.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=5;value=<list(1,0,0);1;1>;holder=1;caster=2;prob=1;cfgId=7071312}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=7071316;caster=2;bond=1;holder=1;lifeRound=10;prob=self:flagZ3() and 1 or 0}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7071312,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<{input=selectObjectMainTarget;process=random(1)}>,,,"{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=8;onSomeFlag=<getExtraRoundId()==7071312>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=min(target2:hp()*0.05,self:specialDamage()*1.5);caster=2;holder=8;cfgId=7071313;prob=target:hasBuff(7071311) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071314;prob=1;lifeRound=1}>>};2={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<getExtraRoundId()==7071312>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7071315;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,<1022>,,,,,,,,,
7071313,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<2007;4021>,,,,,,,,,
7071314,,,,,,,,2,,,,,<7071311;7071321>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7071315,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lianji.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071316,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<exitInTab(getExtraRoundId(),list(c.lianji_oc()))>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=randomChoice(7071632,7071633,7071634);prob=1;lifeRound=6}>;<{value=0;caster=1;holder=8;cfgId=7071649;prob=1;lifeRound=2}>>}}",,,,,,,,1,,,,,,,<9999>,,,,,,,,,
7071321,,,,,,,,2,3308,,,,,,,1,,,battle/buff_icon/icon_lj.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lianji.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=5;value=<list(1,0,0);1;1>;holder=1;caster=2;prob=1;cfgId=7071312}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7071331,,,,,fieldBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=7071332;caster=2;bond=1;holder=20;lifeRound=999;prob=trigger.obj.force == self:force() and 1 or 0}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7071332,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=8;onSomeFlag=<exitInTab(getExtraRoundId(),list(c.lianji_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=(20+skillLv(70713,70733) *0.15-0.15)*100;caster=2;holder=2;cfgId=7071333;prob=1;lifeRound=10}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7071333,,,,,ultimateAdd,,,,1222,,,,,,2,6,,,battle/buff_icon/logo_bssh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,{0={triggerPoint=1};1={extraAttackTrigger=2;onSkillType=1;triggerPoint=8}},,,,,,,,,,,,,,,,,,,,,,,,
7071341,,,,,secondAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lbsj.png,,,,<{input=selectObjectMainTarget;process=random(1)}>,,,,,,,,,,,,,,,,,,<3009;1022>,,,,,,,,,
7071410,,,,,,,,,,,,,<7071642;7071643;7071644>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071411,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/gaioukamega_buff/gaioukamega_buff.skel,lianyi,,,,,,,,,,,,<{processId=3003;damageType=2;natureType=3}>,,,<1>,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,,,,,,,,<4003;4021>,,,,,,,,,
7071412,,,,,jinghua2,,,,65009,,,,,<3;2>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=3300000;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
7071413,,,,,,,,2,,,,,<7071410>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071600,,,,,assistAttack,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lianji.png,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDiffer('id',{7071614})|random(1)}>",,,{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<getExtraRoundId()==7071600>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7071315;prob=1;lifeRound=1}>>}},,2,,,,,,,,,,,,,<1022>,,,,,,,,,
7071611,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.shuixijinghua_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>};2={triggerPoint=8;onSomeFlag=<not target:curSkill():getDamageState('block')>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>};3={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.debuff1_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071617;prob=1;lifeRound=1}>>};4={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071612;prob=self:flagZ4() and 1 or 0;lifeRound=1}>>};5={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=7071620;caster=2;bond=1;holder=5;lifeRound=999;prob=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7071612,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=7071613;prob=self:hasBuff(7071621) and 0 or 1;lifeRound=3}>;<{value=0;caster=2;holder=1;cfgId=7071621;prob=moreE(self:getBuffOverlayCount(7071613),5) and (target2:cardID()==7071 and 1 or 0) or 0;lifeRound=2}>;<{value=0;caster=2;holder={input=selfForce() | nodead;process=exclude(list(csvSelf:id()))|buffDifferExclude('id',{7071619})|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};cfgId=7071613;prob=self:hasBuff(7071621) and 1 or 0;lifeRound=3}>;<{value=0;caster=2;holder={input=selfForce() | nodead;process=exclude(list(csvSelf:id()))|buffDifferExclude('id',{7071619})|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};cfgId=7071619;prob=moreE(target2:getBuffOverlayCount(7071613),5) and 1 or 0;lifeRound=2}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
7071613,,,,,,,,,1302,,,,,,6,5,,,battle/buff_icon/icon_lbjy.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lbjy.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=8;cfgId=7071614;prob=1;lifeRound=1}>;<{lifeRound=1;value=<list(1,0,0);1;1>;holder=1;caster=1;prob=0.16;cfgId=7071615}>>};2={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=300;cfgId=7071616;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=500;cfgId=7071618;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}}",,,,,,,,,,,,,,,,<1;30>,,,,,,,,
7071614,,,,,,,,,1030001,,,,,,,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,1,,,,,,,<9999>,,,,,,,,,
7071615,,,,,assistAttack,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lianji.png,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDiffer('id',{7071614})|random(1)}>",,,{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<getExtraRoundId()==7071615>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7071315;prob=1;lifeRound=1}>>}},,2,,,,,,,,,,,,,<1022>,,,,,,,,,
7071616,,,,,damageAdd,,,,2005,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071617,,,,,qusan,,,,60029,,,,,<3;1>,,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=3300001;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}},,2,,,,,,,,,,,,,,,,,,,,,,
7071618,,,,,breakBlock,,,,2009,,,,,,6,5,,FALSE,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071619,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071620,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.shuixijinghua_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7071612;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
7071621,,,,,,,,,5306,,,<7071613;7071619>,<7071613;7071619>,,1,1,,,battle/buff_icon/icon_jynx.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jynx.png,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=7;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=4000;caster=2;holder=2;cfgId=7071622;prob=1;lifeRound=1}>;<{value=0.2*(self:curSkill():targetType() == 'single' and 2 or 1);caster=2;holder=2;cfgId=7071623;prob=1;lifeRound=1}>;<{lifeRound=1;value=<list();list(2010,80028)>;holder=2;caster=2;prob=1;cfgId=7071624}>>};2={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=(20+skillLv(70716,70736) *0.1-0.1)*100;cfgId=7071625;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=(20+skillLv(70716,70736) *0.1-0.1)*100;cfgId=7071626;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;caster=2;holder=1;cfgId=7071681;prob=moreE(self:star(),8) and (less(self:getBuffOverlayCount(7071690),2) and 1 or 0) or 0;lifeRound=999}>;<{value=1000;cfgId=7071627;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>};3={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=8;cfgId=7071614;prob=1;lifeRound=1}>;<{lifeRound=1;value=<list(1,0,0);1;1>;holder=1;caster=1;prob=1;cfgId=7071600}>>}}",,,,,,,,,,,,,,,,<1;20>,,,,,,,,
7071622,,,,,breakBlock,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7071623,,,,,damageRateAdd,,,,,,,,,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7071624,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7071625,,,,,ultimateSub,,,,,,,,,,1,1,,,battle/buff_icon/logo_bskx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bskxtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7071626,,,,,strikeDamageSub,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071627,,,,,damageSub,,,,1223,102,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7071631,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=7;onSomeFlag=<exitInTab(getExtraRoundId(),list(c.lianji_oc())) and (not self:hasBuff(7071648))>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=(self:hasBuff(7071632) and self:hasBuff(7071633)) and 7071634 or ((self:hasBuff(7071632) and self:hasBuff(7071634)) and 7071633 or ( (self:hasBuff(7071633) and self:hasBuff(7071634)) and 7071632 or (self:hasBuff(7071632) and randomChoice(7071633,7071634) or (self:hasBuff(7071633) and randomChoice(7071632,7071634) or randomChoice(7071632,7071633))) ));prob=self:hasBuff(7071632,7071633,7071634) and 1 or 0;lifeRound=6}>;<{value=0;caster=1;holder=1;cfgId=randomChoice(7071632,7071633,7071634);prob=self:hasBuff(7071632,7071633,7071634) and 0 or 1;lifeRound=6}>;<{value=0;caster=2;holder=2;cfgId=7071648;prob=0;lifeRound=1}>;<{value=0;caster=1;holder=8;cfgId=7071649;prob=1;lifeRound=2}>>}}",,2,,,,,,1,,,,,,,<9999>,,,,,,,,,
7071632,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_czj.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:specialDamage()*2;caster=2;holder=2;cfgId=7071638;prob=1;lifeRound=1}>>};2={extraAttackTrigger=2;triggerPoint=8;triggerTimes=<1;1>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:specialDamage()*1.2;caster=2;holder={input=enemyForce|nodead;process=buffDiffer('id',{7071649})|random(1)};cfgId=7071635;prob=1;lifeRound=2}>;<{value=0;caster=2;holder=2;cfgId=7071642;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=7071650;prob=(self:hasBuff(7071632) and self:hasBuff(7071633) and self:hasBuff(7071634))  and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<9999>,,,,,,,,,
7071633,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_gzj.png,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=8;triggerTimes=<1;1>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:specialDamage()*1.2;caster=2;holder={input=enemyForce|nodead;process=buffDiffer('id',{7071649})|random(1)};cfgId=7071636;prob=1;lifeRound=2}>;<{value=self:hpMax()*0.15;caster=2;holder=2;cfgId=7071639;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=2;cfgId=7071643;prob=(self:hasBuff(7071632) and self:hasBuff(7071633) and self:hasBuff(7071634))  and 1 or 0;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=7071651;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<9999>,,,,,,,,,
