变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
2391634,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qyxt.png,,,<TRUE>,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:Bspeed()*0.12;cfgId=2391637;caster=2;bond=1;holder=2;lifeRound=99;prob=1}>;<{value=self:BhpMax()*0.1;caster=2;holder=2;cfgId=2391646;prob=1;lifeRound=99}>;<{value=1;cfgId=2391640;caster=2;bond=1;holder=2;lifeRound=1;prob=(less(target2:getBuffOverlayCount(2391639),2) and moreE(self:star(),8)) and 1 or 0}>;<{value=1;cfgId=2391639;caster=2;bond=1;holder=2;lifeRound=99;prob=moreE(self:star(),8) and 1 or 0}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=2391635;caster=2;bond=1;holder=2;lifeRound=99;prob=1}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2391635,,,,,fieldBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<312>,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=-1500;cfgId=2391636;caster=2;bond=1;holder=20;lifeRound=99;prob=trigger.obj.force ~= self:force() and 1 or 0}>;<{value=800;cfgId=2391642;caster=2;bond=1;holder=20;lifeRound=99;prob=(trigger.obj.force== self:force() and (target2:natureIntersection(list(14))) and self:flagZ4()) and 1 or 0}>;<{value=800;cfgId=2391643;caster=2;bond=1;holder=20;lifeRound=99;prob=(trigger.obj.force== self:force() and (target2:natureIntersection(list(14))) and self:flagZ4()) and 1 or 0}>;<{value=1;cfgId=2391644;caster=2;bond=1;holder=20;lifeRound=99;prob=(trigger.obj.force== self:force() and (target2:natureIntersection(list(14))) and self:flagZ4()) and 1 or 0}>>};2={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target2:hpMax()*0.3;caster=2;holder=2;cfgId=2391647;prob=self:flagZ4() and 1 or 0;lifeRound=1}>;<{value=1000;cfgId=2391648;caster=2;bond=1;holder=2;lifeRound=999;prob=self:flagZ4() and 1 or 0}>>}},,,,,,,,1,,,,,,<{delay=0;bkCsv=csv.stage.juexing}>,<1052>,<1;10>,,,,,,,,
2391636,,,,,mp1Recover,,,,,,,,,,1,1,,,battle/buff_icon/logo_nqhf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhfjd.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2391637,,,,,speed,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2391638,,,,,,,,2,,,,,<2391633>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391639,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391640,,,,,noCostMp,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2391641,,,,,addMp1,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2391642,,,,,damageSub,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391643,,,,,damageAdd,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391644,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=-50;caster=2;holder=25;cfgId=2391645;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2391645,,,,,addMp1,,,2,11,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,,,,,,,,,,,,,,<2045>,<1;10>,,,,,,,,
2391646,,,,,addHpMax,,,2,,,,,,,6,3,,,battle/buff_icon/logo_smsx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,<{effectHp=TRUE}>,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2391647,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,<{ignoreBeHealAddRate=TRUE;ignoreLockResume=TRUE;ignoreToDamage=TRUE;ignoreHealAddRate=TRUE}>,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2391648,,,,,damageSub,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391651,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=2391621;prob=1;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2391652,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=2391621;prob=1;lifeRound=99}>;<{value=1;caster=2;holder=2;cfgId=2391621;prob=1;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2391661,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=2391621;prob=1;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2391670,,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=20;cfgId=2391671;prob=target2:hasBuff(2391634) and 1 or 0;lifeRound=999}>;<{value=1;caster=2;holder=20;cfgId=2391674;prob=target2:hasBuff(2391634) and 0 or 1;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
2391671,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:Bdamage()*(0.1+((skillLv(23916) or 0)*0.001-0.001));cfgId=2391672;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=target:BspecialDamage()*(0.1+((skillLv(23916) or 0)*0.001-0.001));cfgId=2391673;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2391672,,,,,damage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391673,,,,,specialDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391674,,,,,,,,2,1030,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:Bdefence()*(0.3+((skillLv(23916) or 0)*0.002-0.002));cfgId=2391675;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=target:BspecialDefence()*(0.3+((skillLv(23916) or 0)*0.002-0.002));cfgId=2391676;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,<2038>,,,,,,,,,
2391675,,,,,defence,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391676,,,,,specialDefence,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401001,,,,,stun,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=10;cfgId=2401002;prob=1;lifeRound=99}>>};2={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=2;caster=2;holder=13;cfgId=2401005;prob=1;lifeRound=99}>>};3={triggerPoint=42;effectFuncs=<castBuff>;funcArgs=<<{value=2;caster=2;holder=11;cfgId=2401005;prob=((countForceNum(2)==1) and 1 or 0);lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2401002,,,,,sneer,,,2,,,,,,,,1,,,battle/buff_icon/logo_tx.png,,buff/chaofeng/beichaofeng.skel,<beichaofeng_loop>,,,1,,{x=0;y=-300},,,,,,,,,,,,battle/txt/txt_cf.png,,,<0;1;2>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401003,,,,,buffDamage,,,2,10101,,,,,,,1,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
2401004,,,,,buffDamage,,,2,10141,,,,,,,1,,,battle/buff_icon/logo_lx.png,,buff/liuxue/liuxue.skel,<liuxue_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_lx.png,,,<{processId=15;damageType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
2401005,,,,,directWin,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401100,,,,,,,,,,,,,,,1,1,,,,,koudai_keleiseliya/hero_keleiseliya.skel,<attack_texiao_qian>,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401101,,,,,,,,,,,,,,,1,1,,,,,koudai_keleiseliya/hero_keleiseliya.skel,<attack_texiao_hou>,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401121,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
2401122,,,,,damageSub,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401123,,,,,stun,,,2,2401123,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mm.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=10;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=7;cfgId=2401124;prob=(target2:force() == self:force()) and 0 or 0.8;lifeRound=1}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=self:flag(201)  and 2402181 or 2401181;caster=2;bond=1;holder=1;lifeRound=99;prob=1}>>}},,,0,,,,,,,,,,,,,<1;10>,,,,,,,,
2401124,,,,,sleepy,,,2,105,,,,,,1,1,,,battle/buff_icon/logo_sm.png,,buff/shuimian/shuimian.skel,<shuimian_loop>,,,1,,{x=0;y=-330},,,,,,,,,,,,battle/txt/txt_sm.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401125,,,,,,,,2,,,,,,,,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=2;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:hpMax()*0.4;caster=2;holder=1;cfgId=2401121;prob=0;lifeRound=1}>;<{value=self:hp()*(moreE(self:star(),11) and 0.1 or 0.2);caster=2;holder=2;cfgId=2401126;prob=target:hasBuffGroup(c.groupdebuffs1_oc())and 0 or 0;lifeRound=1}>;<{value=0;caster=2;holder=1;cfgId=2401127;prob=1;lifeRound=1}>;<{value=self:hasBuff(2401138) and 400 or 200;caster=2;holder=1;cfgId=2401129;prob=self:flagZ3() and 1 or 0;lifeRound=1}>;<{value=200;caster=1;holder=2;cfgId=2401129;prob=self:flagZ3() and (self2:hasBuff(2401138) and 1 or 0) or 0;lifeRound=1}>>}}",,,0,,,,,,,,,,,,,,,,,,,,,
2401126,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=10}>,,,,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
2401127,,,,,qusan,,,2,60001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=1241000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2401128,,,,,immuneDamage,,,2,,,,,,,1,1,,,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,<2010>,<1;10>,,,,,,,,
2401129,,,,,addMp1,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401130,,,,,,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401131,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=10;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=2401132;caster=1;bond=1;holder=1;lifeRound=1;prob=1}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401132,,,,,,,,,,,,,<2401128>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401133,,,,,,,,2,,,,,,,,1,,FALSE,battle/buff_icon/logo_sm.png,,buff/shuimian/shuimian.skel,<shuimian_loop>,,,1,,{x=0;y=-330},,,,,,,,,,,,battle/txt/txt_mm.png,,,,,,,"{1={triggerPoint=2;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=400;caster=2;holder=1;cfgId=2401129;prob=getNowRound()%2==0 and 1 or (self:hasBuff(2401130,2401163) and 1 or 0);lifeRound=1}>;<{lifeRound=99;value=<1;1>;holder=1;caster=2;prob=getNowRound()%2==0 and 0 or (self:hasBuff(2401130,2401163) and 0 or 1);cfgId=2401128}>;<{value=0;caster=2;holder=1;cfgId=2401131;prob=getNowRound()%2==0 and 0 or (self:hasBuff(2401130,2401163) and 0 or 1);lifeRound=99}>;<{value=self:hasBuff(2401138) and 400 or 200;caster=2;holder=1;cfgId=2401129;prob=self:flagZ3() and 1 or 0;lifeRound=1}>;<{value=200;caster=2;holder=2;cfgId=2401129;prob=self:flagZ3() and (self:hasBuff(2401138) and 1 or 0) or 0;lifeRound=1}>>}}",,,0,,,,,,,,,,,,,<1;10>,,,,,,,,
2401134,,,,,shield,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=2401123;caster=2;bond=1;holder=1;lifeRound=1;prob=1}>>};2={triggerPoint=19;onSomeFlag=<moreThan(buff:getFinalLifeRound(),0)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2401138;prob=1;lifeRound=1}>>}}",,,0,,,,,,,,,,,,,<1;10>,,,,,,,,
2401135,,,,,damageAdd,,,,1005,102,,,,,2,12,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401136,,,,,,,,2,,,,<2401137>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:curSkill():getTargetTotalDamage(target,2,1)/(getForceNum(self:force())-1);caster=2;holder=5;cfgId=2401137;prob=moreThan(self:curSkill():getTargetTotalDamage(target,2,1),0) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401137,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
2401138,,,,,,,,,,,,,<2401125;2401133>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401161,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=4;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=1;cfgId=2401162;prob=getNowRound()%2==0 and (self:hasBuff(2401130,2401163) and 0 or 1) or 0;lifeRound=0}>;<{value=1;caster=2;holder=1;cfgId=2401163;prob=getNowRound()%2==0 and 0 or 1;lifeRound=0}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=300;caster=2;holder=11;cfgId=2401135;prob=(moreE(self:star(),8) and 1 or 0);lifeRound=99}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401162,,,,,updSkillSpellRoundOnce,,,2,,,,,<2401163>,,1,1,,,battle/buff_icon/logo_manyue.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=self:defence()*(30+(skillLv(24016) or 0)*0.15-0.15)*0.01;cfgId=2401165;caster=2;bond=1;holder=1;lifeRound=1;prob=1}>;<{value=self:specialDefence()*(30+(skillLv(24016) or 0)*0.15-0.15)*0.01;cfgId=2401166;caster=2;bond=1;holder=1;lifeRound=1;prob=1}>>}},,2,,,,,,,,,,,,,,<1;10>,,{skin=xinyue;unitRes=<koudai_keleiseliya/hero_keleiseliya.skel;koudai_keleiseliya_pifu/hero_keleiseliya_pifu.skel>},,,,,,
2401163,,,,,updSkillSpellRoundOnce,,,2,,,,,<2401162>,,1,1,,,battle/buff_icon/logo_xinyue.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=(40+(skillLv(24016) or 0)*0.35-0.35)*100;cfgId=2401164;caster=2;bond=1;holder=1;lifeRound=99;prob=1}>>}},,2,,,,,,,,,,,,,,<1;10>,,{skin=manyue;unitRes=<koudai_keleiseliya/hero_keleiseliya.skel;koudai_keleiseliya_pifu/hero_keleiseliya_pifu.skel>},,,,,,
2401164,,,,,cure,,,,1013,102,,,,,1,1,,,battle/buff_icon/logo_zll_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401165,,,,,defence,,,,1021,102,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401166,,,,,specialDefence,,,,1022,102,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2401167,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(22))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2401168;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401168,,,,,qusan,,,2,60018,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=1241000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2401169,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(22,2401123))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:hpMax()*0.1;caster=2;holder={input=selfForce()|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|hpRatioMin};cfgId=2401121;prob=1;lifeRound=1}>;<{value=self:hpMax()*0.1;caster=2;holder=2;cfgId=2401121;prob=1;lifeRound=1}>;<{value=300;caster=2;holder=11;cfgId=2401135;prob=1;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401170,,,,,qusan,,,2,60009,,,,,<1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=1241000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2401171,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=10;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=7;cfgId=2401124;prob=(target2:force() == self:force()) and 0 or ((self2:hasBuff(2401163,2401130) and 0.6 or 0.3));lifeRound=1}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2401181,,,,,,,,2,,,,,,,1,1,,,,,koudai_keleiseliya/hero_keleiseliya.skel,<effect_loop>,,,,,{x=0;y=-30},,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2402001,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{value=2022;caster=1;holder=1;cfgId=2402002;prob=1;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2402002,,,,,changeUnit,,,2,,,,,,,1,1,,,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402100,,,,,,,,,,,,,,,1,1,,,,,koudai_keleiseliya_pifu/hero_keleiseliya_pifu.skel,<attack_texiao_qian>,,,,,{x=0;y=-30},,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2402101,,,,,,,,,,,,,,,1,1,,,,,koudai_keleiseliya_pifu/hero_keleiseliya_pifu.skel,<attack_texiao_hou>,,,,,{x=0;y=-30},,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2402181,,,,,,,,2,,,,,,,1,1,,,,,koudai_keleiseliya_pifu/hero_keleiseliya_pifu.skel,<effect_loop>,,,,,{x=0;y=-30},,,,,,,,,,,,,7,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2404001,,,,,lockHp,,,,,,,<1421124>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2404003;prob=1;lifeRound=99}>;<{lifeRound=99;value=<1000;4000>;holder=1;caster=2;prob=1;cfgId=2404002}>>}},,,0,,,,,,,,,,{triggerEffect={onceEffectAniName=effect;textResPath=battle/txt/txt_mysw.png;onceEffectResPath=buff/miansi/miansi.skel}},,,,,,,,,,,
2404002,,,,,escape,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=6}},,,,,,,,,,,,,,,,,,,,,,,,
2404003,,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404004,,,,,counterAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411111,,,,,addHpMax,,,2,1082,,,,,,1,1,,,battle/buff_icon/logo_smsx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,<{effectHp=TRUE}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411112,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
2411121,,,,,jinghua1,,,,60027,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=3300000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2411122,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=list(list(c.debuff1_oc()),2,1);holder=2;caster=1;cfgId=2411123;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
