变量名,specialDamage,finalDamageDeepen,damage,equipLevel,hp,rarity,desc,cardID,finalDamageSub,finalDamageAdd,equipAwake,strike,equipAdvance,level,equipStar,advance,fetters,finalDamageReduce,shieldPower,mpAttackRecover,ignoreDamageSub,elementalDamageAdd,cardShowScale,elementalDamageDeepen,controlPer,rebound,suckBlood,immuneControl,mainSkillSub,mainSkillAdd,damageSub,damageAdd,blockPower,breakBlock,block,strikeResistance,elementalDamageReduce,strikeDamage,elementalDamageSub,star,speed,specialDefence,mpBeAttackRecover,defence,helditem,cardShowPos,skillLevels,abilities,nvalue,zawake,languages,__version
371,,,,,,4,达克莱伊,2431,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30405;level=60},{x=108;y=116},,,,<8;8;8;8;8;8;8;8>,,
372,,,,,,4,小智版甲贺忍蛙,7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},,,,,<8;8;8;8;8;8;8;8>,,
373,,,,,,4,美录梅塔,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30420;level=60},,,,,<8;8;8;8;8;8;8;8>,,
374,,,,,,4,索尔迦雷欧,4023,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30434;level=60},{x=128;y=28},,,,<8;8;8;8;8;8;8;8>,,
375,120%,,120%,,120%,3,席多蓝恩,2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
376,,,,,,4,闪光超级路卡利欧,7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30451;level=60},,,,,<8;8;8;8;8;8;8;8>,,
377,,,,,,4,大吾超级巨金怪,7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30448;level=60},,,,,<8;8;8;8;8;8;8;8>,,
378,120%,,120%,,120%,3,勾帕路翁,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
379,120%,,120%,,120%,3,卡璞·蝶蝶,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
380,,,,,,4,哲尔尼亚斯,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30425;level=60},,,,,<8;8;8;8;8;8;8;8>,,
381,120%,,120%,,120%,3,花洁夫人,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30317;level=60},,,,,<8;8;8;8;8;8;8;8>,,
382,,,,,,4,玛机雅娜,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30435;level=60},,,,,<8;8;8;8;8;8;8;8>,,
383,,,,,,4,苍响,4591,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30446;level=60},{x=43;y=60},,,,<8;8;8;8;8;8;8;8>,,
384,,,,,,4,闪光超级沙奈朵,7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30442;level=60},,,,,<8;8;8;8;8;8;8;8>,,
385,140%,,140%,,150%,2,炎武王,2483,2000,2000,,1000,,,,,,,,,,,,,1000,,,1000,1000,1000,1000,1000,,1000,1000,1000,,1000,,,140%,140%,,140%,{advance=7;id=30302;level=60},,,,,<8;8;8;8;8;8;8;8>,,
386,160%,,160%,,170%,,猴怪,231,2000,2000,,1000,,,,,,,,,,,,,1000,,,1000,1000,1000,1000,1000,,1000,1000,1000,,5000,,,160%,160%,,160%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
387,120%,,120%,,130%,3,武道熊师·一击流,4622,2000,2000,,1000,,,,,,,,,,,,,1000,,,1000,1000,1000,1000,1000,,1000,1000,1000,,1000,,,120%,120%,,120%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
388,140%,,140%,,130%,3,烈焰猴,2023,3000,3000,,3000,,,,,,,,,,,,,2000,,,2000,2000,2000,2000,2000,,2000,2000,2000,,3000,,,140%,140%,,140%,{advance=7;id=30402;level=60},,,,,<8;8;8;8;8;8;8;8>,,
389,120%,,120%,,130%,4,萨戮德,4631,3000,3000,,3000,,,,,,,,,,,1.22,,2000,,,2000,2000,2000,2000,2000,,2000,2000,2000,,3000,,,120%,120%,,120%,{advance=7;id=30447;level=60},{x=72;y=57},,,,<8;8;8;8;8;8;8;8>,,
390,120%,,120%,,130%,3,炽焰咆哮虎,3673,2000,2000,,1000,,,,,,,,,,,,,1000,,,1000,1000,1000,1000,1000,,1000,1000,1000,,1000,,,120%,120%,,120%,{advance=7;id=30313;level=60},,,,,<8;8;8;8;8;8;8;8>,,
391,140%,,140%,,140%,2,喵喵,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30001;level=60},,<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
392,160%,,160%,,160%,,嘎啦嘎啦,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=31202;level=60},,,,,<8;8;8;8;8;8;8;8>,,
393,120%,,120%,,120%,3,自爆磁怪,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
394,120%,,120%,,120%,3,葱游兵,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30418;level=60},,,,,<8;8;8;8;8;8;8;8>,,
395,,,,,,4,玛机雅娜,4111,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30435;level=60},{x=116;y=76},,,,<8;8;8;8;8;8;8;8>,,
396,120%,,120%,,120%,3,超级胡地,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
397,140%,,140%,,140%,2,钢炮臂虾,3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30209;level=60},,,,,<8;8;8;8;8;8;8;8>,,
398,160%,,160%,,160%,,嘟嘟利,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30312;level=60},,,,,<8;8;8;8;8;8;8;8>,,
399,120%,,120%,,120%,3,姆克鹰,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30312;level=60},,,,,<8;8;8;8;8;8;8;8>,,
400,120%,,120%,,120%,3,火焰鸡,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30315;level=60},,,,,<8;8;8;8;8;8;8;8>,,
401,110%,,110%,,110%,4,假面超级火焰鸡,7101,,,,3000,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,110%,110%,,110%,{advance=7;id=30402;level=60},{x=58;y=77},,,,<8;8;8;8;8;8;8;8>,,
402,120%,,120%,,120%,3,闪电鸟,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
403,140%,,140%,,140%,2,诅咒娃娃,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
404,160%,,160%,,160%,,绿毛虫,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30401;level=60},,,,,<8;8;8;8;8;8;8;8>,,
405,120%,,120%,,120%,3,霏欧纳,2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30425;level=60},,,,,<8;8;8;8;8;8;8;8>,,
406,120%,,120%,,120%,3,凯路迪欧,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30426;level=60},,,,,<8;8;8;8;8;8;8;8>,,
407,,,,,,4,裂空座,1981,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30408;level=60},{x=169;y=22},,,,<8;8;8;8;8;8;8;8>,,
408,120%,,120%,,120%,3,幸福蛋,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30317;level=60},,,,,<8;8;8;8;8;8;8;8>,,
409,140%,,140%,,140%,2,轻飘飘·雌,2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30207;level=60},,,,,<8;8;8;8;8;8;8;8>,,
410,160%,,160%,,160%,,霸王花,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30316;level=60},,,,,<8;8;8;8;8;8;8;8>,,
411,120%,,120%,,120%,3,美纳斯,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30317;level=60},,,,,<8;8;8;8;8;8;8;8>,,
412,120%,,120%,,120%,3,黏美儿,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
413,,,,,,4,美洛耶塔·歌声,3261,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30418;level=60},{x=7;y=74},,,,<8;8;8;8;8;8;8;8>,,
414,120%,,120%,,120%,3,费洛美螂,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
415,140%,,140%,,140%,2,吼爆弹,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30204;level=60},,,,,<8;8;8;8;8;8;8;8>,,
416,160%,,160%,,160%,,小木灵,3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
417,120%,,120%,,120%,3,流氓鳄,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30306;level=60},,,,,<8;8;8;8;8;8;8;8>,,
418,120%,,120%,,120%,3,甲贺忍蛙,3303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
419,,,,,,4,玛夏多,4121,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30432;level=60},{x=102;y=207},,,,<8;8;8;8;8;8;8;8>,,
420,120%,,120%,,120%,3,砰头小丑,4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30415;level=60},,,,,<8;8;8;8;8;8;8;8>,,
421,140%,,140%,,140%,2,雪笠怪,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
422,160%,,160%,,160%,,拉达,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30208;level=60},,,,,<8;8;8;8;8;8;8;8>,,
423,120%,,120%,,120%,3,奥利瓦,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
424,120%,,120%,,120%,3,艾路雷朵,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30319;level=60},,,,,<8;8;8;8;8;8;8;8>,,
425,,,,,,4,玛纳霏,2421,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30433;level=60},{x=110;y=115},,,,<8;8;8;8;8;8;8;8>,,
426,120%,,120%,,120%,3,超级蜥蜴王,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
427,140%,,140%,,140%,2,皮皮,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
428,160%,,160%,,160%,,玛力露,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30401;level=60},,,,,<8;8;8;8;8;8;8;8>,,
429,120%,,120%,,120%,3,波克比,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
430,120%,,120%,,120%,3,超级电龙,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
431,,,,,,4,蒂安希,3631,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30406;level=60},{x=109;y=31},,,,<8;8;8;8;8;8;8;8>,,
432,120%,,120%,,120%,3,甜舞妮,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30302;level=60},,,,,<8;8;8;8;8;8;8;8>,,
433,140%,,140%,,140%,2,大葱鸭,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30201;level=60},,,,,<8;8;8;8;8;8;8;8>,,
434,160%,,160%,,160%,,阿柏蛇,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
435,120%,,120%,,120%,3,鳃鱼龙,4561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30306;level=60},,,,,<8;8;8;8;8;8;8;8>,,
436,120%,,120%,,120%,3,拉普拉斯,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30305;level=60},{x=91;y=64},,,,<8;8;8;8;8;8;8;8>,,
437,,,,,,4,酋雷姆,3241,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30417;level=60},{x=215;y=138},,,,<8;8;8;8;8;8;8;8>,,
438,120%,,120%,,120%,3,克雷色利亚,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30413;level=60},,,,,<8;8;8;8;8;8;8;8>,,
439,140%,,140%,,140%,2,伦琴猫,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30312;level=60},,,,,<8;8;8;8;8;8;8;8>,,
440,160%,,160%,,160%,,尼多兰,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
441,120%,,120%,,120%,3,风速狗,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30310;level=60},,,,,<8;8;8;8;8;8;8;8>,,
442,120%,,120%,,120%,3,可多拉,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
443,,,,,,4,藏玛然特,4601,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30443;level=60},{x=88;y=84},,,,<8;8;8;8;8;8;8;8>,,
444,120%,,120%,,120%,3,超级黑鲁加,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
445,140%,,140%,,140%,2,宝石海星,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30207;level=60},,,,,<8;8;8;8;8;8;8;8>,,
446,160%,,160%,,160%,,角金鱼,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30103;level=60},,,,,<8;8;8;8;8;8;8;8>,,
447,120%,,120%,,120%,3,超坏星,3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
448,120%,,120%,,120%,3,沼跃鱼,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30316;level=60},,,,,<8;8;8;8;8;8;8;8>,,
449,,,,,,4,盖欧卡,1961,,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30404;level=60},{x=244;y=72},,,,<8;8;8;8;8;8;8;8>,,
450,120%,,120%,,120%,3,蚊香蝌蚪,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
451,140%,,140%,,140%,2,小狮狮,3341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30315;level=60},,,,,<8;8;8;8;8;8;8;8>,,
452,160%,,160%,,160%,,莲帽小童,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30207;level=60},,,,,<8;8;8;8;8;8;8;8>,,
453,120%,,120%,,120%,3,炎帝,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
454,120%,,120%,,120%,3,武道熊师·连击流,4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
455,,,,,,4,索尔迦雷欧,4023,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30434;level=60},{x=128;y=28},,,,<8;8;8;8;8;8;8;8>,,
456,120%,,120%,,120%,3,老翁龙,3981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30310;level=60},,,,,<8;8;8;8;8;8;8;8>,,
457,140%,,140%,,140%,2,百足蜈蚣,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30313;level=60},,,,,<8;8;8;8;8;8;8;8>,,
458,160%,,160%,,160%,,毛球,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30103;level=60},,,,,<8;8;8;8;8;8;8;8>,,
459,120%,,120%,,120%,3,四颚针龙,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
460,120%,,120%,,120%,3,虚吾伊德,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
461,,,,,,4,骑拉帝纳,2391,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30412;level=60},{x=202;y=67},,,,<8;8;8;8;8;8;8;8>,,
462,120%,,120%,,120%,3,叉字蝠,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30206;level=60},,,,,<8;8;8;8;8;8;8;8>,,
463,140%,,140%,,140%,2,喷火驼,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30204;level=60},,,,,<8;8;8;8;8;8;8;8>,,
464,160%,,160%,,160%,,大针蜂,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30426;level=60},,,,,<8;8;8;8;8;8;8;8>,,
465,120%,,120%,,120%,3,席多蓝恩,2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
466,120%,,120%,,120%,3,凯罗斯,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30315;level=60},,,,,<8;8;8;8;8;8;8;8>,,
467,,,,,,4,雷吉奇卡斯,2381,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30409;level=60},{x=95;y=150},,,,<8;8;8;8;8;8;8;8>,,
468,120%,,120%,,120%,3,请假王,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30408;level=60},,,,,<8;8;8;8;8;8;8;8>,,
469,140%,,140%,,140%,2,哥德小姐,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30308;level=60},,,,,<8;8;8;8;8;8;8;8>,,
470,160%,,160%,,160%,,尼多娜,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
471,120%,,120%,,120%,3,超级沙奈朵,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30406;level=60},,,,,<8;8;8;8;8;8;8;8>,,
472,120%,,120%,,120%,3,花洁夫人,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30317;level=60},,,,,<8;8;8;8;8;8;8;8>,,
473,,,,,,4,闪光超级沙奈朵,7051,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30442;level=60},{x=112;y=141},,,,<8;8;8;8;8;8;8;8>,,
474,120%,,120%,,120%,3,西狮海壬,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
475,140%,,140%,,140%,2,摔角鹰人,3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140%,140%,,140%,{advance=7;id=30312;level=60},,,,,<8;8;8;8;8;8;8;8>,,
476,160%,,160%,,160%,,大嘴雀,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160%,160%,,160%,{advance=7;id=31301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
477,120%,,120%,,120%,3,急冻鸟,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
478,120%,,120%,,120%,3,火焰鸟,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
479,,,,,,4,凤王,1271,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=31301;level=60},{x=124;y=181},,,,<8;8;8;8;8;8;8;8>,,
480,120%,,120%,,120%,3,超级大比鸟,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=31301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
481,130%,,130%,,130%,3,猛火猴,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30402;level=60},,,,,<8;8;8;8;8;8;8;8>,,
482,150%,,150%,,150%,3,烈焰猴,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30402;level=60},,,,,<8;8;8;8;8;8;8;8>,,
483,130%,,130%,,130%,3,小火焰猴,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30402;level=60},,,,,<8;8;8;8;8;8;8;8>,,
484,170%,,170%,,170%,,猴怪,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170%,170%,,170%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
485,90%,,90%,,90%,4,萨戮德,4631,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,90%,90%,,90%,{advance=7;id=30447;level=60},{x=72;y=57},,,,<8;8;8;8;8;8;8;8>,,
486,130%,,130%,,130%,3,敲音猴,4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
487,130%,,130%,,130%,3,雪暴马,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30452;level=60},,,,,<8;8;8;8;8;8;8;8>,,
488,130%,,130%,,130%,3,代拉基翁,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30306;level=60},,,,,<8;8;8;8;8;8;8;8>,,
489,130%,,130%,,130%,3,灵幽马,4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30449;level=60},,,,,<8;8;8;8;8;8;8;8>,,
490,90%,,90%,,90%,4,蕾冠王·白马,4682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90%,90%,,90%,{advance=7;id=30452;level=60},,,,,<8;8;8;8;8;8;8;8>,,
491,130%,,130%,,130%,3,独角犀牛,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30311;level=60},{x=154;y=153},,,,<8;8;8;8;8;8;8;8>,,
492,90%,,90%,,90%,4,蕾冠王·黑马,4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90%,90%,,90%,{advance=7;id=30449;level=60},,,,,<8;8;8;8;8;8;8;8>,,
493,150%,,150%,,150%,2,胖嘟嘟·雄,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30207;level=60},,,,,<8;8;8;8;8;8;8;8>,,
494,130%,,130%,,130%,3,请假王,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130%,130%,,130%,{advance=7;id=30408;level=60},,,,,<8;8;8;8;8;8;8;8>,,
495,170%,,170%,,170%,,嘟嘟利,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170%,170%,,170%,{advance=7;id=30312;level=60},,,,,<8;8;8;8;8;8;8;8>,,
496,150%,,150%,,150%,2,胖嘟嘟·雌,2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30207;level=60},,,,,<8;8;8;8;8;8;8;8>,,
497,90%,,90%,,90%,4,假面超级火焰鸡,7101,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,90%,90%,,90%,{advance=7;id=30402;level=60},{x=58;y=77},,,,<8;8;8;8;8;8;8;8>,,
