变量名,cardID,level,finalDamageReduce,finalDamageDeepen,pvpDamageSub,pvpDamageAdd,natureRestraint,damageReduce,damageDeepen,damageDodge,damageHit,dodge,hit,mp1,speedRate,equipAwake,equipLevel,equipStar,equipAdvance,fetters,star,advance,skillLevels,abilities,nvalue,attributeRandom,suckBlood,mp1Recover,hp,damageAdd,strike,specialDamage,rebound,block,ultimateAdd,strikeDamage,strikeResistance,controlPer,damage,initMp1,specialDefence,finalDamageAdd,cure,immuneControl,defenceIgnore,specialDefenceIgnore,damageSub,ultimateSub,speed,finalDamageSub,defence,breakBlock,blockPower,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,ignoreDamageSub,languages,mpAttackRecover,mpBeAttackRecover,shieldPower
201892,1892,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1,267549.8511,2600,2000,59451.57528,0,0,200,15500,0,0,63503.28008,400,16782.07568,0,0,0,0,0,2100,0,2532.555194,0,18451.7561,0,3000,,,,,,,,,
201893,1893,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1,282238.2296,2600,2000,64892.08851,0,0,200,15500,0,0,67645.95689,400,17818.0008,0,0,0,0,0,2100,0,2884.428439,0,17818.0008,0,3000,,,,,,,,,
201901,1901,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2100,0,52084.91822,1200,500,0,15000,1000,0,54123.79074,400,19112.64839,0,0,0,0,0,3400,200,2401.815478,0,19955.16476,200,3500,,,,,,,,,
201902,1902,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2100,0,54123.79074,1200,500,0,15000,1000,0,55902.02873,400,19955.16476,0,0,0,0,0,3400,200,2532.555194,0,20693.09902,200,3500,,,,,,,,,
201903,1903,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2100,0,57970.18365,1200,500,0,15000,1000,0,61589.57497,400,20323.14657,0,0,0,0,0,3400,200,2684.853864,0,21920.73319,200,3500,,,,,,,,,
201911,1911,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2600,0,53544.12421,0,2700,0,15000,0,0,58280.84925,400,20693.09902,0,0,0,0,0,3100,200,2532.555194,0,24681.89851,0,3500,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
201921,1921,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2100,0,58280.84925,0,1000,0,15000,500,0,53544.12421,400,24681.89851,0,0,0,0,0,3600,1400,2532.555194,0,20693.09902,0,3500,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
201931,1931,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2900,0,57210.55025,0,700,0,15000,200,0,57210.55025,400,22039.29071,0,0,1200,0,0,3400,200,2532.555194,0,22039.29071,0,3500,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
201941,1941,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2300,0,60610.69487,0,300,500,15000,700,0,57815.3296,400,21317.0692,0,0,0,0,0,3400,1900,2951.877298,0,19775.86799,0,3000,,,,,,,,,
201951,1951,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2100,1000,67285.58778,0,0,1400,15500,0,0,62830.42187,400,18769.47996,0,0,0,0,0,2100,0,2951.877298,0,17818.0008,0,3000,,,,,,,,,
201961,1961,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,1400,0,84637.57181,0,1000,500,15000,3000,0,77654.502,400,28345.11333,1500,0,0,0,0,2650,1300,3871.266349,1500,25777.55239,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201962,1962,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,395367.6761,1400,0,94957.62656,0,1000,500,15000,3500,0,90565.02334,400,31755.26161,1500,0,500,0,0,3150,1800,4218.812766,1500,27721.59061,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201971,1971,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,1900,0,75201.38445,500,2000,0,15000,1500,0,81888.87459,400,26741.25962,1500,0,0,0,0,2650,300,3871.266349,1500,29426.86935,0,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201972,1972,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,395367.6761,1900,0,87565.4287,1000,2000,0,15000,2500,0,91772.10163,400,28774.67891,1500,0,0,0,0,3150,300,4218.812766,1500,32993.80605,0,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201981,1981,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,374522.5496,1900,2750,92540.07631,0,0,2300,16000,0,0,92540.07631,400,23006.89408,1500,0,0,0,0,900,0,3923.286028,1500,23006.89408,1000,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201982,1982,,,,,,,,,,,,,,,,,,,,,,,,,,500,1,399092.4914,2400,3250,104116.0107,0,0,2300,16000,0,0,104116.0107,400,25187.98613,1500,0,0,0,0,1400,0,4483.258164,1500,25187.98613,1000,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
201991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,1400,500,77654.502,0,2000,500,15000,1000,0,77654.502,400,26340.24833,1500,0,500,0,0,2650,1300,3975.305708,1500,26340.24833,500,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,1900,0,51150.35075,0,600,0,15000,200,0,53229.18865,400,15592.26883,0,900,0,0,0,2200,200,2040.869061,0,15886.51671,0,3500,,,,,,,,,
202012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,242961.8001,1900,0,52041.38265,0,600,0,15000,200,0,55033.25104,400,15888.35631,0,900,0,0,0,2200,200,2079.032319,0,16486.19725,0,3500,,,,,,,,,
202013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,250920.6251,1900,0,53829.74444,0,600,0,15000,200,0,56843.78883,400,16486.19725,0,900,0,0,0,2200,200,2198.814093,0,17085.73062,0,3500,,,,,,,,,
202021,2021,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257359.9101,2700,3200,59437.21128,0,0,200,15500,0,0,59437.21128,400,16576.39177,0,0,0,0,0,2500,0,2618.791006,0,16576.39177,0,3000,,,,,,,,,
202022,2022,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267516.5871,2700,3200,61474.93792,0,0,200,15500,0,0,61474.93792,400,16883.07804,0,0,0,0,0,2500,0,2752.302722,0,16883.07804,0,3000,,,,,,,,,
202023,2023,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,272008.3718,2700,3200,64207.2603,0,0,200,15500,0,0,64207.2603,400,17505.79573,0,0,0,0,0,2500,0,2950.491298,0,17505.79573,0,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
202031,2031,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,261716.5986,3100,1300,59773.64038,0,0,1400,15500,0,0,58444.49044,400,16987.90676,0,0,0,0,0,2500,0,2466.492336,0,16884.91764,300,3000,,,,,,,,,
202032,2032,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267516.5871,3100,1300,61813.76103,0,0,1400,15500,0,0,60124.43349,400,17615.99609,0,0,0,0,0,2500,0,2532.555194,0,17402.95378,300,3000,,,,,,,,,
202033,2033,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,276378.3659,3100,1300,65216.54762,0,0,1400,15500,0,0,62482.02276,400,18550.91885,0,0,0,0,0,2500,0,2598.618053,0,18033.02988,300,3000,,,,,,,,,
202071,2071,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231124.1265,2000,500,51729.32797,0,0,1100,15500,200,0,53878.62676,400,14651.21291,0,0,0,0,0,1900,0,2119.841577,0,14651.21291,200,3000,,,,,,,,,
202072,2072,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2000,500,53561.83614,0,0,1100,15500,200,0,55724.81853,400,15122.6044,0,0,0,0,0,1900,0,2218.557222,0,15122.6044,200,3000,,,,,,,,,
202073,2073,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2000,500,56652.38439,0,0,1100,15500,200,0,59129.87679,400,15894.01407,0,0,0,0,0,1900,0,2279.109609,0,15894.01407,200,3000,,,,,,,,,
202131,2131,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,3100,500,59451.57528,0,800,200,15000,0,0,60117.25149,400,16161.34475,0,0,200,1200,0,2500,0,2773.861675,0,16267.86591,300,3500,,,,,,,,,
202132,2132,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,276413.8475,3100,500,62159.76614,0,800,200,15000,0,0,64534.11341,400,16782.07568,0,0,200,1200,0,2500,0,2996.381203,0,16986.06716,300,3500,,,,,,,,,
202231,2231,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264598.7634,2600,1500,57428.02111,0,0,200,18300,0,0,60782.92771,400,16578.23137,0,0,0,0,0,2100,0,2488.051289,0,16578.23137,0,3000,,,,,,,,,
202232,2232,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269010.8919,2600,1500,58437.30844,0,0,200,18300,0,0,62830.42187,400,16986.06716,0,0,0,0,0,2100,0,2752.302722,0,17298.27222,0,3000,,,,,,,,,
202233,2233,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,288195.6677,2600,1500,61804.18503,0,0,200,18300,0,0,67285.58778,400,17928.20115,0,0,0,0,0,2100,0,2907.373392,0,18341.55574,0,3000,,,,,,,,,
202241,2241,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,3300,1000,56767.1329,0,0,1400,15500,0,0,60782.92771,400,16469.87062,0,0,0,0,0,2600,0,2598.618053,0,16469.87062,300,3000,,,,,,,,,
202242,2242,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,3300,1000,65567.34073,0,0,1400,15500,0,0,64892.08851,400,17503.95613,0,0,0,0,0,2600,0,2818.365581,0,17503.95613,300,3000,,,,,,,,,
202243,2243,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,3600,1500,68328.39111,0,0,1400,15500,0,0,69010.82532,400,17503.95613,0,0,0,0,0,2600,0,2973.43625,0,18033.02988,300,3000,,,,,,,,,
202271,2271,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,232424.048,2200,500,53566.39734,0,0,1100,15500,100,0,53566.39734,400,14840.06797,0,0,0,0,0,1900,0,2159.327835,0,14840.06797,200,3000,,,,,,,,,
202272,2272,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246878.4646,2200,500,56016.52255,0,0,1100,15500,100,0,57589.07265,400,15509.19754,0,0,0,0,0,1900,0,2359.405125,0,15509.19754,200,3000,,,,,,,,,
202301,2301,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2100,0,52637.50325,0,200,200,15000,0,1400,52637.50325,400,15785.98129,0,0,500,0,0,2100,0,2100.098448,0,15489.8938,0,3000,,,,,,,,,
202302,2302,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,249543.1471,2100,0,55332.42014,0,200,200,15000,0,1400,55332.42014,400,16486.19725,0,0,500,0,0,2100,0,2218.557222,0,16186.2834,0,3000,,,,,,,,,
202303,2303,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,268690.2572,2700,0,63794.77504,0,500,200,15000,0,1400,63794.77504,400,18659.27961,0,0,500,0,0,3100,0,2292.642047,0,18659.27961,500,3000,,,,,,,,,
202321,2321,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231106.497,1400,0,49359.42113,0,500,0,15000,0,0,49359.42113,400,18499.97056,0,0,0,0,0,2400,0,2601.348624,0,18499.97056,0,3500,,,,,,<cn>,,,
202331,2331,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,4100,500,60286.63319,0,0,0,15000,0,500,60286.63319,400,20365.87189,0,0,500,0,0,2600,1400,2750.916722,0,20365.87189,0,3000,,,,,,,,,
202341,2341,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231106.497,1400,500,53274.38352,0,0,0,15500,0,0,53274.38352,400,16634.98106,0,0,0,0,0,2400,0,2723.982912,0,16634.98106,0,3000,,,,,,<cn>,,,
202351,2351,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,370846.6224,2400,2250,92540.07631,0,0,800,15500,0,0,87746.69718,400,23495.21068,1500,0,0,0,0,1400,0,3871.266349,1500,24362.28383,1000,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202352,2352,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,357915.1714,2900,4250,89471.21087,0,0,800,16000,0,0,94285.9596,400,22633.84533,1500,0,0,0,0,1900,0,3975.305708,1500,22633.84533,500,3000,,,,,,<cn>,,,
202361,2361,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,363516.9629,2400,2250,92540.07631,0,0,800,17750,0,0,87746.69718,400,24362.28383,1500,0,0,0,0,1400,0,3975.305708,1500,23495.21068,1000,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202371,2371,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279358.2825,3100,500,61274.72617,0,500,0,15000,0,0,57382.31805,400,20936.87798,0,0,0,0,0,3100,1400,2729.35777,0,20936.87798,0,3500,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
202381,2381,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,378203.1702,1400,1750,81691.77349,0,1000,2300,15000,0,0,94285.9596,400,23985.58209,1500,0,0,0,0,2400,1000,3975.305708,1500,23985.58209,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202391,2391,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,404427.8434,1300,0,75201.38445,0,1700,0,15000,1200,0,75201.38445,400,28374.9082,1500,0,0,0,0,2850,2800,3871.266349,1500,28374.9082,0,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202401,2401,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,294139.8002,3100,0,57210.55025,0,0,0,15000,0,0,56890.82298,400,21317.0692,0,500,0,0,0,3600,1400,2773.861675,0,20958.1075,500,3000,,,,,,,,,
202411,2411,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2100,0,57815.3296,0,500,500,15000,1000,0,57815.3296,400,19420.87377,0,0,0,0,0,3100,1900,2750.916722,0,19420.87377,0,3000,,,,,,,,,
202421,2421,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,1400,0,77654.502,0,1000,500,15000,3000,0,77654.502,400,26340.24833,1500,0,0,0,0,3650,1800,3975.305708,1500,26340.24833,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202431,2431,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,350631.9555,2650,500,87673.17954,0,500,300,15000,500,2500,80610.0821,400,23970.60132,1500,0,500,0,0,1900,0,4213.016766,1500,23970.60132,500,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202441,2441,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,2400,0,82254.09739,0,500,800,15000,800,0,82254.09739,400,24484.78899,1500,2500,0,0,0,2850,500,3975.305708,1500,24484.78899,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202442,2442,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,2400,0,85178.88219,0,500,800,15000,800,0,82674.09762,400,23322.69795,1500,2500,0,0,0,2850,500,4238.302106,1500,23322.69795,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202461,2461,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,2100,500,82254.09739,0,500,300,15500,1500,0,82254.09739,400,24484.78899,1500,0,600,0,0,2850,0,3975.305708,1500,24484.78899,500,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
202471,2471,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257390.9565,2900,0,57776.42022,0,600,200,15000,0,1700,57776.42022,400,16986.06716,0,0,500,0,0,2900,300,2620.177006,0,16986.06716,0,3000,,,,,,,,,
202472,2472,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2900,0,59451.57528,0,600,200,15000,0,1700,59451.57528,400,17612.31689,0,0,500,0,0,2900,300,2773.861675,0,17612.31689,0,3000,,,,,,,,,
202473,2473,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2900,0,61136.11481,0,600,200,15000,0,1700,61136.11481,400,18341.55574,0,0,500,0,0,2900,300,2974.82225,0,18341.55574,0,3000,,,,,,,,,
202481,2481,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239001.2119,2050,650,52043.83799,0,0,200,15500,0,0,53864.94316,400,14937.16041,0,0,0,900,0,1900,0,2119.841577,0,14937.16041,300,3000,,,,,,,,,
202482,2482,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,249543.1471,2050,650,54480.2796,0,0,200,15500,0,0,56638.70079,400,15223.25004,0,0,0,900,0,1900,0,2180.393964,0,15223.25004,300,3000,,,,,,,,,
202483,2483,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257543.8042,2050,650,57260.87903,0,0,200,15500,0,0,59439.82561,400,15509.19754,0,0,0,900,0,1900,0,2239.623351,0,15509.19754,300,3000,,,,,,,,,
202491,2491,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,2700,1400,59788.00438,0,0,200,15500,300,0,59100.78217,400,16578.23137,0,0,0,0,1200,2800,0,2489.437289,0,16578.23137,0,3000,,,,,,,,,
202492,2492,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2700,1400,62143.00814,0,0,200,15500,300,0,61136.11481,400,17094.42791,0,0,0,0,1200,2800,0,2598.618053,0,17094.42791,0,3000,,,,,,,,,
202493,2493,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,2700,1400,64875.33051,0,0,200,15500,300,0,63858.86119,400,17503.95613,0,0,0,0,1200,2800,0,2684.853864,0,17928.20115,0,3000,,,,,,,,,
202591,2591,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,1900,0,46850.17325,0,600,0,15000,0,0,50920.92531,400,15723.69784,0,0,0,0,0,2200,1100,1942.153416,0,17685.0956,200,3500,,,,,,,,,
202592,2592,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241594.9474,1900,0,49003.19459,0,600,0,15000,0,0,53396.30479,400,16261.79109,0,0,0,0,0,2200,1100,1981.639674,0,18346.22486,200,3500,,,,,,,,,
202593,2593,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246934.9378,1900,0,49820.15259,0,600,0,15000,0,0,55898.05606,400,17570.0117,0,0,0,0,0,2200,1100,2001.382803,0,19233.30242,200,3500,,,,,,,,,
202611,2611,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2200,600,50820.00691,0,0,1100,15500,0,0,55724.81853,400,14937.16041,0,0,0,0,0,1900,0,2259.36648,0,14840.06797,200,3000,,,,,,,,,
202612,2612,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257543.8042,2200,600,52643.39268,0,0,1100,15500,0,0,60394.75867,400,15509.19754,0,0,0,0,0,1900,0,2380.471254,0,15410.3285,200,3000,,,,,,,,,
202631,2631,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,242961.8001,1900,0,47693.35876,0,200,0,15000,200,500,52446.507,400,15699.37988,0,0,1400,0,0,2100,200,2060.61219,0,16330.30642,0,3000,,,,,,,,,
202632,2632,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246934.9378,1900,0,49074.93062,0,200,0,15000,200,500,54442.7863,400,16220.91941,0,0,1400,0,0,2100,200,2100.098448,0,17285.46281,0,3000,,,,,,,,,
202633,2633,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,254918.6948,1900,0,50203.78137,0,200,0,15000,200,500,57586.57342,400,16646.67387,0,0,1400,0,0,2100,200,2119.841577,0,17605.76146,0,3000,,,,,,,,,
202681,2681,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,225861.5253,2150,250,50820.00691,0,0,1600,15000,0,0,52043.83799,400,14836.51477,0,0,0,0,0,2000,500,2198.814093,0,15408.5519,0,3000,,,,,,,,,
202682,2682,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229774.0067,2150,250,51729.32797,0,0,1600,15000,0,0,52960.1833,400,15894.01407,0,0,0,0,0,2000,500,2139.584706,0,16473.1576,0,3000,,,,,,,,,
202683,2683,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2150,250,52960.1833,0,0,1600,15000,0,0,57260.87903,400,15606.28997,0,0,0,0,0,2000,500,2521.319157,0,16183.6569,0,3000,,,,,,,,,
202721,2721,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,2700,1350,56767.1329,0,0,200,15500,0,0,60799.68571,400,16267.86591,0,0,0,1200,0,2100,0,2641.735958,0,16267.86591,550,3000,,,,,,,,,
202722,2722,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2700,1350,57776.42022,0,0,200,15500,0,0,61820.94303,400,16578.23137,0,0,0,1200,0,2100,0,2707.798817,0,16578.23137,550,3000,,,,,,,,,
202723,2723,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,2700,1350,60117.25149,0,0,200,15500,0,0,65901.56736,400,17503.95613,0,0,0,1200,0,2100,0,2839.924534,0,17818.0008,550,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
202821,2821,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2400,1200,61804.18503,0,0,1400,15500,0,0,60117.25149,400,16469.87062,0,0,0,0,0,2100,0,2641.735958,0,16469.87062,500,3000,,,,,,,,,
202822,2822,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2400,1200,66245.17846,0,0,1400,15500,0,0,64534.11341,400,17094.42791,0,0,0,0,0,2100,0,2928.932345,0,17094.42791,500,3000,,,,,,,,,
202831,2831,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,2000,0,50844.52886,0,200,700,15000,200,900,51733.34316,400,15195.49875,0,0,0,0,0,1900,500,2300.175738,0,15195.49875,0,3000,,,,,,,,,
202832,2832,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,242961.8001,2000,0,52934.45475,0,200,700,15000,200,900,55631.58924,400,15785.98129,0,0,0,0,0,1900,500,2542.385286,0,15785.98129,0,3000,,,,,,,,,
202841,2841,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231124.1265,2000,0,49284.98072,0,200,500,15000,0,0,47381.28791,400,17025.83265,0,0,0,0,0,2200,1600,2119.841577,0,16586.43221,0,3000,,,,,,,,,
202842,2842,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2000,0,50920.92531,0,200,500,15000,0,0,48469.88904,400,17685.0956,0,0,0,0,0,2200,1600,2180.393964,0,17241.47567,0,3000,,,,,,,,,
202843,2843,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241594.9474,2000,0,52569.20379,0,200,500,15000,0,0,49284.98072,400,18563.89648,0,0,0,0,0,2200,1600,2239.623351,0,18015.66023,0,3000,,,,,,,,,
202871,2871,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,228453.0019,2100,0,52934.45475,0,200,700,15000,0,0,51733.34316,400,15785.98129,0,0,0,0,0,2100,1400,2119.841577,0,15489.8938,0,3000,,,,,,,,,
202872,2872,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233726.0611,2100,0,54419.21224,0,200,700,15000,0,0,52934.45475,400,16186.2834,0,0,0,0,0,2100,1400,2218.557222,0,15888.35631,0,3000,,,,,,,,,
202873,2873,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241622.1382,2100,0,57129.65233,0,200,700,15000,0,0,55631.58924,400,16785.96393,0,0,0,0,0,2100,1400,2319.918867,0,16486.19725,0,3000,,,,,,,,,
202891,2891,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,2300,0,53829.74444,0,0,700,15000,0,900,53829.74444,400,15785.98129,0,0,0,0,0,2100,500,2480.509899,0,15785.98129,0,3000,,,,,,,,,
202921,2921,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,224860.7027,2550,0,50618.54056,0,0,0,15000,0,0,48548.57306,400,15698.32306,0,1400,0,0,0,2550,200,1946.122416,0,14713.05721,0,3000,,,,,,,,,
202922,2922,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,224860.7027,2550,0,50618.54056,0,0,0,15000,900,0,48548.57306,400,15698.32306,0,500,0,0,0,2550,200,1946.122416,0,14713.05721,0,3000,,,,,,,,,
202923,2923,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241950.5194,2550,0,52398.20935,0,0,0,15000,0,0,50314.93626,400,16294.17723,0,1400,0,0,0,2550,200,2064.58119,0,15301.55298,0,3000,,,,,,,,,
202924,2924,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241950.5194,2550,0,52398.20935,0,0,0,15000,900,0,50314.93626,400,16294.17723,0,500,0,0,0,2550,200,2064.58119,0,15301.55298,0,3000,,,,,,,,,
202961,2961,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,229774.0067,1900,0,48469.88904,0,800,0,15000,0,0,49284.98072,400,16912.93964,0,0,0,0,0,2200,200,2040.869061,0,17241.47567,0,3500,,,,,,,,,
202962,2962,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,237640.634,1900,0,50637.11058,0,800,0,15000,0,0,51460.15438,400,17685.0956,0,0,0,0,0,2200,200,2159.327835,0,18015.66023,0,3500,,,,,,,,,
202963,2963,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,237640.634,1900,0,50637.11058,0,800,0,15000,0,0,53110.46145,400,17685.0956,0,0,0,0,0,2200,200,2400.214383,0,18678.81809,0,3500,,,,,,,,,
202991,2991,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,2600,1500,60117.25149,0,300,1400,15500,0,0,56421.12779,400,16986.06716,0,0,0,0,0,2400,0,2315.579666,0,16986.06716,200,3000,,,,,,,,,
202992,2992,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2600,1500,63503.28008,0,300,1400,15500,0,0,57428.02111,400,17094.42791,0,0,0,0,0,2400,0,2575.6731,0,17094.42791,200,3000,,,,,,,,,
202993,2993,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2600,1500,69010.82532,0,300,1400,15500,0,0,59100.78217,400,18134.03223,0,0,0,0,0,2400,0,2750.916722,0,18134.03223,200,3000,,,,,,,,,
203001,3001,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,258778.8165,2600,3200,56421.12779,0,0,200,15500,0,0,62491.59876,400,16469.87062,0,0,0,0,0,2100,0,2577.0591,0,17094.42791,500,3000,,,,,,,,,
203002,3002,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267583.1151,2600,3200,57428.02111,0,0,200,15500,0,0,65901.56736,400,16782.07568,0,0,0,0,0,2100,0,2663.294911,0,17503.95613,500,3000,,,,,,,,,
203003,3003,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,272008.3718,2600,3200,59451.57528,0,0,200,15500,0,0,69027.58332,400,17503.95613,0,0,0,0,0,2100,0,2862.869486,0,18134.03223,500,3000,,,,,,,,,
203011,3011,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,1900,500,52626.41525,0,0,200,15500,0,0,53519.48734,400,15195.49875,0,0,0,0,0,2100,900,2100.098448,0,15195.49875,400,3000,,,,,,,,,
