变量名,gem3,gem2,gem1,heldItem,templateID,cardID,useSkin,contract6,contract5,contract4,contract3,contract2,contract1,chip6,chip5,chip4,chip3,chip2,chip1,gem9,gem8,gem7,gem6,gem5,gem4,__version
30120,,,,,101,3021,,,,,,,,,,,,,,,,,,,,
30121,,,,,101,3143,,,,,,,,,,,,,,,,,,,,
30122,,,,,101,3152,,,,,,,,,,,,,,,,,,,,
30123,,,,,101,3161,,,,,,,,,,,,,,,,,,,,
30124,,,,,101,3171,,,,,,,,,,,,,,,,,,,,
30125,,,,,101,3181,,,,,,,,,,,,,,,,,,,,
30126,,,,,101,3251,,,,,,,,,,,,,,,,,,,,
30127,,,,,101,3283,,,,,,,,,,,,,,,,,,,,
30128,,,,,101,3293,,,,,,,,,,,,,,,,,,,,
30129,,,,,101,3303,,,,,,,,,,,,,,,,,,,,
30130,,,,,101,3342,,,,,,,,,,,,,,,,,,,,
30131,,,,,101,3353,,,,,,,,,,,,,,,,,,,,
30132,,,,,101,3413,,,,,,,,,,,,,,,,,,,,
30133,,,,,101,3432,,,,,,,,,,,,,,,,,,,,
30134,,,,,101,3472,,,,,,,,,,,,,,,,,,,,
30135,,,,,101,3502,,,,,,,,,,,,,,,,,,,,
30136,,,,,101,3511,,,,,,,,,,,,,,,,,,,,
30137,,,,,101,3543,,,,,,,,,,,,,,,,,,,,
30138,,,,,101,3592,,,,,,,,,,,,,,,,,,,,
30139,,,,,101,3663,,,,,,,,,,,,,,,,,,,,
30140,,,,,101,3772,,,,,,,,,,,,,,,,,,,,
30141,,,,,101,3843,,,,,,,,,,,,,,,,,,,,
30142,,,,,101,4132,,,,,,,,,,,,,,,,,,,,
30143,,,,,101,7001,,,,,,,,,,,,,,,,,,,,
30144,,,,,101,503,,,,,,,,,,,,,,,,,,,,
30145,,,,,101,611,,,,,,,,,,,,,,,,,,,,
30146,,,,,101,972,,,,,,,,,,,,,,,,,,,,
30147,,,,,101,1772,,,,,,,,,,,,,,,,,,,,
30148,,,,,101,2023,,,,,,,,,,,,,,,,,,,,
30149,,,,,101,3191,,,,,,,,,,,,,,,,,,,,
30150,,,,,101,3201,,,,,,,,,,,,,,,,,,,,
30151,,,,,101,3683,,,,,,,,,,,,,,,,,,,,
30152,,,,,101,3231,,,,,,,,,,,,,,,,,,,,
30153,,,,,101,3673,,,,,,,,,,,,,,,,,,,,
30154,,,,,101,3961,,,,,,,,,,,,,,,,,,,,
30155,,,,,101,442,,,,,,,,,,,,,,,,,,,,
30156,,,,,101,323,,,,,,,,,,,,,,,,,,,,
30157,,,,,101,562,,,,,,,,,,,,,,,,,,,,
30158,,,,,101,2411,,,,,,,,,,,,,,,,,,,,
30159,,,,,101,4071,,,,,,,,,,,,,,,,,,,,
30160,,,,,101,4081,,,,,,,,,,,,,,,,,,,,
30161,,,,,101,2371,,,,,,,,,,,,,,,,,,,,
30162,,,,,101,2493,,,,,,,,,,,,,,,,,,,,
30163,,,,,101,4031,,,,,,,,,,,,,,,,,,,,
30164,,,,,101,4151,,,,,,,,,,,,,,,,,,,,
30165,,,,,101,3832,,,,,,,,,,,,,,,,,,,,
30166,,,,,101,4141,,,,,,,,,,,,,,,,,,,,
30167,,,,,101,4061,,,,,,,,,,,,,,,,,,,,
30168,,,,,101,992,,,,,,,,,,,,,,,,,,,,
30169,,,,,101,253,,,,,,,,,,,,,,,,,,,,
30170,,,,,101,254,,,,,,,,,,,,,,,,,,,,
30171,,,,,101,4431,,,,,,,,,,,,,,,,,,,,
30172,,,,,101,4193,,,,,,,,,,,,,,,,,,,,
30173,,,,,101,4041,,,,,,,,,,,,,,,,,,,,
30174,,,,,101,4051,,,,,,,,,,,,,,,,,,,,
30175,,,,,101,153,,,,,,,,,,,,,,,,,,,,
30176,,,,,101,211,,,,,,,,,,,,,,,,,,,,
30177,,,,,101,212,,,,,,,,,,,,,,,,,,,,
30178,,,,,101,221,,,,,,,,,,,,,,,,,,,,
30179,,,,,101,1481,,,,,,,,,,,,,,,,,,,,
30180,,,,,101,1641,,,,,,,,,,,,,,,,,,,,
30181,,,,,101,2132,,,,,,,,,,,,,,,,,,,,
30182,,,,,101,2832,,,,,,,,,,,,,,,,,,,,
30183,,,,,101,2923,,,,,,,,,,,,,,,,,,,,
30184,,,,,101,2924,,,,,,,,,,,,,,,,,,,,
30185,,,,,101,4012,,,,,,,,,,,,,,,,,,,,
30186,,,,,101,4561,,,,,,,,,,,,,,,,,,,,
30187,,,,,101,4622,,,,,,,,,,,,,,,,,,,,
30188,,,,,101,4623,,,,,,,,,,,,,,,,,,,,
30189,,,,,101,1672,,,,,,,,,,,,,,,,,,,,
30190,,,,,101,4091,,,,,,,,,,,,,,,,,,,,
30191,,,,,101,4183,,,,,,,,,,,,,,,,,,,,
30192,,,,,101,2331,,,,,,,,,,,,,,,,,,,,
30193,,,,,101,4661,,,,,,,,,,,,,,,,,,,,
30194,,,,,101,4671,,,,,,,,,,,,,,,,,,,,
30195,,,,,101,3052,,,,,,,,,,,,,,,,,,,,
30196,,,,,101,3981,,,,,,,,,,,,,,,,,,,,
30197,,,,,101,4651,,,,,,,,,,,,,,,,,,,,
30198,,,,,101,3941,,,,,,,,,,,,,,,,,,,,
30199,,,,,101,902,,,,,,,,,,,,,,,,,,,,
30200,,,,,101,1653,,,,,,,,,,,,,,,,,,,,
30201,,,,,101,144,,,,,,,,,,,,,,,,,,,,
30202,,,,,101,4583,,,,,,,,,,,,,,,,,,,,
30203,,,,,101,4013,,,,,,,,,,,,,,,,,,,,
30204,,,,,101,4853,,,,,,,,,,,,,,,,,,,,
30205,,,,,101,432,,,,,,,,,,,,,,,,,,,,
30206,,,,,101,2121,,,,,,,,,,,,,,,,,,,,
30207,,,,,101,4011,,,,,,,,,,,,,,,,,,,,
30208,,,,,101,412,,,,,,,,,,,,,,,,,,,,
30209,,,,,101,4641,,,,,,,,,,,,,,,,,,,,
30210,,,,,101,5241,,,,,,,,,,,,,,,,,,,,
30211,,,,,101,4003,,,,,,,,,,,,,,,,,,,,
30212,,,,,101,4301,,,,,,,,,,,,,,,,,,,,
30213,,,,,101,5361,,,,,,,,,,,,,,,,,,,,
30214,,,,,101,4773,,,,,,,,,,,,,,,,,,,,
30215,,,,,101,4701,,,,,,,,,,,,,,,,,,,,
30216,,,,,101,4572,,,,,,,,,,,,,,,,,,,,
30301,,,,,102,3,,,,,,,,,,,,,,,,,,,,
30302,,,,,102,4,,,,,,,,,,,,,,,,,,,,
30303,,,,,102,13,,,,,,,,,,,,,,,,,,,,
30304,,,,,102,14,,,,,,,,,,,,,,,,,,,,
30305,,,,,102,15,,,,,,,,,,,,,,,,,,,,
30306,,,,,102,23,,,,,,,,,,,,,,,,,,,,
30307,,,,,102,24,,,,,,,,,,,,,,,,,,,,
30308,,,,,102,53,,,,,,,,,,,,,,,,,,,,
30309,,,,,102,54,,,,,,,,,,,,,,,,,,,,
30310,,,,,102,93,,,,,,,,,,,,,,,,,,,,
30311,,,,,102,133,,,,,,,,,,,,,,,,,,,,
30312,,,,,102,163,,,,,,,,,,,,,,,,,,,,
30313,,,,,102,222,,,,,,,,,,,,,,,,,,,,
30314,,,,,102,242,,,,,,,,,,,,,,,,,,,,
30315,,,,,102,263,,,,,,,,,,,,,,,,,,,,
30316,,,,,102,264,,,,,,,,,,,,,,,,,,,,
30317,,,,,102,273,,,,,,,,,,,,,,,,,,,,
30318,,,,,102,283,,,,,,,,,,,,,,,,,,,,
30319,,,,,102,303,,,,,,,,,,,,,,,,,,,,
30320,,,,,102,333,,,,,,,,,,,,,,,,,,,,
30321,,,,,102,341,,,,,,,,,,,,,,,,,,,,
30322,,,,,102,372,,,,,,,,,,,,,,,,,,,,
30323,,,,,102,382,,,,,,,,,,,,,,,,,,,,
30324,,,,,102,393,,,,,,,,,,,,,,,,,,,,
30325,,,,,102,394,,,,,,,,,,,,,,,,,,,,
30326,,,,,102,402,,,,,,,,,,,,,,,,,,,,
30327,,,,,102,403,,,,,,,,,,,,,,,,,,,,
30328,,,,,102,462,,,,,,,,,,,,,,,,,,,,
30329,,,,,102,463,,,,,,,,,,,,,,,,,,,,
30330,,,,,102,464,,,,,,,,,,,,,,,,,,,,
30331,,,,,102,472,,,,,,,,,,,,,,,,,,,,
30332,,,,,102,482,,,,,,,,,,,,,,,,,,,,
30333,,,,,102,493,,,,,,,,,,,,,,,,,,,,
30334,,,,,102,552,,,,,,,,,,,,,,,,,,,,
30335,,,,,102,572,,,,,,,,,,,,,,,,,,,,
30336,,,,,102,574,,,,,,,,,,,,,,,,,,,,
30337,,,,,102,593,,,,,,,,,,,,,,,,,,,,
30338,,,,,102,603,,,,,,,,,,,,,,,,,,,,
30339,,,,,102,631,,,,,,,,,,,,,,,,,,,,
30340,,,,,102,632,,,,,,,,,,,,,,,,,,,,
30341,,,,,102,641,,,,,,,,,,,,,,,,,,,,
30342,,,,,102,692,,,,,,,,,,,,,,,,,,,,
30343,,,,,102,701,,,,,,,,,,,,,,,,,,,,
30344,,,,,102,712,,,,,,,,,,,,,,,,,,,,
30345,,,,,102,721,,,,,,,,,,,,,,,,,,,,
30346,,,,,102,731,,,,,,,,,,,,,,,,,,,,
30347,,,,,102,741,,,,,,,,,,,,,,,,,,,,
30348,,,,,102,753,,,,,,,,,,,,,,,,,,,,
30349,,,,,102,771,,,,,,,,,,,,,,,,,,,,
30350,,,,,102,783,,,,,,,,,,,,,,,,,,,,
30351,,,,,102,793,,,,,,,,,,,,,,,,,,,,
30352,,,,,102,803,,,,,,,,,,,,,,,,,,,,
30353,,,,,102,863,,,,,,,,,,,,,,,,,,,,
30354,,,,,102,883,,,,,,,,,,,,,,,,,,,,
30355,,,,,102,884,,,,,,,,,,,,,,,,,,,,
30356,,,,,102,1071,,,,,,,,,,,,,,,,,,,,
30357,,,,,102,1072,,,,,,,,,,,,,,,,,,,,
30358,,,,,102,1032,,,,,,,,,,,,,,,,,,,,
30359,,,,,102,1082,,,,,,,,,,,,,,,,,,,,
30360,,,,,102,1172,,,,,,,,,,,,,,,,,,,,
30361,,,,,102,1173,,,,,,,,,,,,,,,,,,,,
30362,,,,,102,1221,,,,,,,,,,,,,,,,,,,,
30363,,,,,102,1231,,,,,,,,,,,,,,,,,,,,
30364,,,,,102,1241,,,,,,,,,,,,,,,,,,,,
30365,,,,,102,1253,,,,,,,,,,,,,,,,,,,,
30366,,,,,102,1293,,,,,,,,,,,,,,,,,,,,
30367,,,,,102,1294,,,,,,,,,,,,,,,,,,,,
30368,,,,,102,1303,,,,,,,,,,,,,,,,,,,,
30369,,,,,102,1304,,,,,,,,,,,,,,,,,,,,
30370,,,,,102,1313,,,,,,,,,,,,,,,,,,,,
30371,,,,,102,1314,,,,,,,,,,,,,,,,,,,,
30372,,,,,102,1393,,,,,,,,,,,,,,,,,,,,
30373,,,,,102,1396,,,,,,,,,,,,,,,,,,,,
30374,,,,,102,1394,,,,,,,,,,,,,,,,,,,,
30375,,,,,102,1397,,,,,,,,,,,,,,,,,,,,
30376,,,,,102,1423,,,,,,,,,,,,,,,,,,,,
30377,,,,,102,1443,,,,,,,,,,,,,,,,,,,,
30378,,,,,102,1503,,,,,,,,,,,,,,,,,,,,
30379,,,,,102,1504,,,,,,,,,,,,,,,,,,,,
30380,,,,,102,1612,,,,,,,,,,,,,,,,,,,,
30381,,,,,102,1802,,,,,,,,,,,,,,,,,,,,
30382,,,,,102,1803,,,,,,,,,,,,,,,,,,,,
30383,,,,,102,1813,,,,,,,,,,,,,,,,,,,,
30384,,,,,102,1841,,,,,,,,,,,,,,,,,,,,
30385,,,,,102,1852,,,,,,,,,,,,,,,,,,,,
30386,,,,,102,1853,,,,,,,,,,,,,,,,,,,,
30387,,,,,102,1863,,,,,,,,,,,,,,,,,,,,
30388,,,,,102,1893,,,,,,,,,,,,,,,,,,,,
30389,,,,,102,1903,,,,,,,,,,,,,,,,,,,,
30390,,,,,102,1911,,,,,,,,,,,,,,,,,,,,
30391,,,,,102,1921,,,,,,,,,,,,,,,,,,,,
30392,,,,,102,1931,,,,,,,,,,,,,,,,,,,,
30393,,,,,102,1941,,,,,,,,,,,,,,,,,,,,
30394,,,,,102,1951,,,,,,,,,,,,,,,,,,,,
30395,,,,,102,2013,,,,,,,,,,,,,,,,,,,,
30396,,,,,102,2033,,,,,,,,,,,,,,,,,,,,
30397,,,,,102,2073,,,,,,,,,,,,,,,,,,,,
30398,,,,,102,2233,,,,,,,,,,,,,,,,,,,,
30399,,,,,102,2242,,,,,,,,,,,,,,,,,,,,
30400,,,,,102,2243,,,,,,,,,,,,,,,,,,,,
30401,,,,,102,2272,,,,,,,,,,,,,,,,,,,,
30402,,,,,102,2302,,,,,,,,,,,,,,,,,,,,
30403,,,,,102,2303,,,,,,,,,,,,,,,,,,,,
30404,,,,,102,2401,,,,,,,,,,,,,,,,,,,,
30405,,,,,102,2473,,,,,,,,,,,,,,,,,,,,
30406,,,,,102,2483,,,,,,,,,,,,,,,,,,,,
30407,,,,,102,2593,,,,,,,,,,,,,,,,,,,,
30408,,,,,102,2612,,,,,,,,,,,,,,,,,,,,
30409,,,,,102,2633,,,,,,,,,,,,,,,,,,,,
30410,,,,,102,2683,,,,,,,,,,,,,,,,,,,,
30411,,,,,102,2723,,,,,,,,,,,,,,,,,,,,
30412,,,,,102,2822,,,,,,,,,,,,,,,,,,,,
30413,,,,,102,2843,,,,,,,,,,,,,,,,,,,,
30414,,,,,102,2873,,,,,,,,,,,,,,,,,,,,
30415,,,,,102,2891,,,,,,,,,,,,,,,,,,,,
30416,,,,,102,2963,,,,,,,,,,,,,,,,,,,,
30417,,,,,102,2993,,,,,,,,,,,,,,,,,,,,
30418,,,,,102,3003,,,,,,,,,,,,,,,,,,,,
30419,,,,,102,3012,,,,,,,,,,,,,,,,,,,,
30420,,,,,102,3021,,,,,,,,,,,,,,,,,,,,
30421,,,,,102,3143,,,,,,,,,,,,,,,,,,,,
30422,,,,,102,3152,,,,,,,,,,,,,,,,,,,,
30423,,,,,102,3161,,,,,,,,,,,,,,,,,,,,
30424,,,,,102,3171,,,,,,,,,,,,,,,,,,,,
30425,,,,,102,3181,,,,,,,,,,,,,,,,,,,,
30426,,,,,102,3251,,,,,,,,,,,,,,,,,,,,
30427,,,,,102,3283,,,,,,,,,,,,,,,,,,,,
30428,,,,,102,3293,,,,,,,,,,,,,,,,,,,,
30429,,,,,102,3303,,,,,,,,,,,,,,,,,,,,
30430,,,,,102,3342,,,,,,,,,,,,,,,,,,,,
30431,,,,,102,3353,,,,,,,,,,,,,,,,,,,,
30432,,,,,102,3413,,,,,,,,,,,,,,,,,,,,
30433,,,,,102,3432,,,,,,,,,,,,,,,,,,,,
30434,,,,,102,3472,,,,,,,,,,,,,,,,,,,,
30435,,,,,102,3502,,,,,,,,,,,,,,,,,,,,
30436,,,,,102,3511,,,,,,,,,,,,,,,,,,,,
30437,,,,,102,3543,,,,,,,,,,,,,,,,,,,,
30438,,,,,102,3592,,,,,,,,,,,,,,,,,,,,
30439,,,,,102,3663,,,,,,,,,,,,,,,,,,,,
30440,,,,,102,3772,,,,,,,,,,,,,,,,,,,,
30441,,,,,102,3843,,,,,,,,,,,,,,,,,,,,
30442,,,,,102,4132,,,,,,,,,,,,,,,,,,,,
30443,,,,,102,7001,,,,,,,,,,,,,,,,,,,,
30444,,,,,102,503,,,,,,,,,,,,,,,,,,,,
30445,,,,,102,611,,,,,,,,,,,,,,,,,,,,
30446,,,,,102,972,,,,,,,,,,,,,,,,,,,,
30447,,,,,102,1772,,,,,,,,,,,,,,,,,,,,
30448,,,,,102,2023,,,,,,,,,,,,,,,,,,,,
30449,,,,,102,3191,,,,,,,,,,,,,,,,,,,,
30450,,,,,102,3201,,,,,,,,,,,,,,,,,,,,
30451,,,,,102,3683,,,,,,,,,,,,,,,,,,,,
30452,,,,,102,3231,,,,,,,,,,,,,,,,,,,,
30453,,,,,102,3673,,,,,,,,,,,,,,,,,,,,
30454,,,,,102,3961,,,,,,,,,,,,,,,,,,,,
30455,,,,,102,442,,,,,,,,,,,,,,,,,,,,
30456,,,,,102,323,,,,,,,,,,,,,,,,,,,,
30457,,,,,102,562,,,,,,,,,,,,,,,,,,,,
30458,,,,,102,2411,,,,,,,,,,,,,,,,,,,,
30459,,,,,102,4071,,,,,,,,,,,,,,,,,,,,
30460,,,,,102,4081,,,,,,,,,,,,,,,,,,,,
30461,,,,,102,2371,,,,,,,,,,,,,,,,,,,,
30462,,,,,102,2493,,,,,,,,,,,,,,,,,,,,
30463,,,,,102,4031,,,,,,,,,,,,,,,,,,,,
30464,,,,,102,4151,,,,,,,,,,,,,,,,,,,,
30465,,,,,102,3832,,,,,,,,,,,,,,,,,,,,
30466,,,,,102,4141,,,,,,,,,,,,,,,,,,,,
30467,,,,,102,4061,,,,,,,,,,,,,,,,,,,,
30468,,,,,102,992,,,,,,,,,,,,,,,,,,,,
30469,,,,,102,253,,,,,,,,,,,,,,,,,,,,
30470,,,,,102,254,,,,,,,,,,,,,,,,,,,,
30471,,,,,102,4431,,,,,,,,,,,,,,,,,,,,
30472,,,,,102,4193,,,,,,,,,,,,,,,,,,,,
30473,,,,,102,4041,,,,,,,,,,,,,,,,,,,,
30474,,,,,102,4051,,,,,,,,,,,,,,,,,,,,
30475,,,,,102,153,,,,,,,,,,,,,,,,,,,,
30476,,,,,102,211,,,,,,,,,,,,,,,,,,,,
30477,,,,,102,212,,,,,,,,,,,,,,,,,,,,
30478,,,,,102,221,,,,,,,,,,,,,,,,,,,,
30479,,,,,102,1481,,,,,,,,,,,,,,,,,,,,
30480,,,,,102,1641,,,,,,,,,,,,,,,,,,,,
30481,,,,,102,2132,,,,,,,,,,,,,,,,,,,,
30482,,,,,102,2832,,,,,,,,,,,,,,,,,,,,
30483,,,,,102,2923,,,,,,,,,,,,,,,,,,,,
30484,,,,,102,2924,,,,,,,,,,,,,,,,,,,,
30485,,,,,102,4012,,,,,,,,,,,,,,,,,,,,
30486,,,,,102,4561,,,,,,,,,,,,,,,,,,,,
30487,,,,,102,4622,,,,,,,,,,,,,,,,,,,,
30488,,,,,102,4623,,,,,,,,,,,,,,,,,,,,
30489,,,,,102,1672,,,,,,,,,,,,,,,,,,,,
30490,,,,,102,4091,,,,,,,,,,,,,,,,,,,,
30491,,,,,102,4183,,,,,,,,,,,,,,,,,,,,
30492,,,,,102,2331,,,,,,,,,,,,,,,,,,,,
30493,,,,,102,4661,,,,,,,,,,,,,,,,,,,,
30494,,,,,102,4671,,,,,,,,,,,,,,,,,,,,
30495,,,,,102,3052,,,,,,,,,,,,,,,,,,,,
30496,,,,,102,3981,,,,,,,,,,,,,,,,,,,,
30497,,,,,102,4651,,,,,,,,,,,,,,,,,,,,
30498,,,,,102,3941,,,,,,,,,,,,,,,,,,,,
30499,,,,,102,902,,,,,,,,,,,,,,,,,,,,
30500,,,,,102,1653,,,,,,,,,,,,,,,,,,,,
30501,,,,,102,144,,,,,,,,,,,,,,,,,,,,
30502,,,,,102,4583,,,,,,,,,,,,,,,,,,,,
30503,,,,,102,4013,,,,,,,,,,,,,,,,,,,,
30504,,,,,102,4853,,,,,,,,,,,,,,,,,,,,
30505,,,,,102,432,,,,,,,,,,,,,,,,,,,,
30506,,,,,102,2121,,,,,,,,,,,,,,,,,,,,
30507,,,,,102,4011,,,,,,,,,,,,,,,,,,,,
30508,,,,,102,412,,,,,,,,,,,,,,,,,,,,
30509,,,,,102,4641,,,,,,,,,,,,,,,,,,,,
30510,,,,,102,5241,,,,,,,,,,,,,,,,,,,,
30511,,,,,102,4003,,,,,,,,,,,,,,,,,,,,
30512,,,,,102,4301,,,,,,,,,,,,,,,,,,,,
30513,,,,,102,5361,,,,,,,,,,,,,,,,,,,,
30514,,,,,102,4773,,,,,,,,,,,,,,,,,,,,
30515,,,,,102,4701,,,,,,,,,,,,,,,,,,,,
30516,,,,,102,4572,,,,,,,,,,,,,,,,,,,,
30601,,,,,103,3,,,,,,,,,,,,,,,,,,,,
30602,,,,,103,4,,,,,,,,,,,,,,,,,,,,
30603,,,,,103,13,,,,,,,,,,,,,,,,,,,,
30604,,,,,103,14,,,,,,,,,,,,,,,,,,,,
30605,,,,,103,15,,,,,,,,,,,,,,,,,,,,
30606,,,,,103,23,,,,,,,,,,,,,,,,,,,,
30607,,,,,103,24,,,,,,,,,,,,,,,,,,,,
30608,,,,,103,53,,,,,,,,,,,,,,,,,,,,
30609,,,,,103,54,,,,,,,,,,,,,,,,,,,,
30610,,,,,103,93,,,,,,,,,,,,,,,,,,,,
30611,,,,,103,133,,,,,,,,,,,,,,,,,,,,
30612,,,,,103,163,,,,,,,,,,,,,,,,,,,,
30613,,,,,103,222,,,,,,,,,,,,,,,,,,,,
30614,,,,,103,242,,,,,,,,,,,,,,,,,,,,
30615,,,,,103,263,,,,,,,,,,,,,,,,,,,,
30616,,,,,103,264,,,,,,,,,,,,,,,,,,,,
30617,,,,,103,273,,,,,,,,,,,,,,,,,,,,
30618,,,,,103,283,,,,,,,,,,,,,,,,,,,,
30619,,,,,103,303,,,,,,,,,,,,,,,,,,,,
30620,,,,,103,333,,,,,,,,,,,,,,,,,,,,
30621,,,,,103,341,,,,,,,,,,,,,,,,,,,,
30622,,,,,103,372,,,,,,,,,,,,,,,,,,,,
30623,,,,,103,382,,,,,,,,,,,,,,,,,,,,
30624,,,,,103,393,,,,,,,,,,,,,,,,,,,,
30625,,,,,103,394,,,,,,,,,,,,,,,,,,,,
30626,,,,,103,402,,,,,,,,,,,,,,,,,,,,
30627,,,,,103,403,,,,,,,,,,,,,,,,,,,,
30628,,,,,103,462,,,,,,,,,,,,,,,,,,,,
30629,,,,,103,463,,,,,,,,,,,,,,,,,,,,
30630,,,,,103,464,,,,,,,,,,,,,,,,,,,,
30631,,,,,103,472,,,,,,,,,,,,,,,,,,,,
30632,,,,,103,482,,,,,,,,,,,,,,,,,,,,
30633,,,,,103,493,,,,,,,,,,,,,,,,,,,,
30634,,,,,103,552,,,,,,,,,,,,,,,,,,,,
30635,,,,,103,572,,,,,,,,,,,,,,,,,,,,
30636,,,,,103,574,,,,,,,,,,,,,,,,,,,,
30637,,,,,103,593,,,,,,,,,,,,,,,,,,,,
30638,,,,,103,603,,,,,,,,,,,,,,,,,,,,
30639,,,,,103,631,,,,,,,,,,,,,,,,,,,,
30640,,,,,103,632,,,,,,,,,,,,,,,,,,,,
30641,,,,,103,641,,,,,,,,,,,,,,,,,,,,
30642,,,,,103,692,,,,,,,,,,,,,,,,,,,,
30643,,,,,103,701,,,,,,,,,,,,,,,,,,,,
30644,,,,,103,712,,,,,,,,,,,,,,,,,,,,
30645,,,,,103,721,,,,,,,,,,,,,,,,,,,,
30646,,,,,103,731,,,,,,,,,,,,,,,,,,,,
30647,,,,,103,741,,,,,,,,,,,,,,,,,,,,
30648,,,,,103,753,,,,,,,,,,,,,,,,,,,,
30649,,,,,103,771,,,,,,,,,,,,,,,,,,,,
30650,,,,,103,783,,,,,,,,,,,,,,,,,,,,
30651,,,,,103,793,,,,,,,,,,,,,,,,,,,,
30652,,,,,103,803,,,,,,,,,,,,,,,,,,,,
30653,,,,,103,863,,,,,,,,,,,,,,,,,,,,
30654,,,,,103,883,,,,,,,,,,,,,,,,,,,,
30655,,,,,103,884,,,,,,,,,,,,,,,,,,,,
30656,,,,,103,1071,,,,,,,,,,,,,,,,,,,,
30657,,,,,103,1072,,,,,,,,,,,,,,,,,,,,
30658,,,,,103,1032,,,,,,,,,,,,,,,,,,,,
30659,,,,,103,1082,,,,,,,,,,,,,,,,,,,,
30660,,,,,103,1172,,,,,,,,,,,,,,,,,,,,
30661,,,,,103,1173,,,,,,,,,,,,,,,,,,,,
30662,,,,,103,1221,,,,,,,,,,,,,,,,,,,,
30663,,,,,103,1231,,,,,,,,,,,,,,,,,,,,
30664,,,,,103,1241,,,,,,,,,,,,,,,,,,,,
30665,,,,,103,1253,,,,,,,,,,,,,,,,,,,,
30666,,,,,103,1293,,,,,,,,,,,,,,,,,,,,
30667,,,,,103,1294,,,,,,,,,,,,,,,,,,,,
30668,,,,,103,1303,,,,,,,,,,,,,,,,,,,,
30669,,,,,103,1304,,,,,,,,,,,,,,,,,,,,
30670,,,,,103,1313,,,,,,,,,,,,,,,,,,,,
30671,,,,,103,1314,,,,,,,,,,,,,,,,,,,,
30672,,,,,103,1393,,,,,,,,,,,,,,,,,,,,
30673,,,,,103,1396,,,,,,,,,,,,,,,,,,,,
30674,,,,,103,1394,,,,,,,,,,,,,,,,,,,,
30675,,,,,103,1397,,,,,,,,,,,,,,,,,,,,
30676,,,,,103,1423,,,,,,,,,,,,,,,,,,,,
30677,,,,,103,1443,,,,,,,,,,,,,,,,,,,,
30678,,,,,103,1503,,,,,,,,,,,,,,,,,,,,
30679,,,,,103,1504,,,,,,,,,,,,,,,,,,,,
30680,,,,,103,1612,,,,,,,,,,,,,,,,,,,,
30681,,,,,103,1802,,,,,,,,,,,,,,,,,,,,
30682,,,,,103,1803,,,,,,,,,,,,,,,,,,,,
30683,,,,,103,1813,,,,,,,,,,,,,,,,,,,,
30684,,,,,103,1841,,,,,,,,,,,,,,,,,,,,
30685,,,,,103,1852,,,,,,,,,,,,,,,,,,,,
30686,,,,,103,1853,,,,,,,,,,,,,,,,,,,,
30687,,,,,103,1863,,,,,,,,,,,,,,,,,,,,
30688,,,,,103,1893,,,,,,,,,,,,,,,,,,,,
30689,,,,,103,1903,,,,,,,,,,,,,,,,,,,,
30690,,,,,103,1911,,,,,,,,,,,,,,,,,,,,
30691,,,,,103,1921,,,,,,,,,,,,,,,,,,,,
30692,,,,,103,1931,,,,,,,,,,,,,,,,,,,,
30693,,,,,103,1941,,,,,,,,,,,,,,,,,,,,
30694,,,,,103,1951,,,,,,,,,,,,,,,,,,,,
30695,,,,,103,2013,,,,,,,,,,,,,,,,,,,,
30696,,,,,103,2033,,,,,,,,,,,,,,,,,,,,
30697,,,,,103,2073,,,,,,,,,,,,,,,,,,,,
30698,,,,,103,2233,,,,,,,,,,,,,,,,,,,,
30699,,,,,103,2242,,,,,,,,,,,,,,,,,,,,
30700,,,,,103,2243,,,,,,,,,,,,,,,,,,,,
30701,,,,,103,2272,,,,,,,,,,,,,,,,,,,,
30702,,,,,103,2302,,,,,,,,,,,,,,,,,,,,
30703,,,,,103,2303,,,,,,,,,,,,,,,,,,,,
30704,,,,,103,2401,,,,,,,,,,,,,,,,,,,,
30705,,,,,103,2473,,,,,,,,,,,,,,,,,,,,
30706,,,,,103,2483,,,,,,,,,,,,,,,,,,,,
30707,,,,,103,2593,,,,,,,,,,,,,,,,,,,,
30708,,,,,103,2612,,,,,,,,,,,,,,,,,,,,
30709,,,,,103,2633,,,,,,,,,,,,,,,,,,,,
30710,,,,,103,2683,,,,,,,,,,,,,,,,,,,,
30711,,,,,103,2723,,,,,,,,,,,,,,,,,,,,
30712,,,,,103,2822,,,,,,,,,,,,,,,,,,,,
30713,,,,,103,2843,,,,,,,,,,,,,,,,,,,,
30714,,,,,103,2873,,,,,,,,,,,,,,,,,,,,
30715,,,,,103,2891,,,,,,,,,,,,,,,,,,,,
30716,,,,,103,2963,,,,,,,,,,,,,,,,,,,,
30717,,,,,103,2993,,,,,,,,,,,,,,,,,,,,
30718,,,,,103,3003,,,,,,,,,,,,,,,,,,,,
30719,,,,,103,3012,,,,,,,,,,,,,,,,,,,,
30720,,,,,103,3021,,,,,,,,,,,,,,,,,,,,
30721,,,,,103,3143,,,,,,,,,,,,,,,,,,,,
30722,,,,,103,3152,,,,,,,,,,,,,,,,,,,,
30723,,,,,103,3161,,,,,,,,,,,,,,,,,,,,
30724,,,,,103,3171,,,,,,,,,,,,,,,,,,,,
30725,,,,,103,3181,,,,,,,,,,,,,,,,,,,,
