变量名,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages,block,breakBlock,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,finalDamageAdd,finalDamageDeepen,finalDamageReduce,finalDamageSub,ignoreDamageSub,mpAttackRecover,mpBeAttackRecover,shieldPower,strike
602682,,2682,车轮球,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602683,,2683,蜈蚣王,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602721,,2721,黑眼鳄,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602722,,2722,混混鳄,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602723,,2723,流氓鳄,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602821,,2821,索罗亚,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602822,,2822,索罗亚克,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602841,,2841,哥德宝宝,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602842,,2842,哥德小童,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602843,,2843,哥德小姐,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602871,,2871,迷你冰,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602872,,2872,多多冰,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602873,,2873,双倍多多冰,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602891,,2891,电飞鼠,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602921,,2921,轻飘飘·雌,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602922,,2922,轻飘飘·雄,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602923,,2923,胖嘟嘟·雌,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602924,,2924,胖嘟嘟·雄,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602961,,2961,齿轮儿,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602962,,2962,齿轮组,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602963,,2963,齿轮怪,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602991,,2991,烛光灵,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602992,,2992,灯火幽灵,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602993,,2993,水晶灯火灵,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603001,,3001,牙牙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603002,,3002,斧牙龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603003,,3003,双斧战龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603011,,3011,喷嚏熊,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603012,,3012,冻原熊,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603021,,3021,几何雪花,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603141,,3141,单首龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603142,,3142,双首暴龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603143,,3143,三首恶龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603151,,3151,燃烧虫,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603152,,3152,火神蛾,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603161,,3161,勾帕路翁,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
603171,,3171,代拉基翁,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
603181,,3181,毕力吉翁,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603211,,3211,莱希拉姆,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603221,,3221,捷克罗姆,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603241,,3241,酋雷姆,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
603251,,3251,凯路迪欧,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
603261,,3261,美洛耶塔·歌声,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
603281,,3281,哈力栗,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603282,,3282,胖胖哈力,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603283,,3283,布里卡隆,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603291,,3291,火狐狸,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603292,,3292,长尾火狐,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603293,,3293,妖火红狐,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603301,,3301,呱呱泡蛙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603302,,3302,呱头蛙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603303,,3303,甲贺忍蛙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603341,,3341,小狮狮,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603342,,3342,火炎狮,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603351,,3351,花蓓蓓,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603352,,3352,花叶蒂,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603353,,3353,花洁夫人,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603411,,3411,独剑鞘,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603412,,3412,双剑鞘,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603413,,3413,坚盾剑怪·盾牌,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603431,,3431,绵绵泡芙,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603432,,3432,胖甜妮,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603471,,3471,铁臂枪虾,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603472,,3472,钢炮臂虾,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603501,,3501,冰雪龙,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603502,,3502,冰雪巨龙,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603511,,3511,摔角鹰人,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603541,,3541,黏黏宝,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603542,,3542,黏美儿,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603543,,3543,黏美龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603561,,3561,小木灵,102,,,,,,,,,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603562,,3562,朽木妖,102,,,,,,,,,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603591,,3591,嗡蝠,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603592,,3592,音波龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603611,,3611,伊裴尔塔尔,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603631,,3631,蒂安希,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603641,,3641,惩戒胡帕,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603642,,3642,解放胡帕,102,,,,,,,,4,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603661,,3661,木木枭,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603662,,3662,投羽枭,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603663,,3663,狙射树枭,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603771,,3771,好坏星,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603772,,3772,超坏星,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603841,,3841,甜竹竹,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603842,,3842,甜舞妮,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603843,,3843,甜冷美后,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604131,,4131,毒贝比,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604132,,4132,四颚针龙,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607001,,7001,小智版皮卡丘,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609001,,9001,百变怪·紫色,102,,,,,,,,2,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609002,,9002,百变怪·橙色,102,,,,,,,,3,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609003,,9003,百变怪·红色,102,,,,,,,,4,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700001,,1,妙蛙种子,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700002,,2,妙蛙草,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700003,,3,妙蛙花,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700004,,4,超级妙蛙花,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700011,,11,小火龙,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700012,,12,火恐龙,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700013,,13,喷火龙,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700014,,14,超级喷火龙X,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700015,,15,超级喷火龙Y,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700021,,21,杰尼龟,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700022,,22,卡咪龟,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700023,,23,水箭龟,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700024,,24,超级水箭龟,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700031,,31,绿毛虫,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700033,,33,巴大蝶,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700041,,41,大针蜂,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700044,,44,超级大针蜂,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700051,,51,波波,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700052,,52,比比鸟,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700053,,53,大比鸟,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700061,,61,小拉达,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700062,,62,拉达,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700071,,71,烈雀,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700072,,72,大嘴雀,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700081,,81,阿柏蛇,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700082,,82,阿柏怪,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700091,,91,皮丘,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700092,,92,皮卡丘,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700093,,93,雷丘,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700101,,101,穿山鼠,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700102,,102,穿山王,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700111,,111,尼多兰,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700112,,112,尼多娜,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700113,,113,尼多后,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700121,,121,尼多朗,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700122,,122,尼多力诺,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700123,,123,尼多王,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700131,,131,皮宝宝,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700132,,132,皮皮,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700133,,133,皮可西,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700151,,151,宝宝丁,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700152,,152,胖丁,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700153,,153,胖可丁,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700161,,161,超音蝠,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700162,,162,大嘴蝠,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700163,,163,叉字蝠,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700171,,171,走路草,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700172,,172,臭臭花,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700173,,173,霸王花,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700191,,191,毛球,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700192,,192,摩鲁蛾,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700221,,221,可达鸭,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700222,,222,哥达鸭,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700231,,231,猴怪,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700232,,232,火暴猴,103,,,,,,,,,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700241,,241,卡蒂狗,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700242,,242,风速狗,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700261,,261,凯西,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700262,,262,勇基拉,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700263,,263,胡地,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700264,,264,超级胡地,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700271,,271,腕力,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700272,,272,豪力,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700273,,273,怪力,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700281,,281,喇叭芽,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700282,,282,口呆花,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700283,,283,大食花,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700301,,301,小拳石,103,,,,,,,,2,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
