变量名,feelType,level,needExp,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6,__version
4334,3,333,495,,6048,,6048,,19920,,1992,,1992,,664,
4335,3,334,510,,6048,,6048,,20160,,1992,,1992,,664,
4336,3,335,510,,6048,,6048,,20160,,2016,,2016,,664,
4337,3,336,510,,6048,,6048,,20160,,2016,,2016,,672,
4338,3,337,510,,6120,,6120,,20160,,2016,,2016,,672,
4339,3,338,510,,6120,,6120,,20400,,2016,,2016,,672,
4340,3,339,510,,6120,,6120,,20400,,2040,,2040,,672,
4341,3,340,510,,6120,,6120,,20400,,2040,,2040,,680,
4342,3,341,510,,6192,,6192,,20400,,2040,,2040,,680,
4343,3,342,510,,6192,,6192,,20640,,2040,,2040,,680,
4344,3,343,510,,6192,,6192,,20640,,2064,,2064,,680,
4345,3,344,510,,6192,,6192,,20640,,2064,,2064,,688,
4346,3,345,525,,6264,,6264,,20640,,2064,,2064,,688,
4347,3,346,525,,6264,,6264,,20880,,2064,,2064,,688,
4348,3,347,525,,6264,,6264,,20880,,2088,,2088,,688,
4349,3,348,525,,6264,,6264,,20880,,2088,,2088,,696,
4350,3,349,525,,6336,,6336,,20880,,2088,,2088,,696,
4351,3,350,525,,6336,,6336,,21120,,2088,,2088,,696,
4352,3,351,525,,6336,,6336,,21120,,2112,,2112,,696,
4353,3,352,525,,6336,,6336,,21120,,2112,,2112,,704,
4354,3,353,525,,6408,,6408,,21120,,2112,,2112,,704,
4355,3,354,525,,6408,,6408,,21360,,2112,,2112,,704,
4356,3,355,525,,6408,,6408,,21360,,2136,,2136,,704,
4357,3,356,540,,6408,,6408,,21360,,2136,,2136,,712,
4358,3,357,540,,6480,,6480,,21360,,2136,,2136,,712,
4359,3,358,540,,6480,,6480,,21600,,2136,,2136,,712,
4360,3,359,540,,6480,,6480,,21600,,2160,,2160,,712,
4361,3,360,540,,6885,,6885,,22950,,2295,,2295,,765,
4362,3,361,540,,6962,,6962,,22950,,2295,,2295,,765,
4363,3,362,540,,6962,,6962,,23205,,2295,,2295,,765,
4364,3,363,540,,6962,,6962,,23205,,2321,,2321,,765,
4365,3,364,540,,6962,,6962,,23205,,2321,,2321,,774,
4366,3,365,540,,7038,,7038,,23205,,2321,,2321,,774,
4367,3,366,540,,7038,,7038,,23460,,2321,,2321,,774,
4368,3,367,555,,7038,,7038,,23460,,2346,,2346,,774,
4369,3,368,555,,7038,,7038,,23460,,2346,,2346,,782,
4370,3,369,555,,7115,,7115,,23460,,2346,,2346,,782,
4371,3,370,555,,7115,,7115,,23715,,2346,,2346,,782,
4372,3,371,555,,7115,,7115,,23715,,2372,,2372,,782,
4373,3,372,555,,7115,,7115,,23715,,2372,,2372,,791,
4374,3,373,555,,7191,,7191,,23715,,2372,,2372,,791,
4375,3,374,555,,7191,,7191,,23970,,2372,,2372,,791,
4376,3,375,555,,7191,,7191,,23970,,2397,,2397,,791,
4377,3,376,555,,7191,,7191,,23970,,2397,,2397,,799,
4378,3,377,555,,7268,,7268,,23970,,2397,,2397,,799,
4379,3,378,570,,7268,,7268,,24225,,2397,,2397,,799,
4380,3,379,570,,7268,,7268,,24225,,2423,,2423,,799,
4381,3,380,570,,7268,,7268,,24225,,2423,,2423,,808,
4382,3,381,570,,7344,,7344,,24225,,2423,,2423,,808,
4383,3,382,570,,7344,,7344,,24480,,2423,,2423,,808,
4384,3,383,570,,7344,,7344,,24480,,2448,,2448,,808,
4385,3,384,570,,7344,,7344,,24480,,2448,,2448,,816,
4386,3,385,570,,7421,,7421,,24480,,2448,,2448,,816,
4387,3,386,570,,7421,,7421,,24735,,2448,,2448,,816,
4388,3,387,570,,7421,,7421,,24735,,2474,,2474,,816,
4389,3,388,570,,7421,,7421,,24735,,2474,,2474,,825,
4390,3,389,585,,7497,,7497,,24735,,2474,,2474,,825,
4391,3,390,585,,7497,,7497,,24990,,2474,,2474,,825,
4392,3,391,585,,7497,,7497,,24990,,2499,,2499,,825,
4393,3,392,585,,7497,,7497,,24990,,2499,,2499,,833,
4394,3,393,585,,7574,,7574,,24990,,2499,,2499,,833,
4395,3,394,585,,7574,,7574,,25245,,2499,,2499,,833,
4396,3,395,585,,7574,,7574,,25245,,2525,,2525,,833,
4397,3,396,585,,7574,,7574,,25245,,2525,,2525,,842,
4398,3,397,585,,7650,,7650,,25245,,2525,,2525,,842,
4399,3,398,585,,7650,,7650,,25500,,2525,,2525,,842,
4400,3,399,585,,7650,,7650,,25500,,2550,,2550,,842,
4401,3,400,600,,7650,,7650,,25500,,2550,,2550,,850,
4402,3,401,600,,7727,,7727,,25500,,2550,,2550,,850,
4403,3,402,600,,7727,,7727,,25755,,2550,,2550,,850,
4404,3,403,600,,7727,,7727,,25755,,2576,,2576,,850,
4405,3,404,600,,7727,,7727,,25755,,2576,,2576,,859,
4406,3,405,600,,7803,,7803,,25755,,2576,,2576,,859,
4407,3,406,600,,7803,,7803,,26010,,2576,,2576,,859,
4408,3,407,600,,7803,,7803,,26010,,2601,,2601,,859,
4409,3,408,600,,7803,,7803,,26010,,2601,,2601,,867,
4410,3,409,600,,7880,,7880,,26010,,2601,,2601,,867,
4411,3,410,600,,7880,,7880,,26265,,2601,,2601,,867,
4412,3,411,615,,7880,,7880,,26265,,2627,,2627,,867,
4413,3,412,615,,7880,,7880,,26265,,2627,,2627,,876,
4414,3,413,615,,7956,,7956,,26265,,2627,,2627,,876,
4415,3,414,615,,7956,,7956,,26520,,2627,,2627,,876,
4416,3,415,615,,7956,,7956,,26520,,2652,,2652,,876,
4417,3,416,615,,7956,,7956,,26520,,2652,,2652,,884,
4418,3,417,615,,8033,,8033,,26520,,2652,,2652,,884,
4419,3,418,615,,8033,,8033,,26775,,2652,,2652,,884,
4420,3,419,615,,8033,,8033,,26775,,2678,,2678,,884,
4421,3,420,615,,8505,,8505,,28350,,2835,,2835,,945,
4422,3,421,615,,8586,,8586,,28350,,2835,,2835,,945,
4423,3,422,630,,8586,,8586,,28620,,2835,,2835,,945,
4424,3,423,630,,8586,,8586,,28620,,2862,,2862,,945,
4425,3,424,630,,8586,,8586,,28620,,2862,,2862,,954,
4426,3,425,630,,8667,,8667,,28620,,2862,,2862,,954,
4427,3,426,630,,8667,,8667,,28890,,2862,,2862,,954,
4428,3,427,630,,8667,,8667,,28890,,2889,,2889,,954,
4429,3,428,630,,8667,,8667,,28890,,2889,,2889,,963,
4430,3,429,630,,8748,,8748,,28890,,2889,,2889,,963,
4431,3,430,630,,8748,,8748,,29160,,2889,,2889,,963,
4432,3,431,630,,8748,,8748,,29160,,2916,,2916,,963,
4433,3,432,630,,8748,,8748,,29160,,2916,,2916,,972,
4434,3,433,645,,8829,,8829,,29160,,2916,,2916,,972,
4435,3,434,645,,8829,,8829,,29430,,2916,,2916,,972,
4436,3,435,645,,8829,,8829,,29430,,2943,,2943,,972,
4437,3,436,645,,8829,,8829,,29430,,2943,,2943,,981,
4438,3,437,645,,8910,,8910,,29430,,2943,,2943,,981,
4439,3,438,645,,8910,,8910,,29700,,2943,,2943,,981,
4440,3,439,645,,8910,,8910,,29700,,2970,,2970,,981,
4441,3,440,645,,8910,,8910,,29700,,2970,,2970,,990,
4442,3,441,645,,8991,,8991,,29700,,2970,,2970,,990,
4443,3,442,645,,8991,,8991,,29970,,2970,,2970,,990,
4444,3,443,645,,8991,,8991,,29970,,2997,,2997,,990,
4445,3,444,660,,8991,,8991,,29970,,2997,,2997,,999,
4446,3,445,660,,9072,,9072,,29970,,2997,,2997,,999,
4447,3,446,660,,9072,,9072,,30240,,2997,,2997,,999,
4448,3,447,660,,9072,,9072,,30240,,3024,,3024,,999,
4449,3,448,660,,9072,,9072,,30240,,3024,,3024,,1008,
4450,3,449,660,,9153,,9153,,30240,,3024,,3024,,1008,
4451,3,450,660,,9153,,9153,,30510,,3024,,3024,,1008,
4452,3,451,660,,9153,,9153,,30510,,3051,,3051,,1008,
4453,3,452,660,,9153,,9153,,30510,,3051,,3051,,1017,
4454,3,453,660,,9234,,9234,,30510,,3051,,3051,,1017,
4455,3,454,660,,9234,,9234,,30780,,3051,,3051,,1017,
4456,3,455,675,,9234,,9234,,30780,,3078,,3078,,1017,
4457,3,456,675,,9234,,9234,,30780,,3078,,3078,,1026,
4458,3,457,675,,9315,,9315,,30780,,3078,,3078,,1026,
4459,3,458,675,,9315,,9315,,31050,,3078,,3078,,1026,
4460,3,459,675,,9315,,9315,,31050,,3105,,3105,,1026,
4461,3,460,675,,9315,,9315,,31050,,3105,,3105,,1035,
4462,3,461,675,,9396,,9396,,31050,,3105,,3105,,1035,
4463,3,462,675,,9396,,9396,,31320,,3105,,3105,,1035,
4464,3,463,675,,9396,,9396,,31320,,3132,,3132,,1035,
4465,3,464,675,,9396,,9396,,31320,,3132,,3132,,1044,
4466,3,465,675,,9477,,9477,,31320,,3132,,3132,,1044,
4467,3,466,690,,9477,,9477,,31590,,3132,,3132,,1044,
4468,3,467,690,,9477,,9477,,31590,,3159,,3159,,1044,
4469,3,468,690,,9477,,9477,,31590,,3159,,3159,,1053,
4470,3,469,690,,9558,,9558,,31590,,3159,,3159,,1053,
4471,3,470,690,,9558,,9558,,31860,,3159,,3159,,1053,
4472,3,471,690,,9558,,9558,,31860,,3186,,3186,,1053,
4473,3,472,690,,9558,,9558,,31860,,3186,,3186,,1062,
4474,3,473,690,,9639,,9639,,31860,,3186,,3186,,1062,
4475,3,474,690,,9639,,9639,,32130,,3186,,3186,,1062,
4476,3,475,690,,9639,,9639,,32130,,3213,,3213,,1062,
4477,3,476,690,,9639,,9639,,32130,,3213,,3213,,1071,
4478,3,477,705,,9720,,9720,,32130,,3213,,3213,,1071,
4479,3,478,705,,9720,,9720,,32400,,3213,,3213,,1071,
4480,3,479,705,,9720,,9720,,32400,,3240,,3240,,1071,
4481,3,480,705,,10260,,10260,,34200,,3420,,3420,,1140,
4482,3,481,705,,10346,,10346,,34200,,3420,,3420,,1140,
4483,3,482,705,,10346,,10346,,34485,,3420,,3420,,1140,
4484,3,483,705,,10346,,10346,,34485,,3449,,3449,,1140,
4485,3,484,705,,10346,,10346,,34485,,3449,,3449,,1150,
4486,3,485,705,,10431,,10431,,34485,,3449,,3449,,1150,
4487,3,486,705,,10431,,10431,,34770,,3449,,3449,,1150,
4488,3,487,705,,10431,,10431,,34770,,3477,,3477,,1150,
4489,3,488,720,,10431,,10431,,34770,,3477,,3477,,1159,
4490,3,489,720,,10517,,10517,,34770,,3477,,3477,,1159,
4491,3,490,720,,10517,,10517,,35055,,3477,,3477,,1159,
4492,3,491,720,,10517,,10517,,35055,,3506,,3506,,1159,
4493,3,492,720,,10517,,10517,,35055,,3506,,3506,,1169,
4494,3,493,720,,10602,,10602,,35055,,3506,,3506,,1169,
4495,3,494,720,,10602,,10602,,35340,,3506,,3506,,1169,
4496,3,495,720,,10602,,10602,,35340,,3534,,3534,,1169,
4497,3,496,720,,10602,,10602,,35340,,3534,,3534,,1178,
4498,3,497,720,,10688,,10688,,35340,,3534,,3534,,1178,
4499,3,498,720,,10688,,10688,,35625,,3534,,3534,,1178,
4500,3,499,735,,10688,,10688,,35625,,3563,,3563,,1178,
4501,3,500,735,,10688,,10688,,35625,,3563,,3563,,1188,
6001,4,0,40,,,,,,,,,,,,,
6002,4,1,40,,54,,54,,,,,,,,,
6003,4,2,40,,54,,54,,180,,,,,,,
6004,4,3,40,,54,,54,,180,,18,,18,,,
6005,4,4,40,,54,,54,,180,,18,,18,,6,
6006,4,5,60,,108,,108,,180,,18,,18,,6,
6007,4,6,60,,108,,108,,360,,18,,18,,6,
6008,4,7,60,,108,,108,,360,,36,,36,,6,
6009,4,8,60,,108,,108,,360,,36,,36,,12,
6010,4,9,60,,162,,162,,360,,36,,36,,12,
6011,4,10,80,,162,,162,,540,,36,,36,,12,
6012,4,11,80,,162,,162,,540,,54,,54,,12,
6013,4,12,80,,162,,162,,540,,54,,54,,18,
6014,4,13,80,,216,,216,,540,,54,,54,,18,
6015,4,14,80,,216,,216,,720,,54,,54,,18,
6016,4,15,100,,216,,216,,720,,72,,72,,18,
6017,4,16,100,,216,,216,,720,,72,,72,,24,
6018,4,17,100,,270,,270,,720,,72,,72,,24,
6019,4,18,100,,270,,270,,900,,72,,72,,24,
6020,4,19,100,,270,,270,,900,,90,,90,,24,
6021,4,20,120,,297,,297,,990,,99,,99,,33,
6022,4,21,120,,356,,356,,990,,99,,99,,33,
6023,4,22,120,,356,,356,,1188,,99,,99,,33,
6024,4,23,120,,356,,356,,1188,,119,,119,,33,
6025,4,24,120,,356,,356,,1188,,119,,119,,40,
6026,4,25,140,,416,,416,,1188,,119,,119,,40,
6027,4,26,140,,416,,416,,1386,,119,,119,,40,
6028,4,27,140,,416,,416,,1386,,139,,139,,40,
6029,4,28,140,,416,,416,,1386,,139,,139,,46,
6030,4,29,140,,475,,475,,1386,,139,,139,,46,
6031,4,30,160,,475,,475,,1584,,139,,139,,46,
6032,4,31,160,,475,,475,,1584,,158,,158,,46,
6033,4,32,160,,475,,475,,1584,,158,,158,,53,
6034,4,33,160,,535,,535,,1584,,158,,158,,53,
6035,4,34,160,,535,,535,,1782,,158,,158,,53,
6036,4,35,180,,535,,535,,1782,,178,,178,,53,
6037,4,36,180,,535,,535,,1782,,178,,178,,59,
6038,4,37,180,,594,,594,,1782,,178,,178,,59,
6039,4,38,180,,594,,594,,1980,,178,,178,,59,
6040,4,39,180,,594,,594,,1980,,198,,198,,59,
6041,4,40,200,,594,,594,,1980,,198,,198,,66,
6042,4,41,200,,653,,653,,1980,,198,,198,,66,
6043,4,42,200,,653,,653,,2178,,198,,198,,66,
6044,4,43,200,,653,,653,,2178,,218,,218,,66,
6045,4,44,200,,653,,653,,2178,,218,,218,,73,
6046,4,45,200,,713,,713,,2178,,218,,218,,73,
6047,4,46,200,,713,,713,,2376,,218,,218,,73,
6048,4,47,200,,713,,713,,2376,,238,,238,,73,
6049,4,48,200,,713,,713,,2376,,238,,238,,79,
6050,4,49,200,,772,,772,,2376,,238,,238,,79,
6051,4,50,220,,772,,772,,2574,,238,,238,,79,
6052,4,51,220,,772,,772,,2574,,257,,257,,79,
6053,4,52,220,,772,,772,,2574,,257,,257,,86,
6054,4,53,220,,832,,832,,2574,,257,,257,,86,
6055,4,54,220,,832,,832,,2772,,257,,257,,86,
6056,4,55,220,,832,,832,,2772,,277,,277,,86,
6057,4,56,220,,832,,832,,2772,,277,,277,,92,
6058,4,57,220,,891,,891,,2772,,277,,277,,92,
6059,4,58,220,,891,,891,,2970,,277,,277,,92,
6060,4,59,220,,891,,891,,2970,,297,,297,,92,
6061,4,60,240,,972,,972,,3240,,324,,324,,108,
6062,4,61,240,,1037,,1037,,3240,,324,,324,,108,
6063,4,62,240,,1037,,1037,,3456,,324,,324,,108,
6064,4,63,240,,1037,,1037,,3456,,346,,346,,108,
6065,4,64,240,,1037,,1037,,3456,,346,,346,,115,
6066,4,65,240,,1102,,1102,,3456,,346,,346,,115,
6067,4,66,240,,1102,,1102,,3672,,346,,346,,115,
6068,4,67,240,,1102,,1102,,3672,,367,,367,,115,
6069,4,68,240,,1102,,1102,,3672,,367,,367,,122,
6070,4,69,240,,1166,,1166,,3672,,367,,367,,122,
6071,4,70,260,,1166,,1166,,3888,,367,,367,,122,
6072,4,71,260,,1166,,1166,,3888,,389,,389,,122,
6073,4,72,260,,1166,,1166,,3888,,389,,389,,130,
6074,4,73,260,,1231,,1231,,3888,,389,,389,,130,
6075,4,74,260,,1231,,1231,,4104,,389,,389,,130,
6076,4,75,260,,1231,,1231,,4104,,410,,410,,130,
6077,4,76,260,,1231,,1231,,4104,,410,,410,,137,
6078,4,77,260,,1296,,1296,,4104,,410,,410,,137,
6079,4,78,260,,1296,,1296,,4320,,410,,410,,137,
6080,4,79,260,,1296,,1296,,4320,,432,,432,,137,
6081,4,80,280,,1296,,1296,,4320,,432,,432,,144,
6082,4,81,280,,1361,,1361,,4320,,432,,432,,144,
6083,4,82,280,,1361,,1361,,4536,,432,,432,,144,
6084,4,83,280,,1361,,1361,,4536,,454,,454,,144,
6085,4,84,280,,1361,,1361,,4536,,454,,454,,151,
6086,4,85,280,,1426,,1426,,4536,,454,,454,,151,
6087,4,86,280,,1426,,1426,,4752,,454,,454,,151,
6088,4,87,280,,1426,,1426,,4752,,475,,475,,151,
6089,4,88,280,,1426,,1426,,4752,,475,,475,,158,
6090,4,89,280,,1490,,1490,,4752,,475,,475,,158,
6091,4,90,300,,1490,,1490,,4968,,475,,475,,158,
6092,4,91,300,,1490,,1490,,4968,,497,,497,,158,
6093,4,92,300,,1490,,1490,,4968,,497,,497,,166,
6094,4,93,300,,1555,,1555,,4968,,497,,497,,166,
6095,4,94,300,,1555,,1555,,5184,,497,,497,,166,
6096,4,95,300,,1555,,1555,,5184,,518,,518,,166,
6097,4,96,300,,1555,,1555,,5184,,518,,518,,173,
6098,4,97,300,,1620,,1620,,5184,,518,,518,,173,
6099,4,98,300,,1620,,1620,,5400,,518,,518,,173,
6100,4,99,300,,1620,,1620,,5400,,540,,540,,173,
6101,4,100,320,,1620,,1620,,5400,,540,,540,,180,
6102,4,101,320,,1685,,1685,,5400,,540,,540,,180,
6103,4,102,320,,1685,,1685,,5616,,540,,540,,180,
6104,4,103,320,,1685,,1685,,5616,,562,,562,,180,
6105,4,104,320,,1685,,1685,,5616,,562,,562,,187,
6106,4,105,320,,1750,,1750,,5616,,562,,562,,187,
6107,4,106,320,,1750,,1750,,5832,,562,,562,,187,
6108,4,107,320,,1750,,1750,,5832,,583,,583,,187,
6109,4,108,320,,1750,,1750,,5832,,583,,583,,194,
6110,4,109,320,,1814,,1814,,5832,,583,,583,,194,
6111,4,110,340,,1814,,1814,,6048,,583,,583,,194,
6112,4,111,340,,1814,,1814,,6048,,605,,605,,194,
6113,4,112,340,,1814,,1814,,6048,,605,,605,,202,
6114,4,113,340,,1879,,1879,,6048,,605,,605,,202,
6115,4,114,340,,1879,,1879,,6264,,605,,605,,202,
6116,4,115,340,,1879,,1879,,6264,,626,,626,,202,
6117,4,116,340,,1879,,1879,,6264,,626,,626,,209,
6118,4,117,340,,1944,,1944,,6264,,626,,626,,209,
6119,4,118,340,,1944,,1944,,6480,,626,,626,,209,
6120,4,119,340,,1944,,1944,,6480,,648,,648,,209,
6121,4,120,360,,2106,,2106,,7020,,702,,702,,234,
6122,4,121,360,,2176,,2176,,7020,,702,,702,,234,
6123,4,122,360,,2176,,2176,,7254,,702,,702,,234,
6124,4,123,360,,2176,,2176,,7254,,725,,725,,234,
6125,4,124,360,,2176,,2176,,7254,,725,,725,,242,
6126,4,125,360,,2246,,2246,,7254,,725,,725,,242,
6127,4,126,360,,2246,,2246,,7488,,725,,725,,242,
6128,4,127,360,,2246,,2246,,7488,,749,,749,,242,
6129,4,128,360,,2246,,2246,,7488,,749,,749,,250,
6130,4,129,360,,2317,,2317,,7488,,749,,749,,250,
6131,4,130,380,,2317,,2317,,7722,,749,,749,,250,
6132,4,131,380,,2317,,2317,,7722,,772,,772,,250,
6133,4,132,380,,2317,,2317,,7722,,772,,772,,257,
6134,4,133,380,,2387,,2387,,7722,,772,,772,,257,
6135,4,134,380,,2387,,2387,,7956,,772,,772,,257,
6136,4,135,380,,2387,,2387,,7956,,796,,796,,257,
6137,4,136,380,,2387,,2387,,7956,,796,,796,,265,
6138,4,137,380,,2457,,2457,,7956,,796,,796,,265,
6139,4,138,380,,2457,,2457,,8190,,796,,796,,265,
6140,4,139,380,,2457,,2457,,8190,,819,,819,,265,
6141,4,140,400,,2457,,2457,,8190,,819,,819,,273,
6142,4,141,400,,2527,,2527,,8190,,819,,819,,273,
6143,4,142,400,,2527,,2527,,8424,,819,,819,,273,
6144,4,143,400,,2527,,2527,,8424,,842,,842,,273,
6145,4,144,400,,2527,,2527,,8424,,842,,842,,281,
6146,4,145,400,,2597,,2597,,8424,,842,,842,,281,
6147,4,146,400,,2597,,2597,,8658,,842,,842,,281,
6148,4,147,400,,2597,,2597,,8658,,866,,866,,281,
6149,4,148,400,,2597,,2597,,8658,,866,,866,,289,
6150,4,149,400,,2668,,2668,,8658,,866,,866,,289,
6151,4,150,400,,2668,,2668,,8892,,866,,866,,289,
6152,4,151,400,,2668,,2668,,8892,,889,,889,,289,
6153,4,152,400,,2668,,2668,,8892,,889,,889,,296,
6154,4,153,400,,2738,,2738,,8892,,889,,889,,296,
6155,4,154,400,,2738,,2738,,9126,,889,,889,,296,
6156,4,155,420,,2738,,2738,,9126,,913,,913,,296,
6157,4,156,420,,2738,,2738,,9126,,913,,913,,304,
6158,4,157,420,,2808,,2808,,9126,,913,,913,,304,
6159,4,158,420,,2808,,2808,,9360,,913,,913,,304,
6160,4,159,420,,2808,,2808,,9360,,936,,936,,304,
6161,4,160,420,,2808,,2808,,9360,,936,,936,,312,
6162,4,161,420,,2878,,2878,,9360,,936,,936,,312,
6163,4,162,420,,2878,,2878,,9594,,936,,936,,312,
6164,4,163,420,,2878,,2878,,9594,,959,,959,,312,
6165,4,164,420,,2878,,2878,,9594,,959,,959,,320,
6166,4,165,420,,2948,,2948,,9594,,959,,959,,320,
6167,4,166,420,,2948,,2948,,9828,,959,,959,,320,
6168,4,167,420,,2948,,2948,,9828,,983,,983,,320,
6169,4,168,420,,2948,,2948,,9828,,983,,983,,328,
6170,4,169,420,,3019,,3019,,9828,,983,,983,,328,
6171,4,170,440,,3019,,3019,,10062,,983,,983,,328,
6172,4,171,440,,3019,,3019,,10062,,1006,,1006,,328,
6173,4,172,440,,3019,,3019,,10062,,1006,,1006,,335,
6174,4,173,440,,3089,,3089,,10062,,1006,,1006,,335,
6175,4,174,440,,3089,,3089,,10296,,1006,,1006,,335,
6176,4,175,440,,3089,,3089,,10296,,1030,,1030,,335,
6177,4,176,440,,3089,,3089,,10296,,1030,,1030,,343,
6178,4,177,440,,3159,,3159,,10296,,1030,,1030,,343,
6179,4,178,440,,3159,,3159,,10530,,1030,,1030,,343,
6180,4,179,440,,3159,,3159,,10530,,1053,,1053,,343,
6181,4,180,440,,3402,,3402,,11340,,1134,,1134,,378,
6182,4,181,440,,3478,,3478,,11340,,1134,,1134,,378,
6183,4,182,440,,3478,,3478,,11592,,1134,,1134,,378,
6184,4,183,440,,3478,,3478,,11592,,1159,,1159,,378,
6185,4,184,440,,3478,,3478,,11592,,1159,,1159,,386,
6186,4,185,460,,3553,,3553,,11592,,1159,,1159,,386,
6187,4,186,460,,3553,,3553,,11844,,1159,,1159,,386,
6188,4,187,460,,3553,,3553,,11844,,1184,,1184,,386,
6189,4,188,460,,3553,,3553,,11844,,1184,,1184,,395,
6190,4,189,460,,3629,,3629,,11844,,1184,,1184,,395,
6191,4,190,460,,3629,,3629,,12096,,1184,,1184,,395,
6192,4,191,460,,3629,,3629,,12096,,1210,,1210,,395,
6193,4,192,460,,3629,,3629,,12096,,1210,,1210,,403,
6194,4,193,460,,3704,,3704,,12096,,1210,,1210,,403,
6195,4,194,460,,3704,,3704,,12348,,1210,,1210,,403,
6196,4,195,460,,3704,,3704,,12348,,1235,,1235,,403,
6197,4,196,460,,3704,,3704,,12348,,1235,,1235,,412,
6198,4,197,460,,3780,,3780,,12348,,1235,,1235,,412,
6199,4,198,460,,3780,,3780,,12600,,1235,,1235,,412,
6200,4,199,460,,3780,,3780,,12600,,1260,,1260,,412,
6201,4,200,480,,3780,,3780,,12600,,1260,,1260,,420,
6202,4,201,480,,3856,,3856,,12600,,1260,,1260,,420,
6203,4,202,480,,3856,,3856,,12852,,1260,,1260,,420,
6204,4,203,480,,3856,,3856,,12852,,1285,,1285,,420,
6205,4,204,480,,3856,,3856,,12852,,1285,,1285,,428,
6206,4,205,480,,3931,,3931,,12852,,1285,,1285,,428,
6207,4,206,480,,3931,,3931,,13104,,1285,,1285,,428,
6208,4,207,480,,3931,,3931,,13104,,1310,,1310,,428,
6209,4,208,480,,3931,,3931,,13104,,1310,,1310,,437,
6210,4,209,480,,4007,,4007,,13104,,1310,,1310,,437,
6211,4,210,480,,4007,,4007,,13356,,1310,,1310,,437,
6212,4,211,480,,4007,,4007,,13356,,1336,,1336,,437,
6213,4,212,480,,4007,,4007,,13356,,1336,,1336,,445,
6214,4,213,480,,4082,,4082,,13356,,1336,,1336,,445,
6215,4,214,480,,4082,,4082,,13608,,1336,,1336,,445,
6216,4,215,500,,4082,,4082,,13608,,1361,,1361,,445,
6217,4,216,500,,4082,,4082,,13608,,1361,,1361,,454,
6218,4,217,500,,4158,,4158,,13608,,1361,,1361,,454,
6219,4,218,500,,4158,,4158,,13860,,1361,,1361,,454,
6220,4,219,500,,4158,,4158,,13860,,1386,,1386,,454,
6221,4,220,500,,4158,,4158,,13860,,1386,,1386,,462,
6222,4,221,500,,4234,,4234,,13860,,1386,,1386,,462,
6223,4,222,500,,4234,,4234,,14112,,1386,,1386,,462,
6224,4,223,500,,4234,,4234,,14112,,1411,,1411,,462,
6225,4,224,500,,4234,,4234,,14112,,1411,,1411,,470,
6226,4,225,500,,4309,,4309,,14112,,1411,,1411,,470,
6227,4,226,500,,4309,,4309,,14364,,1411,,1411,,470,
6228,4,227,500,,4309,,4309,,14364,,1436,,1436,,470,
6229,4,228,500,,4309,,4309,,14364,,1436,,1436,,479,
6230,4,229,500,,4385,,4385,,14364,,1436,,1436,,479,
6231,4,230,520,,4385,,4385,,14616,,1436,,1436,,479,
6232,4,231,520,,4385,,4385,,14616,,1462,,1462,,479,
6233,4,232,520,,4385,,4385,,14616,,1462,,1462,,487,
6234,4,233,520,,4460,,4460,,14616,,1462,,1462,,487,
6235,4,234,520,,4460,,4460,,14868,,1462,,1462,,487,
6236,4,235,520,,4460,,4460,,14868,,1487,,1487,,487,
6237,4,236,520,,4460,,4460,,14868,,1487,,1487,,496,
6238,4,237,520,,4536,,4536,,14868,,1487,,1487,,496,
6239,4,238,520,,4536,,4536,,15120,,1487,,1487,,496,
6240,4,239,520,,4536,,4536,,15120,,1512,,1512,,496,
6241,4,240,520,,4860,,4860,,16200,,1620,,1620,,540,
6242,4,241,520,,4941,,4941,,16200,,1620,,1620,,540,
6243,4,242,520,,4941,,4941,,16470,,1620,,1620,,540,
6244,4,243,520,,4941,,4941,,16470,,1647,,1647,,540,
6245,4,244,520,,4941,,4941,,16470,,1647,,1647,,549,
6246,4,245,540,,5022,,5022,,16470,,1647,,1647,,549,
6247,4,246,540,,5022,,5022,,16740,,1647,,1647,,549,
6248,4,247,540,,5022,,5022,,16740,,1674,,1674,,549,
6249,4,248,540,,5022,,5022,,16740,,1674,,1674,,558,
6250,4,249,540,,5103,,5103,,16740,,1674,,1674,,558,
6251,4,250,540,,5103,,5103,,17010,,1674,,1674,,558,
6252,4,251,540,,5103,,5103,,17010,,1701,,1701,,558,
6253,4,252,540,,5103,,5103,,17010,,1701,,1701,,567,
6254,4,253,540,,5184,,5184,,17010,,1701,,1701,,567,
6255,4,254,540,,5184,,5184,,17280,,1701,,1701,,567,
6256,4,255,540,,5184,,5184,,17280,,1728,,1728,,567,
6257,4,256,540,,5184,,5184,,17280,,1728,,1728,,576,
6258,4,257,540,,5265,,5265,,17280,,1728,,1728,,576,
6259,4,258,540,,5265,,5265,,17550,,1728,,1728,,576,
6260,4,259,540,,5265,,5265,,17550,,1755,,1755,,576,
6261,4,260,560,,5265,,5265,,17550,,1755,,1755,,585,
6262,4,261,560,,5346,,5346,,17550,,1755,,1755,,585,
6263,4,262,560,,5346,,5346,,17820,,1755,,1755,,585,
6264,4,263,560,,5346,,5346,,17820,,1782,,1782,,585,
6265,4,264,560,,5346,,5346,,17820,,1782,,1782,,594,
6266,4,265,560,,5427,,5427,,17820,,1782,,1782,,594,
6267,4,266,560,,5427,,5427,,18090,,1782,,1782,,594,
