变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
810053,,,,,strikeDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810061,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810063;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810062,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=800+(moreE(self:getBuffOverlayCount(810063),2) and 400 or 0);holder={input=selfForce()|nodead;process=rowback};caster=2;cfgId=810064;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810063,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
810064,,,,,suckBlood,,,,,,,,,,1,1,,,battle/buff_icon/logo_xx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810071,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810063;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810072,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=1;caster=2;cfgId=810073;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810073,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self2:damage()*0.05*(moreE(self:getBuffOverlayCount(810063),2) and 2 or 1);holder=2;caster=8;cfgId=810074;lifeRound=2}>;<{value=self2:specialDamage()*0.05*(moreE(self:getBuffOverlayCount(810063),2) and 2 or 1);holder=2;caster=8;cfgId=810075;lifeRound=2}>;<{value=-target2:damage()*0.05*(moreE(self:getBuffOverlayCount(810063),2) and 2 or 1);holder=8;caster=2;cfgId=810076;lifeRound=2}>;<{value=-target2:specialDamage()*0.05*(moreE(self:getBuffOverlayCount(810063),2) and 2 or 1);holder=8;caster=2;cfgId=810077;lifeRound=2}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810074,,,,,damage,,,,,,,,,,2,2,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
810075,,,,,specialDamage,,,,,,,,,,2,2,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
810076,,,,,damage,,,,,,,,,,2,2,,,battle/buff_icon/logo_wg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
810077,,,,,specialDamage,,,,,,,,,,2,2,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
810081,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810083;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810082,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1000+(moreE(self:getBuffOverlayCount(810083),2) and 500 or 0);holder=1;caster=2;cfgId=810084;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810083,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
810084,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810091,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810083;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810092,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1500+(moreE(self:getBuffOverlayCount(810083),2) and 800 or 0);holder={input=selfForce()|nodead;process=rowback};caster=2;cfgId=810093;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810093,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810101,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810083;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810102,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1500+(moreE(self:getBuffOverlayCount(810083),3) and 1500 or 0);holder={input=selfForce()|nodead;process=setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};caster=2;cfgId=810103;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810103,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810112,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810113,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810114;prob=((target2:natureIntersection(list(2)) or target2:natureIntersection(list(7))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810115;prob=((target2:natureIntersection(list(2)) or target2:natureIntersection(list(7))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810114,,,,,strike,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810115,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810121,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810122,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810123;prob=((target:natureIntersection(list(9)) or target:natureIntersection(list(13))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810124;prob=((target:natureIntersection(list(9)) or target:natureIntersection(list(13))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810123,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810124,,,,,damageSub,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810131,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810132,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810133;prob=((target:natureIntersection(list(1)) or target:natureIntersection(list(4)) or target:natureIntersection(list(10))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=target2:Bspeed()*0.15*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810134;prob=((target:natureIntersection(list(1)) or target:natureIntersection(list(4)) or target:natureIntersection(list(10))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810133,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810134,,,,,speed,,,,,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810141,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810142,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810143;prob=((target:natureIntersection(list(3)) or target:natureIntersection(list(6))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810144;prob=((target:natureIntersection(list(3)) or target:natureIntersection(list(6))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810143,,,,,strikeResistance,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810144,,,,,strike,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810151,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810152,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810153;prob=((target:natureIntersection(list(8)) or target:natureIntersection(list(12)) or target:natureIntersection(list(17))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810154;prob=((target:natureIntersection(list(8)) or target:natureIntersection(list(12)) or target:natureIntersection(list(17))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810153,,,,,damageSub,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810154,,,,,strikeDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810161,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810162,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810163;prob=((target:natureIntersection(list(5)) or target:natureIntersection(list(15))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810164;prob=((target:natureIntersection(list(5)) or target:natureIntersection(list(15))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810163,,,,,mp1Recover,,,,,,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810164,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810171,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810172,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810173;prob=((target:natureIntersection(list(14)) or target:natureIntersection(list(16))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=1500*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810174;prob=((target:natureIntersection(list(14)) or target:natureIntersection(list(16))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810173,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810174,,,,,damageSub,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810181,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810112;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810182,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810183;prob=((target:natureIntersection(list(11)) or target:natureIntersection(list(18))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>;<{value=2000*(self:hasBuff(811051) and 2 or 1);caster=2;holder=1;cfgId=810184;prob=((target:natureIntersection(list(11)) or target:natureIntersection(list(18))) and 1 or 0)+(moreE(self:getBuffOverlayCount(810112),3) and 1 or 0);lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
810183,,,,,strikeResistance,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810184,,,,,strikeDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810191,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810193;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810192,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target2:Bdefence()*(0.2+(moreE(self:getBuffOverlayCount(810193),2) and 0.1 or 0));holder=1;caster=2;cfgId=810194;lifeRound=99}>;<{value=target2:BspecialDefence()*(0.2+(moreE(self:getBuffOverlayCount(810193),2) and 0.1 or 0));holder=1;caster=2;cfgId=810195;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810193,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
810194,,,,,defence,,,,,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810195,,,,,specialDefence,,,,,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810201,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810193;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810202,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target2:Bdefence()*(0.3+(moreE(self:getBuffOverlayCount(810193),2) and 0.15 or 0));holder={input=selfForce()|nodead;process=rowfront};caster=2;cfgId=810203;lifeRound=99}>;<{value=target2:BspecialDefence()*(0.3+(moreE(self:getBuffOverlayCount(810193),2) and 0.15 or 0));holder={input=selfForce()|nodead;process=rowfront};caster=2;cfgId=810204;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810203,,,,,defence,,,,,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810204,,,,,specialDefence,,,,,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810211,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810193;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810212,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target2:Bdefence()*(0.5+(moreE(self:getBuffOverlayCount(810193),3) and 0.5 or 0));holder={input=selfForce()|nodead;process=setSelectAttr({""defence"",""specialDefence""},""max"")|attr(""selectAttr"",""max"",1)};caster=2;cfgId=810213;lifeRound=99}>;<{value=target2:BspecialDefence()*(0.5+(moreE(self:getBuffOverlayCount(810193),3) and 0.5 or 0));holder={input=selfForce()|nodead;process=setSelectAttr({""defence"",""specialDefence""},""max"")|attr(""selectAttr"",""max"",1)};caster=2;cfgId=810214;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810213,,,,,defence,,,,,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810214,,,,,specialDefence,,,,,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810221,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810223;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810222,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=2000+(moreE(self:getBuffOverlayCount(810223),2) and 1000 or 0);holder={input=selfForce()|nodead;process=rowfront};caster=2;cfgId=810224;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810223,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
810224,,,,,block,,,,,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810231,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810223;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810232,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=3000+(moreE(self:getBuffOverlayCount(810223),2) and 1500 or 0);holder={input=selfForce()|nodead;process=rowfront};caster=2;cfgId=810233;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810233,,,,,blockPower,,,,,,,,,,1,1,,,battle/buff_icon/logo_dyqd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyqdtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810241,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810243;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
810242,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=2000+(moreE(self:getBuffOverlayCount(810243),2) and 2000 or 0);holder={input=selfForce()|nodead;process=setSelectAttr({""defence"",""specialDefence""},""max"")|attr(""selectAttr"",""min"",1)};caster=2;cfgId=810244;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
810243,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
810244,,,,,rebound,,,,,,,,,,1,1,,,battle/buff_icon/logo_fs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
810251,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,{1={triggerPoint=38;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=810243;lifeRound=99}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
