变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
608023,,,2000,,TRUE,,,,,,,,,,282015,{y=0;x=150},,（展示肌肉）人多力量大！东西再多也不怕！,,,,,,,,,,,,,,,,,,,,,,,,,,,
608024,,,2000,,TRUE,,,,,,,,,,282016,{y=-100;x=0},,（展示鸡肉）啾啾……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608031,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,接下来有请杰尼消防队的成员,,,,,,,,,,,,,,,,,,,,,,,,,,,
608032,,,2000,,TRUE,,,,,,,,,,282017,{y=-100;x=50},,杰尼杰尼！（向主持人喷水玩）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608033,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,（擦水）我宣布取消你们的参选资……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608034,,,2000,,TRUE,,,,,,,,,,282019,{y=-200;x=150},,噗--（喷水击飞主持人）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608041,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,接下……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608042,,,2000,,TRUE,,,,,,,,,,282020,{y=-300;x=150},,嗖--（飞快地跑出会场）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608043,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,……来我们……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608044,,,2000,,TRUE,,,,,,,,,,282020,{y=-300;x=150},,嗖--（飞快地跑回会场）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608045,,,2000,,TRUE,,,,,,,,,,282020,{y=-300;x=150},,手里举了个牌子：我是送快递的快龙，大家要选我哦！（比心）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608046,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608051,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,最后一位劳动模范代表是广受病人好评的胖可丁护士，有请！,,,,,,,,,,,,,,,,,,,,,,,,,,,
608052,,,2000,,TRUE,,,,,,,,,,282022,{y=-100;x=0},,啦啦啦（哼着歌上台）,,,,,,,,,,,,,,,,,,,,,,,,,,,
608053,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,……zzZZ……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608061,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,本次劳动表彰大会圆满落幕，请各位宝可梦和训练家们有序退场……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608062,,,2000,,TRUE,,,,,,,,,,282027,{y=-100;x=150},,呼噜……ZZzz…,,,,,,,,,,,,,,,,,,,,,,,,,,,
608063,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,……什么时候出现在台上的，你也是来参选的吗,,,,,,,,,,,,,,,,,,,,,,,,,,,
608064,,,2000,,TRUE,,,,,,,,,,282027,{y=-100;x=150},,（一边打呼噜一边点了点头）ZZzz…,,,,,,,,,,,,,,,,,,,,,,,,,,,
608065,,,2000,,TRUE,,,,,,,,2,<32>,,{y=-150;x=0},,我们可是票选最勤劳宝可梦，你确定……（被一拳打飞出场外）……吗……,,,,,,,,,,,,,,,,,,,,,,,,,,,
608066,,,2000,,TRUE,,,,,,,,,,282027,{y=-100;x=150},,（睡眼惺忪地瞟了一眼会场，然后懒洋洋地翻了个身，只见屁股上写了两个大字：投我！）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609010,,,2000,,TRUE,,,,,,,,,<1>,,,,前面发生了什么？怎么像是着火了一样？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609012,,2000,2000,,TRUE,,,,,,,,,<1>,,,,咦！是那只小火焰猴发出的火焰……等一下，那些精灵怎么好像都在攻击它？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609013,,,2000,,TRUE,,,,,,,,,,,,,只见一群凶恶的精灵在围攻一只伤痕累累的小火焰猴。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609014,,,2000,,TRUE,,,,,,,,2,,2021,{y=-150;x=0},,唔……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609015,,,2000,,TRUE,,,,,,,,,<1>,,,,喂喂，住手啊，这么多人欺负一个，太过分了吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609016,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：保护小火焰猴，击退其他精灵！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609018,,,2000,,TRUE,,,,,,,,,<1>,,,,呼……暂时击退他们了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609019,,,2000,,TRUE,,,,,,,,,<1>,,,,你没事吧？小火焰猴！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609021,,,2000,,TRUE,,,,,,,,,<1>,,,,啊这，不小心伤到了小火焰猴。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609025,,,2000,,TRUE,,,,,,,,2,,2021,{y=-150;x=0},,嘿咔~（痛苦）咔啊啊啊啊！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609026,,,2000,,TRUE,,,,,,,,,<1>,,,,你怎么了？小火焰猴！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609027,,,2000,,TRUE,,,,,,,,,,,,,原本奄奄一息的小火焰猴身体爆发出了烈焰点燃了周围，尾部冒出数条如火蛇般扭动的火柱。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609028,,,2000,,TRUE,,,,,,,,,<1>,,,,好强的猛火……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609029,,,2000,,TRUE,,,,,,,,,,,,,突然小火焰猴的身子发出了一阵耀眼的白光。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609030,,,2000,,TRUE,,,,,,,,,<1>,,,,这难道是——进化！？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609031,,,2000,,TRUE,,,,,,,,2,,2022,{y=-150;x=0},,嘿咔~嘿咔啊啊！！（进化后的猛火猴红着眼持续朝周围喷射火焰）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609032,,,2000,,TRUE,,,,,,,,,<1>,,,,不好，猛火猴好像失控暴走了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609033,,,2000,,TRUE,,,,,,,,,<1>,,,,清醒一点啊，猛火猴！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609034,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：制服发狂暴走的猛火猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
609040,,,2000,,TRUE,,,,,,,,,<1>,,,,猛火猴，你没事吧？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609041,,,2000,,TRUE,,,,,,,,2,,2723,{y=-150;x=0},,嘿哈！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609042,,,2000,,TRUE,,,,,,,,,,,,,迎面而来的石刃挡住了你的去路，只见又一群凶恶的精灵从天而降。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609044,,,2000,,TRUE,,,,,,,,,<1>,,,,糟糕，看样子这些精灵和刚才那些是一伙儿的。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609045,,,2000,,TRUE,,,,,,,,,<1>,,,,得赶紧保护好猛火猴。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609046,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击退前来捣乱的精灵,,,,,,,,,,,,,,,,,,,,,,,,,,,
609050,,,2000,,TRUE,,,,,,,,,<1>,,,,皮卡丘，十万伏特！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609051,,,2000,,TRUE,,,,,,,,,,92,{y=-100;x=60},,皮卡——丘！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609052,,,2000,,TRUE,,,,,,,,,,,,,流氓鳄奋力躲开了皮卡丘释放的十万伏特，电流打向了他身后的草丛，吵醒了正在睡觉的请假王。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609053,,,2000,,TRUE,,,,,,,,2,,1423,{y=-100;x=0},,……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609054,,,2000,,TRUE,,,,,,,,2,,2723,{y=-150;x=0},,（脚底抹油，瞬间开溜）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609055,,,2000,,TRUE,,,,,,,,,<1>,,,,啊，抱歉，请假王，我们不是有意的……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609056,,,2000,,TRUE,,,,,,,,2,,1423,{y=-100;x=0},,啊啊啊啊啊啊啊啊！（生气捶胸！）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609057,,,2000,,TRUE,,,,,,,,,<1>,,,,完全听不进去，只能迎战了……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609058,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击退愤怒的请假王,,,,,,,,,,,,,,,,,,,,,,,,,,,
609060,,,2000,,TRUE,,,,,,,,,<1>,,,,唔，这只请假王好强的战斗力啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609061,,,2000,,TRUE,,,,,,,,,,,,,愈战愈勇的请假王挥出全力一拳，眼看就要打中疲惫的皮卡丘——,,,,,,,,,,,,,,,,,,,,,,,,,,,
609062,,,2000,,TRUE,,,,,,,,,<1>,,,,皮卡丘小心！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609063,,,2000,,TRUE,,,,,,,,2,,,,,这时一道火光窜过，将皮卡丘从请假王的拳下救出，火焰轮在不远处停下，火焰消散，现出了烈焰猴的身影。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609064,,,2000,,TRUE,,,,,,,,,<1>,,,,啊猛火猴……不，烈焰猴？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609065,,,2000,,TRUE,,,,,,,,,<1>,,,,好厉害，你进化成烈焰猴了诶！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609066,,,2000,,TRUE,,,,,,,,,,2023,{y=-100;x=100},,（放下皮卡丘，转身与请假王对峙）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609067,,,2000,,TRUE,,,,,,,,2,,1423,{y=-100;x=0},,……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609068,,,2000,,TRUE,,,,,,,,,,,,,双方剑拔弩张，良久，请假王冷哼一声，转身回到了草丛中继续睡觉。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609070,,,2000,,TRUE,,,,,,,,,<1>,,,,呼……看样子是躲过一劫了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609071,,,2000,,TRUE,,,,,,,,,<1>,,,,谢谢你啊，烈焰猴！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609081,,,2000,,TRUE,,,,,,,,,,,,,忽然一阵疾风刮来，之后涌来了大量烟雾。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609082,,,2000,,TRUE,,,,,,,,,,,,,？？？：哇哈哈哈哈~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
609083,,2000,2000,,TRUE,,,,,,,,,<1>,,,,怎么回事！？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609084,,,2000,,TRUE,,,,,,,,2,<36>,,,,听到“怎么回事！？”的声音，,,,,,,,,,,,,,,,,,,,,,,,,,,,
609085,,,2000,,TRUE,,,,,,,,,<35>,,,,就立刻以光速赶来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609086,,,2000,,TRUE,,,,,,,,2,<36;resAct>,,{y=0;x=130},,风儿啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609087,,,2000,,TRUE,,,,,,,,,<35;resAct>,,{y=0;x=130},,大地啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609088,,,2000,,TRUE,,,,,,,,,,211,{y=-150;x=150},,天空啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609089,,,2000,,TRUE,,,,,,,,2,<36>,,,,危险啊降临到这世界吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609090,,,2000,,TRUE,,,,,,,,,<35>,,,,危机啊在宇宙中穿梭吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609091,,,2000,,TRUE,,,,,,,,2,<36>,,,,它的名字可以用天使或恶魔来呼唤，,,,,,,,,,,,,,,,,,,,,,,,,,,,
609092,,,2000,,TRUE,,,,,,,,,<35>,,,,让任何人都为之震颤而迷惑的声响，,,,,,,,,,,,,,,,,,,,,,,,,,,,
609093,,,2000,,TRUE,,,,,,,,2,<36;resAct>,,{y=0;x=130},,武藏！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609094,,,2000,,TRUE,,,,,,,,,<35;resAct>,,{y=0;x=130},,小次郎！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609095,,,2000,,TRUE,,,,,,,,,,211,{y=-150;x=150},,我是喵喵！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609096,,,2000,,TRUE,,,,,,,,2,<36>,,,,时代的主角就是我们，,,,,,,,,,,,,,,,,,,,,,,,,,,,
609097,,,2000,,TRUE,,,,,,,,,<35>,,,,我们是无敌的……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609098,,,2000,,TRUE,,,,,,,,,,,,,齐声：火箭队！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609099,,,2000,,TRUE,,,,,,,,,<1>,,,,火箭队！又是你们！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609100,,,2000,,TRUE,,,,,,,,,,,,,烟雾散尽，只见烈焰猴和皮卡丘已被火箭队的机械臂钳制住了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609101,,,2000,,TRUE,,,,,,,,,,211,{y=-150;x=150},,这种场面怎么能少的了火箭队喵？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609102,,,2000,,TRUE,,,,,,,,2,<36>,,,,这只烈焰猴果然很强的样子，,,,,,,,,,,,,,,,,,,,,,,,,,,,
609103,,,2000,,TRUE,,,,,,,,,<35>,,,,那么，就由我们火箭队收下了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609104,,,2000,,TRUE,,,,,,,,,,211,{y=-150;x=150},,皮卡丘也顺便一起抢走了喵！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609105,,,2000,,TRUE,,,,,,,,,<1>,,,,可恶，快把烈焰猴和皮卡丘还回来！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609106,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击退火箭队,,,,,,,,,,,,,,,,,,,,,,,,,,,
609110,,,2000,,TRUE,,,,,,,,,<1>,,,,哈，赢了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609111,,,2000,,TRUE,,,,,,,,2,<35>,,,,可恶，差一点就抓到了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609112,,,2000,,TRUE,,,,,,,,,<36>,,,,好讨厌的感觉！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609121,,,2000,,TRUE,,,,,,,,,,,,,解救了被困的烈焰猴，终于到了要告别的时候，但烈焰猴似乎没有离去的打算。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609122,,,2000,,TRUE,,,,,,,,,<1>,,,,烈焰猴……今后，要一起旅行吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
609123,,,2000,,TRUE,,,,,,,,2,,2023,{y=-100;x=100},,（摆出了战斗的架势，冲你招了招手）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609124,,,2000,,TRUE,,,,,,,,,<1>,,,,这是？在向我发起战斗吗？好！我接受了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609125,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧！皮卡丘！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609126,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击败烈焰猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
609130,,,2000,,TRUE,,,,,,,,,<1>,,,,最后一击，拜托了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609131,,,2000,,TRUE,,,,,,,,,,,,,你对着烈焰猴掷出了精灵球，将其收进了球内，精灵球晃动了两下，之后发出了清脆的声响。,,,,,,,,,,,,,,,,,,,,,,,,,,,
609132,,,2000,,TRUE,,,,,,,,,<1>,,,,烈焰猴，收服了！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609133,,,2000,,TRUE,,,,,,,,,<1>,,,,今后，也请多多指教，烈焰猴！,,,,,,,,,,,,,,,,,,,,,,,,,,,
609134,,,2000,,TRUE,,,,,,,,2,,2023,{y=-100;x=100},,哇唔哇咔！（兴奋地发出了烈焰猴的拟声词叫声）,,,,,,,,,,,,,,,,,,,,,,,,,,,
609135,,,2000,,TRUE,,,,,,,,,<1>,,,,……我可能收服了一只假的烈焰猴……,,,,,,,,,,,,,,,,,,,,,,,,,,,
609140,,,5000,1,,,,,,3,,,,,,,,,,,,,影子分身！,,,,,11,,,,,,,,,,,,,,,,,
610001,,,6000,1,,,,,,3,,,,,,,,,,,,,圣诞节快到了，必须要演好每一棵圣诞树~,,,,,11,,,,,,,,,,,,,,,,,
610002,,,6000,1,,,,,,3,,,,,,,,,,,,,我们一定会加油的~~耶,,,,,7,,,,,,,,,,,,,,,,,
610003,,,6000,1,,,,,,3,,,,,,,,,,,,,我们一定会加油的~~耶,,,,,9,,,,,,,,,,,,,,,,,
610011,,,6000,1,,,,,,3,,,,,,,,,,,,,努力努力努力~变成圣诞树,,,,,11,,,,,,,,,,,,,,,,,
610021,,,8000,1,,,,,,3,,,,,,,,,,,,,不要误伤无辜的蛋蛋，通关此关！！,,,,,11,,,,,,,,,,,,,,,,,
610031,,,6000,1,,,,,,3,,,,,,,,,,,,,兄弟姐妹们，一起上！,,,,,11,,,,,,,,,,,,,,,,,
610041,,,6000,1,,,,,,3,,,,,,,,,,,,,兄弟姐妹们，一起上！,,,,,11,,,,,,,,,,,,,,,,,
610051,,,6000,1,,,,,,3,,,,,,,,,,,,,吃点点心，补充下能量~,,,,,11,,,,,,,,,,,,,,,,,
611001,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,寻物启事：神奇宝贝研究中心的最近似乎被偷走了重要的东西，如有线索请拨打12301！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611002,,,2000,,TRUE,,,,,,,,2,<1>,,,,嘟嘟嘟……请问这里是神奇宝贝研究中心吗？我可以帮助到你们,,,,,,,,,,,,,,,,,,,,,,,,,,,
611003,,,2000,,TRUE,,,,,,,,2,<1>,,,,研究中心的地点是在关东地区2号街道吗，我马上就到!,,,,,,,,,,,,,,,,,,,,,,,,,,,
611004,,,2000,,TRUE,,,,,,,,,<32>,,,,最近神奇宝贝中心重要化石被盗窃，此次行动十分危险，你有把握找回来吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
611005,,,2000,,TRUE,,,,,,,,2,<1>,,,,不要小瞧我哦！我可是史上最年轻的神奇宝贝大师！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611006,,,2000,,TRUE,,,,,,,,,<32>,,,,那先让我看看你的实力！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611008,,,2000,,TRUE,,,,,,,,,<32>,,,,你通过了这次考核，就拜托你了,,,,,,,,,,,,,,,,,,,,,,,,,,,
611010,,,2000,,,,,,,,,,,<32>,,,,这项任务不是你能完成的了的！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611012,,,2000,,TRUE,,,,,,,,,<27>,,,,化石翼龙、镰刀盔眼睛通红像是失去了理智,,,,,,,,,,,,,,,,,,,,,,,,,,,
611015,,,2000,,,,,,,,,,2,<1>,,,,大岩蛇们落荒而逃！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611021,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,研究中心发来短信提供线索一：最近小刚来找过大木博士,,,,,,,,,,,,,,,,,,,,,,,,,,,
611022,,,2000,,TRUE,,,,,,,,2,<1>,,,,去小刚家看看吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
611023,,,2000,,TRUE,,,,,,,,,<27>,,,,最近大岩蛇不知道怎么了，异常暴动,,,,,,,,,,,,,,,,,,,,,,,,,,,
611024,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,大岩蛇朝着月见山的方向而去,,,,,,,,,,,,,,,,,,,,,,,,,,,
611026,,,2000,,TRUE,,,,,,,,2,<1>,,,,我们跟上去看看,,,,,,,,,,,,,,,,,,,,,,,,,,,
611028,,,2000,,TRUE,,,,,,,,2,<1>,,,,大岩蛇暴动是否和化石被盗窃有关呢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611031,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,前方出现：远古传说神奇宝贝！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611032,,,2000,,TRUE,,,,,,,,,,701,{y=-150;x=0},,吼~~（出现了化石翼龙）,,,,,,,,,,,,,,,,,,,,,,,,,,,
611033,,,2000,,TRUE,,,,,,,,,,692,{y=-150;x=0},,嚓嚓（出现了镰刀盔）,,,,,,,,,,,,,,,,,,,,,,,,,,,
611034,,,2000,,TRUE,,,,,,,,,,753,{y=-150;x=0},,嗖~~（出现了快龙）……,,,,,,,,,,,,,,,,,,,,,,,,,,,
611035,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,古代传说神奇宝贝渐渐觉醒了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611036,,,2000,,TRUE,,,,,,,,2,<27>,,,,准备迎战！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611038,,,2000,,TRUE,,,,,,,,,,701,{y=-150;x=0},,化石翼龙、镰刀盔落荒而逃,,,,,,,,,,,,,,,,,,,,,,,,,,,
611041,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,轰隆隆~~远处一道能量波动弹射开来,,,,,,,,,,,,,,,,,,,,,,,,,,,
611042,,,2000,,TRUE,,,,,,,,,<32>,,,,此时研究中心发来短信提供化石为远古化石，激活会发出红光,,,,,,,,,,,,,,,,,,,,,,,,,,,
611043,,,2000,,TRUE,,,,,,,,2,<1>,,,,刚才的能量波动恰好是红色光芒，我们过去看看,,,,,,,,,,,,,,,,,,,,,,,,,,,
611044,,,2000,,TRUE,,,,,,,,,<27>,,,,不好，是火箭队！是他们偷走了化石！快阻止他们,,,,,,,,,,,,,,,,,,,,,,,,,,,
611045,,,2000,,TRUE,,,,,,,,2,<1>,,,,上吧，神奇宝贝！就决定是你了,,,,,,,,,,,,,,,,,,,,,,,,,,,
611046,,,2000,,TRUE,,,,,,,,,<35>,,,,阿柏怪，让他们见识一下什么是真正的毒液,,,,,,,,,,,,,,,,,,,,,,,,,,,
611047,,,2000,,TRUE,,,,,,,,,<36>,,,,双弹瓦斯，让他们见识一下什么是真正的毒液,,,,,,,,,,,,,,,,,,,,,,,,,,,
611049,,,2000,,TRUE,,,,,,,,,<36>,,,,就凭你，小鬼！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611051,,,2000,,TRUE,,,,,,,,,<32>,,,,研究中心发来短信：远古化石可以召唤超远古神奇宝贝，一旦被召唤出来，后果不堪设想,,,,,,,,,,,,,,,,,,,,,,,,,,,
611052,,,2000,,TRUE,,,,,,,,,,,,,破坏吧，盖诺赛克特,,,,,,,,,,,,,,config/big_role/show/img_role_35@.png,{y=0;x=0},小次郎,,,,,,,,,,,
611053,,,2000,,TRUE,,,,,,,,2,<32>,,,,远古化石成功召唤出了盖诺赛克特，但似乎盖诺赛克特失去了理智且非常残暴，一起阻止他,,,,,,,,,,,,,,,,,,,,,,,,,,,
611054,,,2000,,TRUE,,,,,,,,,,3271,{y=-150;x=0},,列阵，保护爆破盖诺赛克特！！！！！！！！！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611056,,,2000,,TRUE,,,,,,,,,<36>,,,,见识到盖诺赛克特的强大了吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611061,,,2000,,,,,,,,,,,<1>,,,,火箭队，快住手！,,,,,,,,,,,,,,,,,,,,,,,,,,,
611062,,,2000,,,,,,,,,,,<101>,,{y=600;x=-30},,轰隆隆~~原始盖欧卡、原始固拉多、超级裂空座、帕路奇亚、帝牙卢卡出现了，他们一样失去了理智,,,,,,,,,,,,,,,,,,,,,,,,,,,
611063,,,2000,,,,,,,,,,,<32>,,,,训练师，破坏远古化石就能结束这场灾难,,,,,,,,,,,,,,,,,,,,,,,,,,,
611065,,,2000,,,,,,,,,,,<32>,,,,训练师，谢谢你拯救了世界~,,,,,,,,,,,,,,,,,,,,,,,,,,,
611067,,,2000,,,,,,,,,,,<32>,,,,训练师，暂且到安全的区域躲避危险,,,,,,,,,,,,,,,,,,,,,,,,,,,
612001,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你诞生的今天，是一个极其珍贵的日子。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612002,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,来到这个世界，你需要清楚你的使命。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612003,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,天命之蛙，请允许我这样称呼你。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612004,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,未来的岁月，你将在血与火的淬炼中成长，凝聚、传承那最古老的力量；,,,,,,,,,,,,,,,,,,,,,,,,,,,
612005,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你将戴上至高无上的冠冕，以雷霆与闪电照亮蛙间；,,,,,,,,,,,,,,,,,,,,,,,,,,,
612006,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你将以一己之力，背负整个蚊香一族的兴衰。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612007,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,一切，都由此开始……,,,,,,,,,,,,,,,,,,,,,,,,,,,
612008,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,现在，试着唤醒你自己和与你一起出生的同伴吧，小心，不要伤了他们，#C0xF13B54#用最轻柔的攻击#C0x5B545B#。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612010,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,很好，你已经学会如何掌控你的力量了，,,,,,,,,,,,,,,,,,,,,,,,,,,,
612011,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,前行吧，你将踏上成为皇者的征途。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612012,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,在这片土地上，蚊香一族正等待着他们新的皇者归来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612015,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你杀死了你自己。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612016,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,或许，可以尝试下使用威力最小的#C0xF13B54#普通攻击#C0x5B545B#？,,,,,,,,,,,,,,,,,,,,,,,,,,,
