变量名,desc,name,key,bgColor,strokeColor,fontColor,__version
100302,1级负面，降低目标30%伤害加成,【伤害加成降低Ⅵ】,【伤害加成降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100303,1级负面，降低目标35%伤害加成,【伤害加成降低Ⅶ】,【伤害加成降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100304,1级负面，降低目标40%伤害加成,【伤害加成降低Ⅷ】,【伤害加成降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100305,1级增益，提升目标5%伤害减免,【伤害减免Ⅰ】,【伤害减免Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100306,1级增益，提升目标10%伤害减免,【伤害减免Ⅱ】,【伤害减免Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100307,1级增益，提升目标15%伤害减免,【伤害减免Ⅲ】,【伤害减免Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100308,1级增益，提升目标20%伤害减免,【伤害减免Ⅳ】,【伤害减免Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100309,1级增益，提升目标25%伤害减免,【伤害减免Ⅴ】,【伤害减免Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100310,1级增益，提升目标30%伤害减免,【伤害减免Ⅵ】,【伤害减免Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100311,1级增益，提升目标35%伤害减免,【伤害减免Ⅶ】,【伤害减免Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100312,1级增益，提升目标40%伤害减免,【伤害减免Ⅷ】,【伤害减免Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100313,1级负面，降低目标5%伤害减免,【伤害减免降低Ⅰ】,【伤害减免降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100314,1级负面，降低目标10%伤害减免,【伤害减免降低Ⅱ】,【伤害减免降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100315,1级负面，降低目标15%伤害减免,【伤害减免降低Ⅲ】,【伤害减免降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100316,1级负面，降低目标20%伤害减免,【伤害减免降低Ⅳ】,【伤害减免降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100317,1级负面，降低目标25%伤害减免,【伤害减免降低Ⅴ】,【伤害减免降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100318,1级负面，降低目标30%伤害减免,【伤害减免降低Ⅵ】,【伤害减免降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100319,1级负面，降低目标35%伤害减免,【伤害减免降低Ⅶ】,【伤害减免降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100320,1级负面，降低目标40%伤害减免,【伤害减免降低Ⅷ】,【伤害减免降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100321,1级增益，提升目标5%必杀伤害加成,【必杀伤害加成Ⅰ】,【必杀伤害加成Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100322,1级增益，提升目标10%必杀伤害加成,【必杀伤害加成Ⅱ】,【必杀伤害加成Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100323,1级增益，提升目标15%必杀伤害加成,【必杀伤害加成Ⅲ】,【必杀伤害加成Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100324,1级增益，提升目标20%必杀伤害加成,【必杀伤害加成Ⅳ】,【必杀伤害加成Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100325,1级增益，提升目标25%必杀伤害加成,【必杀伤害加成Ⅴ】,【必杀伤害加成Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100326,1级增益，提升目标30%必杀伤害加成,【必杀伤害加成Ⅵ】,【必杀伤害加成Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100327,1级增益，提升目标35%必杀伤害加成,【必杀伤害加成Ⅶ】,【必杀伤害加成Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100328,1级增益，提升目标40%必杀伤害加成,【必杀伤害加成Ⅷ】,【必杀伤害加成Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100329,1级负面，降低目标5%必杀伤害加成,【必杀伤害加成降低Ⅰ】,【必杀伤害加成降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100330,1级负面，降低目标10%必杀伤害加成,【必杀伤害加成降低Ⅱ】,【必杀伤害加成降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100331,1级负面，降低目标15%必杀伤害加成,【必杀伤害加成降低Ⅲ】,【必杀伤害加成降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100332,1级负面，降低目标20%必杀伤害加成,【必杀伤害加成降低Ⅳ】,【必杀伤害加成降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100333,1级负面，降低目标25%必杀伤害加成,【必杀伤害加成降低Ⅴ】,【必杀伤害加成降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100334,1级负面，降低目标30%必杀伤害加成,【必杀伤害加成降低Ⅵ】,【必杀伤害加成降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100335,1级负面，降低目标35%必杀伤害加成,【必杀伤害加成降低Ⅶ】,【必杀伤害加成降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100336,1级负面，降低目标40%必杀伤害加成,【必杀伤害加成降低Ⅷ】,【必杀伤害加成降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100337,1级增益，提升目标5%必杀伤害减免,【必杀伤害减免Ⅰ】,【必杀伤害减免Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100338,1级增益，提升目标10%必杀伤害减免,【必杀伤害减免Ⅱ】,【必杀伤害减免Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100339,1级增益，提升目标15%必杀伤害减免,【必杀伤害减免Ⅲ】,【必杀伤害减免Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100340,1级增益，提升目标20%必杀伤害减免,【必杀伤害减免Ⅳ】,【必杀伤害减免Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100341,1级增益，提升目标25%必杀伤害减免,【必杀伤害减免Ⅴ】,【必杀伤害减免Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100342,1级增益，提升目标30%必杀伤害减免,【必杀伤害减免Ⅵ】,【必杀伤害减免Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100343,1级增益，提升目标35%必杀伤害减免,【必杀伤害减免Ⅶ】,【必杀伤害减免Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100344,1级增益，提升目标40%必杀伤害减免,【必杀伤害减免Ⅷ】,【必杀伤害减免Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100345,1级负面，降低目标5%必杀伤害减免,【必杀伤害减免降低Ⅰ】,【必杀伤害减免降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100346,1级负面，降低目标10%必杀伤害减免,【必杀伤害减免降低Ⅱ】,【必杀伤害减免降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100347,1级负面，降低目标15%必杀伤害减免,【必杀伤害减免降低Ⅲ】,【必杀伤害减免降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100348,1级负面，降低目标20%必杀伤害减免,【必杀伤害减免降低Ⅳ】,【必杀伤害减免降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100349,1级负面，降低目标25%必杀伤害减免,【必杀伤害减免降低Ⅴ】,【必杀伤害减免降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100350,1级负面，降低目标30%必杀伤害减免,【必杀伤害减免降低Ⅵ】,【必杀伤害减免降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100351,1级负面，降低目标35%必杀伤害减免,【必杀伤害减免降低Ⅶ】,【必杀伤害减免降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100352,1级负面，降低目标40%必杀伤害减免,【必杀伤害减免降低Ⅷ】,【必杀伤害减免降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100353,2级增益，提升目标5%吸血,【吸血Ⅰ】,【吸血Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100354,2级增益，提升目标10%吸血,【吸血Ⅱ】,【吸血Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100355,2级增益，提升目标15%吸血,【吸血Ⅲ】,【吸血Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100356,2级增益，提升目标20%吸血,【吸血Ⅳ】,【吸血Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100357,2级增益，提升目标25%吸血,【吸血Ⅴ】,【吸血Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100358,2级增益，提升目标30%吸血,【吸血Ⅵ】,【吸血Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100359,2级增益，提升目标35%吸血,【吸血Ⅶ】,【吸血Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100360,2级增益，提升目标40%吸血,【吸血Ⅷ】,【吸血Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100361,降低目标5%吸血,【吸血降低Ⅰ】,【吸血降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100362,降低目标10%吸血,【吸血降低Ⅱ】,【吸血降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100363,降低目标15%吸血,【吸血降低Ⅲ】,【吸血降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100364,降低目标20%吸血,【吸血降低Ⅳ】,【吸血降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100365,降低目标25%吸血,【吸血降低Ⅴ】,【吸血降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100366,降低目标30%吸血,【吸血降低Ⅵ】,【吸血降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100367,降低目标35%吸血,【吸血降低Ⅶ】,【吸血降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100368,降低目标40%吸血,【吸血降低Ⅷ】,【吸血降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100369,2级增益，提升目标5%反弹,【反弹Ⅰ】,【反弹Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100370,2级增益，提升目标10%反弹,【反弹Ⅱ】,【反弹Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100371,2级增益，提升目标15%反弹,【反弹Ⅲ】,【反弹Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100372,2级增益，提升目标20%反弹,【反弹Ⅳ】,【反弹Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100373,2级增益，提升目标25%反弹,【反弹Ⅴ】,【反弹Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100374,2级增益，提升目标30%反弹,【反弹Ⅵ】,【反弹Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100375,2级增益，提升目标35%反弹,【反弹Ⅶ】,【反弹Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100376,2级增益，提升目标40%反弹,【反弹Ⅷ】,【反弹Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100377,降低目标5%反弹,【反弹降低Ⅰ】,【反弹降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100378,降低目标10%反弹,【反弹降低Ⅱ】,【反弹降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100379,降低目标15%反弹,【反弹降低Ⅲ】,【反弹降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100380,降低目标20%反弹,【反弹降低Ⅳ】,【反弹降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100381,降低目标25%反弹,【反弹降低Ⅴ】,【反弹降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100382,降低目标30%反弹,【反弹降低Ⅵ】,【反弹降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100383,降低目标35%反弹,【反弹降低Ⅶ】,【反弹降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100384,降低目标40%反弹,【反弹降低Ⅷ】,【反弹降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100385,1级增益，提升目标5%治疗率,【治疗率Ⅰ】,【治疗率Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100386,1级增益，提升目标10%治疗率,【治疗率Ⅱ】,【治疗率Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100387,1级增益，提升目标15%治疗率,【治疗率Ⅲ】,【治疗率Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100388,1级增益，提升目标20%治疗率,【治疗率Ⅳ】,【治疗率Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100389,1级增益，提升目标25%治疗率,【治疗率Ⅴ】,【治疗率Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100390,1级增益，提升目标30%治疗率,【治疗率Ⅵ】,【治疗率Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100391,1级增益，提升目标35%治疗率,【治疗率Ⅶ】,【治疗率Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100392,1级增益，提升目标40%治疗率,【治疗率Ⅷ】,【治疗率Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100393,1级负面，降低目标5%治疗率,【治疗率降低Ⅰ】,【治疗率降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100394,1级负面，降低目标10%治疗率,【治疗率降低Ⅱ】,【治疗率降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100395,1级负面，降低目标15%治疗率,【治疗率降低Ⅲ】,【治疗率降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100396,1级负面，降低目标20%治疗率,【治疗率降低Ⅳ】,【治疗率降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100397,1级负面，降低目标25%治疗率,【治疗率降低Ⅴ】,【治疗率降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100398,1级负面，降低目标30%治疗率,【治疗率降低Ⅵ】,【治疗率降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100399,1级负面，降低目标35%治疗率,【治疗率降低Ⅶ】,【治疗率降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100400,1级负面，降低目标40%治疗率,【治疗率降低Ⅷ】,【治疗率降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100401,1级增益，提升目标5%物攻伤害加成,【物伤加成Ⅰ】,【物伤加成Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100402,1级增益，提升目标10%物攻伤害加成,【物伤加成Ⅱ】,【物伤加成Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100403,1级增益，提升目标15%物攻伤害加成,【物伤加成Ⅲ】,【物伤加成Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100404,1级增益，提升目标20%物攻伤害加成,【物伤加成Ⅳ】,【物伤加成Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100405,1级增益，提升目标25%物攻伤害加成,【物伤加成Ⅴ】,【物伤加成Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100406,1级增益，提升目标30%物攻伤害加成,【物伤加成Ⅵ】,【物伤加成Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100407,1级增益，提升目标35%物攻伤害加成,【物伤加成Ⅶ】,【物伤加成Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100408,1级增益，提升目标40%物攻伤害加成,【物伤加成Ⅷ】,【物伤加成Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100409,1级负面，降低目标5%物攻伤害加成,【物伤加成降低Ⅰ】,【物伤加成降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100410,1级负面，降低目标10%物攻伤害加成,【物伤加成降低Ⅱ】,【物伤加成降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100411,1级负面，降低目标15%物攻伤害加成,【物伤加成降低Ⅲ】,【物伤加成降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100412,1级负面，降低目标20%物攻伤害加成,【物伤加成降低Ⅳ】,【物伤加成降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100413,1级负面，降低目标25%物攻伤害加成,【物伤加成降低Ⅴ】,【物伤加成降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100414,1级负面，降低目标30%物攻伤害加成,【物伤加成降低Ⅵ】,【物伤加成降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100415,1级负面，降低目标35%物攻伤害加成,【物伤加成降低Ⅶ】,【物伤加成降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100416,1级负面，降低目标40%物攻伤害加成,【物伤加成降低Ⅷ】,【物伤加成降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100417,1级增益，提升目标5%物攻伤害减免,【物伤减免Ⅰ】,【物伤减免Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100418,1级增益，提升目标10%物攻伤害减免,【物伤减免Ⅱ】,【物伤减免Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100419,1级增益，提升目标15%物攻伤害减免,【物伤减免Ⅲ】,【物伤减免Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100420,1级增益，提升目标20%物攻伤害减免,【物伤减免Ⅳ】,【物伤减免Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100421,1级增益，提升目标25%物攻伤害减免,【物伤减免Ⅴ】,【物伤减免Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100422,1级增益，提升目标30%物攻伤害减免,【物伤减免Ⅵ】,【物伤减免Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100423,1级增益，提升目标35%物攻伤害减免,【物伤减免Ⅶ】,【物伤减免Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100424,1级增益，提升目标40%物攻伤害减免,【物伤减免Ⅷ】,【物伤减免Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100425,1级负面，降低目标5%物攻伤害减免,【物伤减免降低Ⅰ】,【物伤减免降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100426,1级负面，降低目标10%物攻伤害减免,【物伤减免降低Ⅱ】,【物伤减免降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100427,1级负面，降低目标15%物攻伤害减免,【物伤减免降低Ⅲ】,【物伤减免降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100428,1级负面，降低目标20%物攻伤害减免,【物伤减免降低Ⅳ】,【物伤减免降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100429,1级负面，降低目标25%物攻伤害减免,【物伤减免降低Ⅴ】,【物伤减免降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100430,1级负面，降低目标30%物攻伤害减免,【物伤减免降低Ⅵ】,【物伤减免降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100431,1级负面，降低目标35%物攻伤害减免,【物伤减免降低Ⅶ】,【物伤减免降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100432,1级负面，降低目标40%物攻伤害减免,【物伤减免降低Ⅷ】,【物伤减免降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100433,1级增益，提升目标5%特攻伤害加成,【特伤加成Ⅰ】,【特伤加成Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100434,1级增益，提升目标10%特攻伤害加成,【特伤加成Ⅱ】,【特伤加成Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100435,1级增益，提升目标15%特攻伤害加成,【特伤加成Ⅲ】,【特伤加成Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100436,1级增益，提升目标20%特攻伤害加成,【特伤加成Ⅳ】,【特伤加成Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100437,1级增益，提升目标25%特攻伤害加成,【特伤加成Ⅴ】,【特伤加成Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100438,1级增益，提升目标30%特攻伤害加成,【特伤加成Ⅵ】,【特伤加成Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100439,1级增益，提升目标35%特攻伤害加成,【特伤加成Ⅶ】,【特伤加成Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100440,1级增益，提升目标40%特攻伤害加成,【特伤加成Ⅷ】,【特伤加成Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100441,1级负面，降低目标5%特攻伤害加成,【特伤加成降低Ⅰ】,【特伤加成降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100442,1级负面，降低目标10%特攻伤害加成,【特伤加成降低Ⅱ】,【特伤加成降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100443,1级负面，降低目标15%特攻伤害加成,【特伤加成降低Ⅲ】,【特伤加成降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100444,1级负面，降低目标20%特攻伤害加成,【特伤加成降低Ⅳ】,【特伤加成降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100445,1级负面，降低目标25%特攻伤害加成,【特伤加成降低Ⅴ】,【特伤加成降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100446,1级负面，降低目标30%特攻伤害加成,【特伤加成降低Ⅵ】,【特伤加成降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100447,1级负面，降低目标35%特攻伤害加成,【特伤加成降低Ⅶ】,【特伤加成降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100448,1级负面，降低目标40%特攻伤害加成,【特伤加成降低Ⅷ】,【特伤加成降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100449,1级增益，提升目标5%特攻伤害减免,【特伤减免Ⅰ】,【特伤减免Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100450,1级增益，提升目标10%特攻伤害减免,【特伤减免Ⅱ】,【特伤减免Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100451,1级增益，提升目标15%特攻伤害减免,【特伤减免Ⅲ】,【特伤减免Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100452,1级增益，提升目标20%特攻伤害减免,【特伤减免Ⅳ】,【特伤减免Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100453,1级增益，提升目标25%特攻伤害减免,【特伤减免Ⅴ】,【特伤减免Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100454,1级增益，提升目标30%特攻伤害减免,【特伤减免Ⅵ】,【特伤减免Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100455,1级增益，提升目标35%特攻伤害减免,【特伤减免Ⅶ】,【特伤减免Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100456,1级增益，提升目标40%特攻伤害减免,【特伤减免Ⅷ】,【特伤减免Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100457,1级负面，降低目标5%特攻伤害减免,【特伤减免降低Ⅰ】,【特伤减免降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100458,1级负面，降低目标10%特攻伤害减免,【特伤减免降低Ⅱ】,【特伤减免降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100459,1级负面，降低目标15%特攻伤害减免,【特伤减免降低Ⅲ】,【特伤减免降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100460,1级负面，降低目标20%特攻伤害减免,【特伤减免降低Ⅳ】,【特伤减免降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100461,1级负面，降低目标25%特攻伤害减免,【特伤减免降低Ⅴ】,【特伤减免降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100462,1级负面，降低目标30%特攻伤害减免,【特伤减免降低Ⅵ】,【特伤减免降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100463,1级负面，降低目标35%特攻伤害减免,【特伤减免降低Ⅶ】,【特伤减免降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100464,1级负面，降低目标40%特攻伤害减免,【特伤减免降低Ⅷ】,【特伤减免降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100465,1级增益，提升目标5%控制率,【控制率Ⅰ】,【控制率Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100466,1级增益，提升目标10%控制率,【控制率Ⅱ】,【控制率Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100467,1级增益，提升目标15%控制率,【控制率Ⅲ】,【控制率Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100468,1级增益，提升目标20%控制率,【控制率Ⅳ】,【控制率Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100469,1级增益，提升目标25%控制率,【控制率Ⅴ】,【控制率Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100470,1级增益，提升目标30%控制率,【控制率Ⅵ】,【控制率Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100471,1级增益，提升目标35%控制率,【控制率Ⅶ】,【控制率Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100472,1级增益，提升目标40%控制率,【控制率Ⅷ】,【控制率Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100473,1级负面，降低目标5%控制率,【控制率降低Ⅰ】,【控制率降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100474,1级负面，降低目标10%控制率,【控制率降低Ⅱ】,【控制率降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100475,1级负面，降低目标15%控制率,【控制率降低Ⅲ】,【控制率降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100476,1级负面，降低目标20%控制率,【控制率降低Ⅳ】,【控制率降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100477,1级负面，降低目标25%控制率,【控制率降低Ⅴ】,【控制率降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100478,1级负面，降低目标30%控制率,【控制率降低Ⅵ】,【控制率降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100479,1级负面，降低目标35%控制率,【控制率降低Ⅶ】,【控制率降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100480,1级负面，降低目标40%控制率,【控制率降低Ⅷ】,【控制率降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100481,1级增益，提升目标5%免控率,【免控率Ⅰ】,【免控率Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100482,1级增益，提升目标10%免控率,【免控率Ⅱ】,【免控率Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100483,1级增益，提升目标15%免控率,【免控率Ⅲ】,【免控率Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100484,1级增益，提升目标20%免控率,【免控率Ⅳ】,【免控率Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100485,1级增益，提升目标25%免控率,【免控率Ⅴ】,【免控率Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100486,1级增益，提升目标30%免控率,【免控率Ⅵ】,【免控率Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100487,1级增益，提升目标35%免控率,【免控率Ⅶ】,【免控率Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
