变量名,name,icon,cardID,itemID,roleID,skinID,languages,unlockDesc,type,__version
1393,火斑喵,config/portrait/speedranktouxiang/img_725_hbm@.png,3671,,,,,解锁对应精灵图鉴后获得,2,
1394,炎热喵,config/portrait/speedranktouxiang/img_726_yrm@.png,3672,,,,,解锁对应精灵图鉴后获得,2,
1395,炽焰咆哮虎,config/portrait/speedranktouxiang/img_727_cypxh@.png,3673,,,,,解锁对应精灵图鉴后获得,2,
1396,霏欧纳,config/portrait/speedranktouxiang/img_489_fon@.png,2411,,,,,解锁对应精灵图鉴后获得,2,
1397,玛纳霏,config/portrait/speedranktouxiang/img_490_mnf@.png,2421,,,,,解锁对应精灵图鉴后获得,2,
1398,百变怪·紫色,config/portrait/speedranktouxiang/img_132_bbg_z@.png,9001,,,,,解锁对应精灵图鉴后获得,2,
1399,百变怪·橙色,config/portrait/speedranktouxiang/img_132_bbg_c@.png,9002,,,,,解锁对应精灵图鉴后获得,2,
1400,百变怪·红色,config/portrait/speedranktouxiang/img_132_bbg_r@.png,9003,,,,,解锁对应精灵图鉴后获得,2,
1401,小智版甲贺忍蛙,config/portrait/speedranktouxiang/img_658_xzbjhrw@.png,7011,,,,,解锁对应精灵图鉴后获得,2,
1402,呆呆兽,config/portrait/speedranktouxiang/img_79_dds@.png,321,,,,,解锁对应精灵图鉴后获得,2,
1403,呆呆王,config/portrait/speedranktouxiang/img_199_ddw@.png,323,,,,,解锁对应精灵图鉴后获得,2,
1405,纸御剑,config/portrait/speedranktouxiang/img_798_zyj@.png,4081,,,,,解锁对应精灵图鉴后获得,2,
1406,魔尼尼,config/portrait/speedranktouxiang/img_439_mnn@.png,561,,,,,解锁对应精灵图鉴后获得,2,
1407,魔墙人偶,config/portrait/speedranktouxiang/img_122_mqro@.png,562,,,,,解锁对应精灵图鉴后获得,2,
1408,玛机雅娜,config/portrait/speedranktouxiang/img_801_mjyn@.png,4111,,,,,解锁对应精灵图鉴后获得,2,
1409,铁火辉夜,config/portrait/speedranktouxiang/img_797_thhy@.png,4071,,,,,解锁对应精灵图鉴后获得,2,
1410,波尔凯尼恩,config/portrait/speedranktouxiang/img_721_bekne@.png,3651,,,,,解锁对应精灵图鉴后获得,2,
1411,席多蓝恩,config/portrait/speedranktouxiang/img_485_xdle@.png,2371,,,,,解锁对应精灵图鉴后获得,2,
1412,喵喵,config/portrait/speedranktouxiang/img_52_mm@.png,211,,,,,解锁对应精灵图鉴后获得,2,
1413,猫老大,config/portrait/speedranktouxiang/img_53_mld@.png,212,,,,,解锁对应精灵图鉴后获得,2,
1414,水水獭,config/portrait/speedranktouxiang/img_501_sst@.png,2491,,,,,解锁对应精灵图鉴后获得,2,
1415,双刃丸,config/portrait/speedranktouxiang/img_502_srw@.png,2492,,,,,解锁对应精灵图鉴后获得,2,
1416,大剑鬼,config/portrait/speedranktouxiang/img_503_djg@.png,2493,,,,,解锁对应精灵图鉴后获得,2,
1417,露奈雅拉,config/portrait/speedranktouxiang/img_792_lnyl@.png,4024,,,,,解锁对应精灵图鉴后获得,2,
1418,砰头小丑,config/portrait/speedranktouxiang/img_806_ptxc@.png,4151,,,,,解锁对应精灵图鉴后获得,2,
1419,闪光超级耿鬼,config/portrait/speedranktouxiang/img_94_yscjgg@.png,7021,,,,,解锁对应精灵图鉴后获得,2,
1420,虚吾伊德,config/portrait/speedranktouxiang/img_793_xwyd@.png,4031,,,,,解锁对应精灵图鉴后获得,2,
1421,蚊香蝌蚪,config/portrait/speedranktouxiang/img_60_wxkd@.png,251,,,,,解锁对应精灵图鉴后获得,2,
1422,蚊香君,config/portrait/speedranktouxiang/img_61_wxj@.png,252,,,,,解锁对应精灵图鉴后获得,2,
1423,蚊香泳士,config/portrait/speedranktouxiang/img_62_wxys@.png,253,,,,,解锁对应精灵图鉴后获得,2,
1424,蚊香蛙皇,config/portrait/speedranktouxiang/img_186_wxwh@.png,254,,,,,解锁对应精灵图鉴后获得,2,
1425,超级蒂安希,config/portrait/speedranktouxiang/img_719_cjdax@.png,3632,,,,,解锁对应精灵图鉴后获得,2,
1426,闪光超级班基拉斯,config/portrait/speedranktouxiang/img_248_sgcjbjls@.png,7031,,,,,解锁对应精灵图鉴后获得,2,
1427,垒磊石,config/portrait/speedranktouxiang/img_805_lls@.png,4141,,,,,解锁对应精灵图鉴后获得,2,
1428,勾魂眼,config/portrait/speedranktouxiang/img_302_ghy@.png,1481,,,,,解锁对应精灵图鉴后获得,2,
1429,电束木,config/portrait/speedranktouxiang/img_796_dsm@.png,4061,,,,,解锁对应精灵图鉴后获得,2,
1430,奈克洛兹玛,config/portrait/speedranktouxiang/img_800_nklzm@.png,4101,,,,,解锁对应精灵图鉴后获得,2,
1431,小果然,config/portrait/speedranktouxiang/img_360_xgr@.png,991,,,,,解锁对应精灵图鉴后获得,2,
1432,果然翁,config/portrait/speedranktouxiang/img_202_grw@.png,992,,,,,解锁对应精灵图鉴后获得,2,
1433,起源梦幻,config/portrait/speedranktouxiang/img_151_qymh@.png,7041,,,,,解锁对应精灵图鉴后获得,2,
1434,童偶熊,config/portrait/speedranktouxiang/img_759_tox@.png,3831,,,,,解锁对应精灵图鉴后获得,2,
1435,穿着熊,config/portrait/speedranktouxiang/img_760_czx@.png,3832,,,,,解锁对应精灵图鉴后获得,2,
1436,闪光超级沙奈朵,config/portrait/speedranktouxiang/img_282_sgcjsnd@.png,7051,,,,,解锁对应精灵图鉴后获得,2,
1437,费洛美螂,config/portrait/speedranktouxiang/img_795_flml@.png,4051,,,,,解锁对应精灵图鉴后获得,2,
1438,炎兔儿,config/portrait/speedranktouxiang/img_813_yte@.png,4191,,,,,解锁对应精灵图鉴后获得,2,
1439,腾蹴小将,config/portrait/speedranktouxiang/img_814_tcxj@.png,4192,,,,,解锁对应精灵图鉴后获得,2,
1440,闪焰王牌,config/portrait/speedranktouxiang/img_815_sywp@.png,4193,,,,,解锁对应精灵图鉴后获得,2,
1441,爆肌蚊,config/portrait/speedranktouxiang/img_794_bjw@.png,4041,,,,,解锁对应精灵图鉴后获得,2,
1442,藏玛然特,config/portrait/speedranktouxiang/img_889_zmrt@.png,4601,,,,,解锁对应精灵图鉴后获得,2,
1443,葱游兵,config/portrait/speedranktouxiang/img_865_cyb@.png,4431,,,,,解锁对应精灵图鉴后获得,2,
1444,闪光超级艾路雷朵,config/portrait/speedranktouxiang/img_475_sgcjalld@.png,7061,,,,,解锁对应精灵图鉴后获得,2,
1445,熊徒弟,config/portrait/speedranktouxiang/img_891_xtd@.png,4621,,,,,解锁对应精灵图鉴后获得,2,
1446,武道熊师·一击流,config/portrait/speedranktouxiang/img_892_wdxs@.png,4622,,,,,解锁对应精灵图鉴后获得,2,
1447,泳圈鼬,config/portrait/speedranktouxiang/img_418_yqy@.png,2131,,,,,解锁对应精灵图鉴后获得,2,
1448,浮潜鼬,config/portrait/speedranktouxiang/img_419_fqy@.png,2132,,,,,解锁对应精灵图鉴后获得,2,
1449,武道熊师·连击流,config/portrait/speedranktouxiang/img_892_wdxsljl@.png,4623,,,,,解锁对应精灵图鉴后获得,2,
1450,凯路迪欧·觉悟,config/portrait/speedranktouxiang/img_647_kldojwxt@.png,7071,,,,,解锁对应精灵图鉴后获得,2,
1451,卡璞·蝶蝶,config/portrait/speedranktouxiang/img_786_kpdd@.png,4012,,,,,解锁对应精灵图鉴后获得,2,
1452,苍响,config/portrait/speedranktouxiang/img_888_cx@.png,4591,,,,,解锁对应精灵图鉴后获得,2,
1453,鳃鱼龙,config/portrait/speedranktouxiang/img_882_syl@.png,4561,,,,,解锁对应精灵图鉴后获得,2,
1454,青绵鸟,config/portrait/speedranktouxiang/img_333_qmn@.png,1671,,,,,解锁对应精灵图鉴后获得,2,
1455,七夕青鸟,config/portrait/speedranktouxiang/img_334_qxqn@.png,1672,,,,,解锁对应精灵图鉴后获得,2,
1456,恶食大王,config/portrait/speedranktouxiang/img_799_esdw@.png,4091,,,,,解锁对应精灵图鉴后获得,2,
1457,萨戮德,config/portrait/speedranktouxiang/img_893_sld@.png,4631,,,,,解锁对应精灵图鉴后获得,2,
1458,由克希,config/portrait/speedranktouxiang/img_480_ykx@.png,2321,,,,,解锁对应精灵图鉴后获得,2,
1459,艾姆利多,config/portrait/speedranktouxiang/img_481_amld@.png,2331,,,,,解锁对应精灵图鉴后获得,2,
1460,亚克诺姆,config/portrait/speedranktouxiang/img_482_yknm@.png,2341,,,,,解锁对应精灵图鉴后获得,2,
1461,大吾超级巨金怪,config/portrait/speedranktouxiang/img_376_sgcjjjg@.png,7081,,,,,解锁对应精灵图鉴后获得,2,
1462,敲音猴,config/portrait/speedranktouxiang/img_810_qyh@.png,4181,,,,,解锁对应精灵图鉴后获得,2,
1463,啪咚猴,config/portrait/speedranktouxiang/img_811_pdh@.png,4182,,,,,解锁对应精灵图鉴后获得,2,
1464,轰擂金刚猩,config/portrait/speedranktouxiang/img_812_hljgx@.png,4183,,,,,解锁对应精灵图鉴后获得,2,
1465,灵幽马,config/portrait/speedranktouxiang/img_897_lym@.png,4671,,,,,解锁对应精灵图鉴后获得,2,
1466,蕾冠王·黑马,config/portrait/speedranktouxiang/img_898_lgwhm@.png,4683,,,,,解锁对应精灵图鉴后获得,2,
1467,捣蛋小妖,config/portrait/speedranktouxiang/img_859_ddxy@.png,4391,,,,,解锁对应精灵图鉴后获得,2,
1468,诈唬魔,config/portrait/speedranktouxiang/img_860_zhm@.png,4392,,,,,解锁对应精灵图鉴后获得,2,
1469,长毛巨魔,config/portrait/speedranktouxiang/img_861_cmjm@.png,4393,,,,,解锁对应精灵图鉴后获得,2,
1470,大颚蚁,config/portrait/speedranktouxiang/img_328_dey@.png,1651,,,,,解锁对应精灵图鉴后获得,2,
1471,超音波幼虫,config/portrait/speedranktouxiang/img_329_cjbyc@.png,1652,,,,,解锁对应精灵图鉴后获得,2,
1472,沙漠蜻蜓,config/portrait/speedranktouxiang/img_330_smqt@.png,1653,,,,,解锁对应精灵图鉴后获得,2,
1473,竹兰超级烈咬陆鲨,config/portrait/speedranktouxiang/img_445_bzcjlyls@.png,7091,,,,,解锁对应精灵图鉴后获得,2,
1474,盆才怪,config/portrait/speedranktouxiang/img_438_pcg@.png,901,,,,,解锁对应精灵图鉴后获得,2,
1475,树才怪,config/portrait/speedranktouxiang/img_185_scg@.png,902,,,,,解锁对应精灵图鉴后获得,2,
1476,假面超级火焰鸡,config/portrait/speedranktouxiang/img_257_jmcjhyj@.png,7101,,,,,解锁对应精灵图鉴后获得,2,
1477,闪光超级路卡利欧,config/portrait/speedranktouxiang/img_448_sgcjlklo@.png,7111,,,,,解锁对应精灵图鉴后获得,2,
1478,功夫鼬,config/portrait/speedranktouxiang/img_619_gfy@.png,3051,,,,,解锁对应精灵图鉴后获得,2,
1479,师父鼬,config/portrait/speedranktouxiang/img_620_sfy@.png,3052,,,,,解锁对应精灵图鉴后获得,2,
1480,雪暴马,config/portrait/speedranktouxiang/img_896_xbm@.png,4661,,,,,解锁对应精灵图鉴后获得,2,
1481,蕾冠王·白马,config/portrait/speedranktouxiang/img_898_lgwbm@.png,4682,,,,,解锁对应精灵图鉴后获得,2,
1482,老翁龙,config/portrait/speedranktouxiang/img_780_lwl@.png,3981,,,,,解锁对应精灵图鉴后获得,2,
1483,艾岚超级喷火龙X,config/portrait/speedranktouxiang/img_6_alcjphlx@.png,7121,,,,,解锁对应精灵图鉴后获得,2,
1484,爆焰龟兽,config/portrait/speedranktouxiang/img_776_bygs@.png,3941,,,,,解锁对应精灵图鉴后获得,2,
1485,焰白酋雷姆,config/portrait/speedranktouxiang/img_646_ybqlm@.png,3242,,,,,解锁对应精灵图鉴后获得,2,
1486,雷吉铎拉戈,config/portrait/speedranktouxiang/img_895_ljdlg@.png,4651,,,,,解锁对应精灵图鉴后获得,2,
1487,阿罗拉六尾,config/portrait/speedranktouxiang/img_37_alllw@.png,143,,,,,解锁对应精灵图鉴后获得,2,
1488,阿罗拉九尾,config/portrait/speedranktouxiang/img_38_alljw@.png,144,,,,,解锁对应精灵图鉴后获得,2,
1489,闪光超级暴雪王,config/portrait/speedranktouxiang/img_460_sgcjbxw@.png,7131,,,,,解锁对应精灵图鉴后获得,2,
1490,姆克儿,config/portrait/speedranktouxiang/img_396_mke@.png,2041,,,,,解锁对应精灵图鉴后获得,2,
1491,姆克鸟,config/portrait/speedranktouxiang/img_397_mkn@.png,2042,,,,,解锁对应精灵图鉴后获得,2,
1492,姆克鹰,config/portrait/speedranktouxiang/img_398_mky@.png,2043,,,,,解锁对应精灵图鉴后获得,2,
1493,多龙梅西亚,config/portrait/speedranktouxiang/img_885_dlmxy@.png,4581,,,,,解锁对应精灵图鉴后获得,2,
1494,多龙奇,config/portrait/speedranktouxiang/img_886_dlq@.png,4582,,,,,解锁对应精灵图鉴后获得,2,
1495,多龙巴鲁托,config/portrait/speedranktouxiang/img_887_dlblt@.png,4583,,,,,解锁对应精灵图鉴后获得,2,
1496,无极汰那,config/portrait/speedranktouxiang/img_890_wjtn@.png,4611,,,,,解锁对应精灵图鉴后获得,2,
1497,闪光超级蜥蜴王,config/portrait/speedranktouxiang/img_254_sgcjxyw@.png,7141,,,,,解锁对应精灵图鉴后获得,2,
1498,卡璞·哞哞,config/portrait/speedranktouxiang/img_786_kpmm@.png,4013,,,,,解锁对应精灵图鉴后获得,2,
1499,泪眼蜥,config/portrait/speedranktouxiang/img_816_lyx@.png,4201,,,,,解锁对应精灵图鉴后获得,2,
1500,变涩蜥,config/portrait/speedranktouxiang/img_817_bsx@.png,4202,,,,,解锁对应精灵图鉴后获得,2,
1501,千面避役,config/portrait/speedranktouxiang/img_818_qmby@.png,4203,,,,,解锁对应精灵图鉴后获得,2,
1502,迷你芙,config/portrait/speedranktouxiang/img_928_mnf@.png,4851,,,,,解锁对应精灵图鉴后获得,2,
1503,奥利纽,config/portrait/speedranktouxiang/img_929_aln@.png,4852,,,,,解锁对应精灵图鉴后获得,2,
1504,奥利瓦,config/portrait/speedranktouxiang/img_930_alw@.png,4853,,,,,解锁对应精灵图鉴后获得,2,
1505,闪光超级妙蛙花,config/portrait/speedranktouxiang/img_3_sgcjmwh@.png,7151,,,,,解锁对应精灵图鉴后获得,2,
1506,密勒顿,config/portrait/speedranktouxiang/img_1008_mld@.png,5391,,,,,解锁对应精灵图鉴后获得,2,
1507,卡璞·鸣鸣,config/portrait/speedranktouxiang/img_785_kpmm@.png,4011,,,,,解锁对应精灵图鉴后获得,2,
1508,霹雳电球,config/portrait/speedranktouxiang/img_100_pldq@.png,431,,,,,解锁对应精灵图鉴后获得,2,
1509,顽皮雷弹,config/portrait/speedranktouxiang/img_101_wpld@.png,432,,,,,解锁对应精灵图鉴后获得,2,
1510,玛沙那,config/portrait/speedranktouxiang/img_307_msn@.png,1511,,,,,解锁对应精灵图鉴后获得,2,
1511,恰雷姆,config/portrait/speedranktouxiang/img_308_qlm@.png,1512,,,,,解锁对应精灵图鉴后获得,2,
1512,帕奇利兹,config/portrait/speedranktouxiang/img_417_pqlz@.png,2121,,,,,解锁对应精灵图鉴后获得,2,
1513,暗黑酋雷姆,config/portrait/speedranktouxiang/img_646_ahqlm@.png,3243,,,,,解锁对应精灵图鉴后获得,2,
1514,雷吉艾勒奇,config/portrait/speedranktouxiang/img_894_ljalq@.png,4641,,,,,解锁对应精灵图鉴后获得,2,
1515,冠军皮卡丘,config/portrait/speedranktouxiang/img_25_gjpkq@.png,7161,,,,,解锁对应精灵图鉴后获得,2,
1516,催眠貘,config/portrait/speedranktouxiang/img_96_cmm@.png,411,,,,,解锁对应精灵图鉴后获得,2,
1517,引梦貘人,config/portrait/speedranktouxiang/img_97_ymmr@.png,412,,,,,解锁对应精灵图鉴后获得,2,
1518,铁辙迹,config/portrait/speedranktouxiang/img_990_tzj@.png,5241,,,,,解锁对应精灵图鉴后获得,2,
1519,小刚超级大钢蛇,config/portrait/speedranktouxiang/img_208_xgcjdgs@.png,7171,,,,,解锁对应精灵图鉴后获得,2,
1520,苹裹龙,config/portrait/speedranktouxiang/img_841_pgl@.png,4301,,,,,解锁对应精灵图鉴后获得,2,
1521,心鳞宝,config/portrait/speedranktouxiang/img_782_xlb@.png,4001,,,,,解锁对应精灵图鉴后获得,2,
1522,鳞甲龙,config/portrait/speedranktouxiang/img_783_ljl@.png,4002,,,,,解锁对应精灵图鉴后获得,2,
1523,杖尾鳞甲龙,config/portrait/speedranktouxiang/img_784_zwljl@.png,4003,,,,,解锁对应精灵图鉴后获得,2,
1524,故勒顿,config/portrait/speedranktouxiang/img_1007_gld@.png,5381,,,,,解锁对应精灵图鉴后获得,2,
1525,呆火鳄,config/portrait/speedranktouxiang/img_909_dhe@.png,4771,,,,,解锁对应精灵图鉴后获得,2,
1526,炙烫鳄,config/portrait/speedranktouxiang/img_910_zte@.png,4772,,,,,解锁对应精灵图鉴后获得,2,
1527,骨纹巨声鳄,config/portrait/speedranktouxiang/img_911_gwjse@.png,4773,,,,,解锁对应精灵图鉴后获得,2,
1528,轰鸣月,config/portrait/speedranktouxiang/img_1005_hmy@.png,5361,,,,,解锁对应精灵图鉴后获得,2,
1529,希嘉娜超级暴飞龙,config/portrait/speedranktouxiang/img_373_xjncjbfl@.png,7181,,,,,解锁对应精灵图鉴后获得,2,
1530,红色闪电超级巨钳螳螂,config/portrait/speedranktouxiang/img_212_sgcjjqtl@.png,7191,,,,,解锁对应精灵图鉴后获得,2,
1531,劈斧螳螂,config/portrait/speedranktouxiang/img_900_pftl@.png,4701,,,,,解锁对应精灵图鉴后获得,2,
1532,黄昏之鬃,config/portrait/speedranktouxiang/img_800_hhzz@.png,4103,,,,,解锁对应精灵图鉴后获得,2,
1533,小锻匠,config/portrait/speedranktouxiang/img_957_xdj@.png,4991,,,,,解锁对应精灵图鉴后获得,2,
1534,巧锻匠,config/portrait/speedranktouxiang/img_958_qdj@.png,4992,,,,,解锁对应精灵图鉴后获得,2,
1535,巨锻匠,config/portrait/speedranktouxiang/img_959_jdj@.png,4993,,,,,解锁对应精灵图鉴后获得,2,
1536,铝钢龙,config/portrait/speedranktouxiang/img_884_lgl@.png,4571,,,,,解锁对应精灵图鉴后获得,2,
1537,铝钢桥龙,config/portrait/speedranktouxiang/img_1018_lgql@.png,4572,,,,,解锁对应精灵图鉴后获得,2,
1538,帝牙卢卡·起源,config/portrait/speedranktouxiang/img_483_dylkqy@.png,2352,,,,,解锁对应精灵图鉴后获得,2,
1539,虫王赫拉克罗斯,config/portrait/speedranktouxiang/img_214_cwhlkls@.png,7201,,,,,解锁对应精灵图鉴后获得,2,
1540,爱管侍,config/portrait/speedranktouxiang/img_876_ags@.png,4521,,,,,解锁对应精灵图鉴后获得,2,
1541,爬地翅,config/portrait/speedranktouxiang/img_988_pdc@.png,5221,,,,,解锁对应精灵图鉴后获得,2,
1542,胆小虫,config/portrait/speedranktouxiang/img_767_dxc@.png,3881,,,,,解锁对应精灵图鉴后获得,2,
1543,具甲武者,config/portrait/speedranktouxiang/img_768_jjwz@.png,3882,,,,,解锁对应精灵图鉴后获得,2,
1544,卡璞·鳍鳍,config/portrait/speedranktouxiang/img_787_kpqq@.png,4014,,,,,解锁对应精灵图鉴后获得,2,
1545,大甲超级凯罗斯,config/portrait/speedranktouxiang/img_127_djcjkls@.png,7211,,,,,解锁对应精灵图鉴后获得,2,
1546,始祖小鸟,config/portrait/speedranktouxiang/img_566_szxn@.png,2801,,,,,解锁对应精灵图鉴后获得,2,
1547,始祖大鸟,config/portrait/speedranktouxiang/img_567_szdn@.png,2802,,,,,解锁对应精灵图鉴后获得,2,
1548,闪光超级化石翼龙,config/portrait/speedranktouxiang/img_142_sgcjhsyl@.png,7221,,,,,解锁对应精灵图鉴后获得,2,
1549,波荡水,config/portrait/speedranktouxiang/img_1009_bds@.png,5401,,,,,解锁对应精灵图鉴后获得,2,
1550,帕路奇亚·起源,config/portrait/speedranktouxiang/img_484_plqyqy@.png,2362,,,,,解锁对应精灵图鉴后获得,2,
1551,桃歹郎,config/portrait/speedranktouxiang/img_1025_tdl@.png,5561,,,,,解锁对应精灵图鉴后获得,2,
1552,蘑蘑菇,config/portrait/speedranktouxiang/img_285_mmg@.png,1411,,,,,解锁对应精灵图鉴后获得,2,
1553,斗笠菇,config/portrait/speedranktouxiang/img_286_dlg@.png,1412,,,,,解锁对应精灵图鉴后获得,2,
1554,拂晓之翼,config/portrait/speedranktouxiang/img_800_fxzy@.png,4104,,,,,解锁对应精灵图鉴后获得,2,
1555,振翼发,config/portrait/speedranktouxiang/img_987_zyf@.png,5211,,,,,解锁对应精灵图鉴后获得,2,
1556,厄诡椪,config/portrait/speedranktouxiang/img_1017_egpbc@.png,5481,,,,,解锁对应精灵图鉴后获得,2,
1557,南瓜精,config/portrait/speedranktouxiang/img_710_ngj@.png,3571,,,,,解锁对应精灵图鉴后获得,2,
1558,南瓜怪人,config/portrait/speedranktouxiang/img_711_nggr@.png,3572,,,,,解锁对应精灵图鉴后获得,2,
1559,新叶喵,config/portrait/speedranktouxiang/img_906_xym@.png,4761,,,,,解锁对应精灵图鉴后获得,2,
1560,蒂蕾喵,config/portrait/speedranktouxiang/img_907_dlm@.png,4762,,,,,解锁对应精灵图鉴后获得,2,
1561,魔幻假面喵,config/portrait/speedranktouxiang/img_908_mhjmm@.png,4763,,,,,解锁对应精灵图鉴后获得,2,
1562,小山猪,config/portrait/speedranktouxiang/img_220_xsz@.png,1111,,,,,解锁对应精灵图鉴后获得,2,
1563,长毛猪,config/portrait/speedranktouxiang/img_221_cmz@.png,1112,,,,,解锁对应精灵图鉴后获得,2,
1564,象牙猪,config/portrait/speedranktouxiang/img_473_xyz@.png,1113,,,,,解锁对应精灵图鉴后获得,2,
1565,闪光超级龙头地鼠,config/portrait/speedranktouxiang/img_530_djcjltds@.png,7231,,,,,解锁对应精灵图鉴后获得,2,
1566,信使鸟,config/portrait/speedranktouxiang/img_225_xsn@.png,1141,,,,,解锁对应精灵图鉴后获得,2,
1567,踏冰人偶,config/portrait/speedranktouxiang/img_866_tbro@.png,4441,,,,,解锁对应精灵图鉴后获得,2,
1568,闪光超级雪妖女,config/portrait/speedranktouxiang/img_478_sgcjxyn@.png,7241,,,,,解锁对应精灵图鉴后获得,2,
1569,闪光超级阿勃梭鲁,config/portrait/speedranktouxiang/img_359_sgcjabsl@.png,7251,,,,,解锁对应精灵图鉴后获得,2,
1570,古剑豹,config/portrait/speedranktouxiang/img_1002_gjb@.png,5331,,,,,解锁对应精灵图鉴后获得,2,
1571,小火马,config/portrait/speedranktouxiang/img_77_xhm@.png,311,,,,,解锁对应精灵图鉴后获得,2,
1572,烈焰马,config/portrait/speedranktouxiang/img_78_lym@.png,312,,,,,解锁对应精灵图鉴后获得,2,
3001,超级喷火龙X,config/portrait/speedranktouxiang/img_6_cjphlx@.png,14,,,,,解锁对应精灵图鉴后获得,2,
3002,超级喷火龙Y,config/portrait/speedranktouxiang/img_6_cjphly@.png,15,,,,,解锁对应精灵图鉴后获得,2,
3003,超级妙蛙花,config/portrait/speedranktouxiang/img_3_cjmwh@.png,4,,,,,解锁对应精灵图鉴后获得,2,
3004,超级水箭龟,config/portrait/speedranktouxiang/img_9_cjsjg@.png,24,,,,,解锁对应精灵图鉴后获得,2,
3005,超级暴雪王,config/portrait/speedranktouxiang/img_460_cjbxw@.png,2303,,,,,解锁对应精灵图鉴后获得,2,
3006,超级大针蜂,config/portrait/speedranktouxiang/img_15_cjdzf@.png,44,,,,,解锁对应精灵图鉴后获得,2,
3007,超级胡地,config/portrait/speedranktouxiang/img_65_cjhd@.png,264,,,,,解锁对应精灵图鉴后获得,2,
3008,超级裂空座,config/portrait/speedranktouxiang/img_384_cjlkz@.png,1982,,,,,解锁对应精灵图鉴后获得,2,
3009,超级巨钳螳螂,config/portrait/speedranktouxiang/img_212_cjjqtl@.png,574,,,,,解锁对应精灵图鉴后获得,2,
3010,超级沙奈朵,config/portrait/speedranktouxiang/img_282_cjsnd@.png,1396,,,,,解锁对应精灵图鉴后获得,2,
3011,超级波士可多拉,config/portrait/speedranktouxiang/img_306_cjbskdl@.png,1504,,,,,解锁对应精灵图鉴后获得,2,
3012,原始固拉多,config/portrait/speedranktouxiang/img_383_cjgld@.png,1972,,,,,解锁对应精灵图鉴后获得,2,
3013,超级黑鲁加,config/portrait/speedranktouxiang/img_229_cjhlj@.png,1173,,,,,解锁对应精灵图鉴后获得,2,
3014,原始盖欧卡,config/portrait/speedranktouxiang/img_382_ysgok@.png,1962,,,,,解锁对应精灵图鉴后获得,2,
3015,超级火焰鸡,config/portrait/speedranktouxiang/img_257_cjhyj@.png,1304,,,,,解锁对应精灵图鉴后获得,2,
3016,超级暴鲤龙,config/portrait/speedranktouxiang/img_130_cjbll@.png,632,,,,,解锁对应精灵图鉴后获得,2,
3017,超级艾路雷朵,config/portrait/speedranktouxiang/img_475_cjalld@.png,1397,,,,,解锁对应精灵图鉴后获得,2,
3018,超级路卡利欧,config/portrait/speedranktouxiang/img_448_cjlklo@.png,2243,,,,,解锁对应精灵图鉴后获得,2,
3019,超级大比鸟,config/portrait/speedranktouxiang/img_18_cjdbn@.png,54,,,,,解锁对应精灵图鉴后获得,2,
3020,超级超梦X,config/portrait/speedranktouxiang/img_150_cjcmx@.png,762,,,,,解锁对应精灵图鉴后获得,2,
3021,超级诅咒娃娃,config/portrait/speedranktouxiang/img_354_cjzzww@.png,1803,,,,,解锁对应精灵图鉴后获得,2,
3022,超级蜥蜴王,config/portrait/speedranktouxiang/img_254_cjxyw@.png,1294,,,,,解锁对应精灵图鉴后获得,2,
3023,超级超梦Y,config/portrait/speedranktouxiang/img_150_cjcmy@.png,763,,,,,解锁对应精灵图鉴后获得,2,
3024,超级化石翼龙,config/portrait/speedranktouxiang/img_142_cjhsyl@.png,702,,,,,解锁对应精灵图鉴后获得,2,
3025,超级班基拉斯,config/portrait/speedranktouxiang/img_248_cjbjls@.png,1254,,,,,解锁对应精灵图鉴后获得,2,
