变量名,level_start,level_end,monsterIDs1,monsterIDs2,monsterIDs3,weight,fightgo_val_start,fightgo_val_end,grade,eliteCards,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
默认值,,,,,,0,,,0,<193;343;163;353;133>,0,0,1,<>,<>,<>,0,0,0,0
ID,等级下限,等级上限,队伍1,队伍2,队伍3,随机权重,先手值上限,先手值下限,段位,精英卡牌,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
505,,,,,,10,,,9,<>,19,18,,<3303;1313;3143;333;1503;2993>,<1941;1394;1241;1082;24;641>,<493;1303;603;1293;753;884>,84,82,12,11
506,,,,,,10,,,9,<>,19,18,,<701;1293;1071;402;771;3161>,<1231;2233;1172;574;2723;1931>,<641;4;263;883;2993;1893>,84,82,12,11
507,,,,,,10,,,9,<>,19,18,,<884;382;3413;2822;2233;1893>,<712;2993;741;264;1941;2993>,<402;493;333;1393;1221;753>,84,82,12,11
508,,,,,,10,,,9,<>,19,18,,<1253;1503;333;1241;394;3413>,<883;1221;574;3021;1314;1893>,<402;24;2993;2993;2993;641>,84,82,12,11
509,,,,,,10,,,9,<>,19,18,,<1503;14;863;701;3152;24>,<884;1082;1931;1303;15;1423>,<242;2993;641;1941;1314;2233>,84,82,12,11
510,,,,,,10,,,9,<>,19,18,,<333;884;1032;1893;2993;2993>,<2993;1394;3171;863;2993;4>,<1841;1241;3003;1941;2993;641>,84,82,12,11
511,,,,,,10,,,9,<>,19,18,,<1941;1951;15;2993;1221;1172>,<3143;1313;3303;2993;1921;1394>,<2033;701;1931;1813;263;771>,84,82,12,11
512,,,,,,10,,,9,<>,19,18,,<163;3171;1503;753;1293;3152>,<863;2993;3181;394;1893;883>,<2993;24;2993;264;2993;741>,84,82,12,11
513,,,,,,10,,,9,<>,19,18,,<712;731;1303;2993;2993;1172>,<1231;393;2033;2822;3021;1911>,<503;1313;333;1503;753;4>,84,82,12,11
514,,,,,,10,,,9,<>,19,18,,<263;503;394;1393;701;3251>,<1082;2401;2993;1903;163;1071>,<2993;2242;1893;3021;641;1221>,84,82,12,11
515,,,,,,10,,,9,<>,19,18,,<1813;4;884;1393;1313;3021>,<2993;394;641;771;2401;863>,<574;264;242;14;333;1394>,84,82,12,11
516,,,,,,10,,,9,<>,19,18,,<333;1241;1941;1503;2993;2723>,<631;884;24;3171;2993;163>,<2993;1253;2233;2993;1393;2473>,84,82,12,11
517,,,,,,10,,,9,<>,19,18,,<1393;4132;1032;393;1893;1303>,<1172;884;641;2473;3171;2993>,<863;731;382;753;1314;1921>,84,82,12,11
518,,,,,,10,,,9,<>,19,18,,<3592;1071;884;572;721;593>,<641;2993;1951;2993;3181;2993>,<242;264;1503;2993;2993;1314>,84,82,12,11
519,,,,,,10,,,9,<>,19,18,,<1394;242;701;771;2993;3003>,<24;741;382;1293;2473;753>,<1503;2233;2993;493;1253;2993>,84,82,12,11
520,,,,,,10,,,9,<>,19,18,,<263;593;2401;3592;1221;3161>,<2993;2993;1172;712;1082;3143>,<1423;2993;1911;1303;1903;24>,84,82,12,11
521,,,,,,10,,,9,<>,19,18,,<1231;1314;753;2473;242;863>,<3143;1293;3251;2993;883;402>,<1893;333;741;1813;1903;1503>,84,82,12,11
522,,,,,,10,,,9,<>,19,18,,<753;1931;1221;2233;3181;2993>,<884;1503;3021;701;1393;2473>,<24;883;1231;1951;394;1893>,84,82,12,11
523,,,,,,10,,,9,<>,19,18,,<1941;382;503;3543;1841;593>,<731;3303;1303;402;14;572>,<264;2233;1394;701;1503;242>,84,82,12,11
524,,,,,,10,,,9,<>,19,18,,<1253;2822;2473;1293;1393;884>,<731;2242;1903;771;2993;2993>,<572;1931;1314;712;493;3003>,84,82,12,11
525,,,,,,10,,,9,<>,19,18,,<1951;3161;731;1303;593;1253>,<382;2473;1394;242;2033;333>,<2993;263;2993;1841;2993;2993>,84,82,12,11
526,,,,,,10,,,9,<>,19,18,,<3592;1394;263;2993;382;863>,<1931;264;701;1921;883;2993>,<14;1503;771;1082;4;2401>,84,82,12,11
527,,,,,,10,,,9,<>,19,18,,<3843;3161;24;731;3592;493>,<163;242;1423;333;2993;701>,<1941;1893;721;884;771;1503>,84,82,12,11
528,,,,,,10,,,9,<>,19,18,,<1951;1931;883;3171;731;1393>,<641;493;2233;2993;333;3161>,<593;2993;2993;884;1921;863>,84,82,12,11
529,,,,,,10,,,9,<>,19,18,,<493;3592;884;333;2473;3143>,<771;2993;1071;263;2723;1221>,<1911;2993;1394;1172;1841;2993>,84,82,12,11
530,,,,,,10,,,9,<>,19,18,,<3592;1241;1253;2993;731;1921>,<3353;1903;394;2993;2473;2993>,<15;1071;2033;1423;1231;1394>,84,82,12,11
531,,,,,,10,,,9,<>,19,18,,<884;631;641;1393;333;2723>,<1841;572;1423;2993;2993;2401>,<3143;603;741;721;712;574>,84,82,12,11
532,,,,,,10,,,9,<>,19,18,,<7001;1393;393;3353;2033;264>,<712;1293;382;2242;402;2993>,<2723;493;1893;863;741;2993>,84,82,12,11
533,,,,,,10,,,9,<>,19,18,,<1314;603;572;3592;753;2033>,<1253;1423;4;1931;721;1503>,<1941;1921;701;574;1813;1313>,84,82,12,11
534,,,,,,10,,,9,<>,19,18,,<1231;382;574;1241;2993;1221>,<4;3353;1314;264;593;2993>,<2993;1303;1951;2033;701;753>,84,82,12,11
535,,,,,,10,,,9,<>,19,18,,<1071;1921;741;1941;1314;503>,<721;2473;1423;2993;1393;3152>,<1172;731;603;2993;2993;572>,84,82,12,11
536,,,,,,10,,,9,<>,19,18,,<1241;2401;333;3592;883;503>,<1951;721;1813;402;2473;1941>,<2993;1893;603;701;2723;4>,84,82,12,11
537,,,,,,10,,,9,<>,19,18,,<2233;3413;2242;1241;1951;631>,<863;263;3152;333;1813;701>,<1253;2993;884;1911;1303;1393>,84,82,12,11
538,,,,,,10,,,9,<>,19,18,,<333;3353;264;712;1393;1303>,<2242;24;1293;883;741;2473>,<2993;753;593;603;2993;1394>,84,82,12,11
539,,,,,,10,,,9,<>,19,18,,<1253;263;1951;1082;1911;493>,<503;771;701;574;163;863>,<2993;1032;1503;1841;4;1313>,84,82,12,11
540,,,,,,10,,,9,<>,19,18,,<771;2723;503;1503;3181;572>,<2033;641;603;1172;574;2473>,<883;1313;721;884;2993;2993>,84,82,12,11
541,,,,,,10,,,9,<>,19,18,,<4132;163;1911;3181;1303;1903>,<1893;2723;394;3003;393;1071>,<741;1394;24;2993;603;631>,84,82,12,11
542,,,,,,10,,,9,<>,19,18,,<574;3353;3161;603;242;712>,<402;1393;1303;2993;393;2473>,<1314;1423;1241;15;731;503>,84,82,12,11
543,,,,,,10,,,9,<>,19,18,,<1253;1931;3143;1921;1313;1951>,<572;394;3161;741;2993;163>,<4;1314;2993;264;2993;1172>,84,82,12,11
544,,,,,,10,,,9,<>,19,18,,<3353;753;2033;402;1423;1071>,<1393;2993;1221;1241;631;14>,<1172;2993;863;493;2993;2993>,84,82,12,11
545,,,,,,10,,,9,<>,19,18,,<1911;574;1241;2993;2401;264>,<3303;2242;2993;3171;3152;593>,<1423;1253;2033;2993;2993;1813>,84,82,12,11
546,,,,,,10,,,9,<>,19,18,,<2822;1393;3181;1423;3152;1032>,<731;1893;883;3303;2993;163>,<333;863;2993;2473;1071;641>,84,82,12,11
547,,,,,,10,,,9,<>,19,18,,<24;263;574;1951;493;3251>,<1813;1423;1082;393;242;631>,<2723;1903;1303;1241;264;1293>,84,82,12,11
548,,,,,,10,,,9,<>,19,18,,<4132;1931;1394;593;24;2473>,<2242;1303;1314;2993;333;721>,<1293;503;393;2993;2993;2822>,84,82,12,11
549,,,,,,10,,,9,<>,19,18,,<333;4;1231;1911;3592;2033>,<493;1813;572;603;503;3143>,<1071;2473;1032;2993;1393;24>,84,82,12,11
550,,,,,,10,,,9,<>,19,18,,<2033;721;603;863;1293;1813>,<2233;1303;4;2473;1503;572>,<2993;1393;1253;2993;163;2993>,84,82,12,11
551,,,,,,10,,,8,<>,19,18,,<2723;2233;3251;572;2993;2993>,<2993;1911;3181;1221;2242;1893>,<771;4;503;631;574;884>,86,84,12,11
552,,,,,,10,,,8,<>,19,18,,<883;2233;574;4;1423;3592>,<1253;333;731;641;2993;1394>,<503;2033;2993;14;2473;1503>,86,84,12,11
553,,,,,,10,,,8,<>,19,18,,<4;1941;883;3143;1423;1032>,<2723;3171;574;1172;2993;1393>,<1082;394;163;2993;1503;721>,86,84,12,11
554,,,,,,10,,,8,<>,19,18,,<1931;1394;863;2993;1314;1893>,<1941;1423;2993;2993;1221;2822>,<1503;3003;1172;1393;2993;264>,86,84,12,11
555,,,,,,10,,,8,<>,19,18,,<1951;1911;1172;1393;2401;884>,<574;721;394;1241;771;2822>,<1314;503;1293;731;2993;3003>,86,84,12,11
556,,,,,,10,,,8,<>,19,18,,<1082;382;2473;1231;1314;1813>,<1303;3181;1293;603;1071;1253>,<1423;2993;2993;503;2993;263>,86,84,12,11
557,,,,,,10,,,8,<>,19,18,,<3143;701;382;3543;3161;712>,<2993;721;2033;2233;24;1393>,<2993;883;1303;2401;2993;402>,86,84,12,11
558,,,,,,10,,,8,<>,19,18,,<263;1221;3413;1813;741;603>,<1893;2993;1921;3003;1903;503>,<2993;1293;4;333;2993;1911>,86,84,12,11
559,,,,,,10,,,8,<>,19,18,,<24;3843;393;2242;2723;731>,<3303;1951;3003;333;1394;1082>,<574;1172;263;2993;1813;2401>,86,84,12,11
560,,,,,,10,,,8,<>,19,18,,<163;3181;771;333;574;393>,<264;2401;1951;1941;1241;2993>,<503;2473;1253;884;631;741>,86,84,12,11
561,,,,,,10,,,8,<>,19,18,,<3543;721;1071;2233;2993;3353>,<264;3181;2993;1503;1231;2033>,<603;1903;641;503;15;2993>,86,84,12,11
562,,,,,,10,,,8,<>,19,18,,<641;721;1931;163;333;4>,<1172;2242;883;1253;2993;1314>,<382;1071;1893;1241;1293;574>,86,84,12,11
563,,,,,,10,,,8,<>,19,18,,<631;3143;242;2822;712;701>,<2993;2242;394;2993;884;1951>,<1303;2993;1032;493;2993;14>,86,84,12,11
564,,,,,,10,,,8,<>,19,18,,<3021;163;3843;731;24;242>,<631;741;3303;2473;753;721>,<2993;2993;2993;1903;2233;2993>,86,84,12,11
565,,,,,,10,,,8,<>,19,18,,<1813;1231;2473;721;2242;1423>,<2993;1951;2033;2993;1293;1071>,<1314;884;263;333;493;2993>,86,84,12,11
566,,,,,,10,,,8,<>,19,18,,<574;3772;603;2233;393;1841>,<3353;242;2993;3152;3003;2993>,<731;503;2473;883;402;394>,86,84,12,11
567,,,,,,10,,,8,<>,19,18,,<701;3843;631;503;712;1841>,<2993;1503;2993;163;2401;641>,<574;1303;721;1313;2993;1221>,86,84,12,11
568,,,,,,10,,,8,<>,19,18,,<771;402;3592;1314;14;1813>,<2401;2993;493;1911;503;1231>,<2993;883;731;574;2993;2993>,86,84,12,11
569,,,,,,10,,,8,<>,19,18,,<863;3003;1941;1071;1503;1293>,<3413;394;393;1082;163;1313>,<883;2473;333;2822;572;1931>,86,84,12,11
570,,,,,,10,,,8,<>,19,18,,<1941;263;382;1893;631;1314>,<1951;1921;1503;3143;1293;1172>,<1241;2993;2822;721;1071;2993>,86,84,12,11
571,,,,,,10,,,8,<>,19,18,,<1082;2993;163;2822;1903;2033>,<2723;1231;1221;3161;2993;402>,<2993;2993;1172;721;2401;1931>,86,84,12,11
572,,,,,,10,,,8,<>,19,18,,<2993;3353;3772;1313;503;242>,<3251;263;1253;1241;14;2401>,<1503;2033;2822;1071;1172;1032>,86,84,12,11
573,,,,,,10,,,8,<>,19,18,,<1931;3543;1303;1314;2473;2993>,<1032;2242;3251;2723;382;163>,<1394;1313;572;2993;2993;884>,86,84,12,11
574,,,,,,10,,,8,<>,19,18,,<1911;3143;3171;394;3161;3413>,<2822;3152;1241;382;883;24>,<1082;884;393;2993;2993;163>,86,84,12,11
575,,,,,,10,,,8,<>,19,18,,<631;2822;1071;2233;701;1313>,<883;741;3161;884;1394;2993>,<2033;572;1841;2993;731;1903>,86,84,12,11
576,,,,,,10,,,8,<>,19,18,,<731;3663;1231;741;1313;1293>,<2993;2993;1221;402;1082;701>,<2723;1071;2993;2233;24;2993>,86,84,12,11
577,,,,,,10,,,8,<>,19,18,,<3843;603;1951;1394;3543;3303>,<402;1082;574;1813;2993;14>,<1313;1172;493;731;2993;503>,86,84,12,11
578,,,,,,10,,,8,<>,19,18,,<242;2473;1032;883;753;1303>,<574;631;3021;3171;3003;2993>,<3161;2993;884;2993;2033;1911>,86,84,12,11
579,,,,,,10,,,8,<>,19,18,,<1082;382;3181;701;163;3251>,<883;2993;1903;2033;753;1393>,<2993;242;503;333;493;1951>,86,84,12,11
580,,,,,,10,,,8,<>,19,18,,<641;3843;712;493;382;603>,<1253;1082;3181;3143;2233;884>,<2993;2993;2993;1893;771;402>,86,84,12,11
581,,,,,,10,,,8,<>,19,18,,<3171;1921;1903;1032;1241;2401>,<333;721;3181;884;24;263>,<2723;2993;1931;382;2993;712>,86,84,12,11
582,,,,,,10,,,8,<>,19,18,,<3143;24;1071;2993;1032;15>,<712;393;382;1903;572;2993>,<1893;1951;2242;1314;1911;1931>,86,84,12,11
583,,,,,,10,,,8,<>,19,18,,<1941;1314;3303;3171;1921;15>,<393;3161;2723;1841;2993;2993>,<2401;2033;1931;2993;753;4>,86,84,12,11
584,,,,,,10,,,8,<>,19,18,,<3152;1903;1921;503;731;1253>,<3161;1032;2993;1221;394;1303>,<14;263;2033;2723;1313;264>,86,84,12,11
585,,,,,,10,,,8,<>,19,18,,<1071;883;1303;3772;1941;3021>,<1813;1172;3152;1313;382;242>,<1931;263;1082;1423;2993;2401>,86,84,12,11
586,,,,,,10,,,8,<>,19,18,,<1314;641;4;163;712;1423>,<2473;2993;741;593;1394;3152>,<333;1921;883;731;2993;1841>,86,84,12,11
587,,,,,,10,,,8,<>,19,18,,<3843;3161;2401;2993;1071;641>,<753;603;1393;1082;1394;24>,<741;2242;2233;3003;2993;883>,86,84,12,11
588,,,,,,10,,,8,<>,19,18,,<1423;2993;242;1303;382;2401>,<1813;1931;1293;394;1841;863>,<493;1893;2993;2242;2993;2993>,86,84,12,11
589,,,,,,10,,,8,<>,19,18,,<3772;641;3592;15;2993;503>,<1941;1313;2993;2401;3003;1911>,<1841;3143;883;1293;394;603>,86,84,12,11
590,,,,,,10,,,8,<>,19,18,,<1032;493;3413;2993;3353;2993>,<1241;1921;2993;1221;163;24>,<1941;2993;2993;1813;1313;1314>,86,84,12,11
591,,,,,,10,,,8,<>,19,18,,<1241;1314;3161;2473;2233;242>,<721;771;1921;593;2993;1893>,<741;2993;1221;3021;1951;1303>,86,84,12,11
592,,,,,,10,,,8,<>,19,18,,<393;493;603;3663;2233;1221>,<883;2993;163;721;4;402>,<2993;2473;382;753;2993;263>,86,84,12,11
593,,,,,,10,,,8,<>,19,18,,<14;402;1903;884;1032;2993>,<3021;24;572;2242;2993;503>,<883;163;1951;1221;15;1241>,86,84,12,11
594,,,,,,10,,,8,<>,19,18,,<1921;3413;883;3143;1423;2993>,<641;1903;1241;2993;393;1071>,<741;731;2033;2993;503;1911>,86,84,12,11
595,,,,,,10,,,8,<>,19,18,,<1903;1394;572;3152;1941;3543>,<1951;1813;394;771;2033;2993>,<3143;393;24;1893;2993;263>,86,84,12,11
596,,,,,,10,,,8,<>,19,18,,<1394;1393;1503;1314;1931;593>,<242;1911;333;631;863;1231>,<163;2993;1903;3003;1221;394>,86,84,12,11
597,,,,,,10,,,8,<>,19,18,,<1903;741;3021;631;593;721>,<641;1314;1241;242;1172;2233>,<2723;1082;2993;883;3003;1303>,86,84,12,11
598,,,,,,10,,,8,<>,19,18,,<712;163;1314;593;1393;3003>,<2993;1172;1911;572;242;263>,<1231;2993;503;2993;2993;1313>,86,84,12,11
599,,,,,,10,,,8,<>,19,18,,<7001;2473;3251;1293;3171;3003>,<603;2993;883;14;1394;753>,<1911;1903;574;2233;242;721>,86,84,12,11
600,,,,,,10,,,8,<>,19,18,,<593;4;1921;3171;712;603>,<631;3303;3152;2242;771;2993>,<14;741;382;2993;1903;264>,86,84,12,11
601,,,,,,10,,,7,<>,19,18,,<1941;2233;1981;3663;2242;631>,<3261;3143;3271;263;1423;884>,<1253;264;1172;1253;1261;15>,88,86,12,11
602,,,,,,10,,,7,<>,19,18,,<1423;3642;863;2993;3241;3181>,<712;1911;753;3211;2381;394>,<1231;1394;1991;402;2391;1253>,88,86,12,11
603,,,,,,10,,,7,<>,19,18,,<3611;393;1172;3003;3211;2391>,<2242;503;1911;3152;263;1231>,<1293;1971;593;264;1314;701>,88,86,12,11
604,,,,,,10,,,7,<>,19,18,,<1393;712;3601;1813;3353;3171>,<3631;1841;1172;3181;1281;1313>,<242;2993;263;574;2401;2473>,88,86,12,11
605,,,,,,10,,,7,<>,19,18,,<1931;3611;3221;1503;333;4161>,<712;1082;1071;731;3601;2033>,<603;1961;1893;572;1981;1253>,88,86,12,11
606,,,,,,10,,,7,<>,19,18,,<593;1394;2431;3171;394;1032>,<24;3181;1903;2441;14;1221>,<883;1253;2822;3261;712;15>,88,86,12,11
607,,,,,,10,,,7,<>,19,18,,<3021;1503;1313;1971;503;242>,<863;1221;2361;3601;4;1253>,<1893;1271;1981;2381;2242;731>,88,86,12,11
608,,,,,,10,,,7,<>,19,18,,<1314;1231;4;2033;3303;3021>,<1423;1281;2993;1813;393;884>,<1253;3143;1253;1941;1921;3642>,88,86,12,11
609,,,,,,10,,,7,<>,19,18,,<883;3772;493;3021;3161;394>,<3003;14;641;3261;3171;2361>,<1253;1071;163;1931;1314;753>,88,86,12,11
610,,,,,,10,,,7,<>,19,18,,<593;1921;3143;1941;3543;2381>,<1423;753;731;1303;1271;1281>,<1931;1951;603;863;3241;631>,88,86,12,11
611,,,,,,10,,,7,<>,19,18,,<2381;3611;1951;1503;1394;503>,<1981;1991;1303;1253;1911;163>,<2441;264;1921;1971;1931;761>,88,86,12,11
612,,,,,,10,,,7,<>,19,18,,<3221;1961;333;1941;631;3261>,<574;2361;1813;1841;2723;884>,<3021;1991;603;2473;3601;1253>,88,86,12,11
613,,,,,,10,,,7,<>,19,18,,<1941;883;1253;1921;631;1991>,<1271;574;264;1071;394;1313>,<382;572;2473;3261;1893;2822>,88,86,12,11
614,,,,,,10,,,7,<>,19,18,,<3543;3601;2441;2473;1903;3152>,<3181;2233;1253;2033;1253;721>,<1253;4161;1394;1271;641;1253>,88,86,12,11
615,,,,,,10,,,7,<>,19,18,,<1393;1951;4;574;3271;883>,<1253;1893;3642;1503;1253;1903>,<1394;3221;2242;1253;712;394>,88,86,12,11
616,,,,,,10,,,7,<>,19,18,,<3181;1841;263;4;761;1172>,<333;3221;1393;863;3211;2351>,<402;1961;2473;1991;1253;242>,88,86,12,11
617,,,,,,10,,,7,<>,19,18,,<2381;741;2473;1893;1991;3221>,<1961;1253;3161;1951;163;2822>,<393;2993;503;14;1394;3261>,88,86,12,11
618,,,,,,10,,,7,<>,19,18,,<3003;263;2033;1253;2351;3303>,<641;2361;631;1303;333;1423>,<593;572;15;1981;1172;1032>,88,86,12,11
619,,,,,,10,,,7,<>,19,18,,<2033;1423;24;2822;1281;3161>,<3601;863;572;264;242;2391>,<1253;721;1303;2993;761;382>,88,86,12,11
620,,,,,,10,,,7,<>,19,18,,<4161;393;3261;1961;3642;1951>,<1271;631;24;1981;741;264>,<2391;3631;3211;1032;1261;2242>,88,86,12,11
621,,,,,,10,,,7,<>,19,18,,<701;3642;1172;3221;1394;2381>,<3171;402;4;2822;242;3181>,<1931;3021;2441;1841;1253;1314>,88,86,12,11
622,,,,,,10,,,7,<>,19,18,,<1841;1241;24;3642;712;721>,<14;3161;2441;1393;4171;1503>,<1423;2351;2381;1253;1221;1253>,88,86,12,11
623,,,,,,10,,,7,<>,19,18,,<741;4132;3631;1961;1293;3261>,<503;1271;1903;2723;1281;2431>,<2033;1941;2993;1032;1503;3611>,88,86,12,11
624,,,,,,10,,,7,<>,19,18,,<4161;333;493;1253;2431;402>,<3003;2361;382;2233;3211;1903>,<24;731;1253;3611;1253;1921>,88,86,12,11
625,,,,,,10,,,7,<>,19,18,,<1314;1393;382;1903;1951;4161>,<4171;1221;1911;263;1261;1921>,<1841;1253;1253;631;264;1941>,88,86,12,11
626,,,,,,10,,,7,<>,19,18,,<1911;2401;14;1172;1941;3211>,<3543;721;3181;712;1032;1261>,<264;572;863;4161;1253;1241>,88,86,12,11
627,,,,,,10,,,7,<>,19,18,,<3261;2242;3251;1261;3543;394>,<1911;163;1841;1241;2993;2723>,<1172;1281;1893;1941;761;603>,88,86,12,11
628,,,,,,10,,,7,<>,19,18,,<382;4161;2431;3303;771;3611>,<1951;1813;1941;163;2723;2242>,<1423;14;3211;1231;1253;1503>,88,86,12,11
629,,,,,,10,,,7,<>,19,18,,<753;2033;3221;1314;3181;3601>,<3241;393;3353;1253;242;1841>,<4171;1503;1931;771;1941;1082>,88,86,12,11
630,,,,,,10,,,7,<>,19,18,,<1271;3271;731;402;753;3171>,<1961;2431;2233;1393;572;1981>,<264;2401;1911;863;1253;2351>,88,86,12,11
631,,,,,,10,,,7,<>,19,18,,<2033;1813;1271;3171;3543;3611>,<631;641;2242;1253;1394;761>,<1423;2361;771;1253;1253;264>,88,86,12,11
632,,,,,,10,,,7,<>,19,18,,<3843;3221;883;1813;1961;393>,<631;3261;1903;721;1261;3152>,<3271;1253;1253;3631;1231;2242>,88,86,12,11
633,,,,,,10,,,7,<>,19,18,,<3663;3303;1813;721;3181;3021>,<163;1394;264;572;1931;2033>,<1082;1253;1253;884;1281;2401>,88,86,12,11
634,,,,,,10,,,7,<>,19,18,,<3611;1893;3543;2391;3021;1941>,<712;863;1261;4;753;701>,<1253;1903;1253;1241;1253;2242>,88,86,12,11
635,,,,,,10,,,7,<>,19,18,,<2351;3592;393;701;3003;163>,<2723;2431;2441;574;641;14>,<1253;493;1911;1253;1303;1503>,88,86,12,11
636,,,,,,10,,,7,<>,19,18,,<3003;394;1221;1261;2441;393>,<1241;771;3152;603;1911;2381>,<2233;163;1281;701;3642;1271>,88,86,12,11
637,,,,,,10,,,7,<>,19,18,,<1314;1261;631;884;393;1071>,<3171;574;1082;753;3211;1394>,<394;1961;1253;1241;3261;2993>,88,86,12,11
638,,,,,,10,,,7,<>,19,18,,<1253;1393;3251;2431;3021;1303>,<3271;1394;3003;731;3143;574>,<1971;1314;1921;1253;4171;2381>,88,86,12,11
639,,,,,,10,,,7,<>,19,18,,<2441;2242;1271;3631;1253;1313>,<863;771;572;1951;1303;24>,<3221;1941;1253;333;2381;1981>,88,86,12,11
640,,,,,,10,,,7,<>,19,18,,<1941;3601;3663;1423;593;2242>,<4161;1981;701;1911;2351;3021>,<2431;1314;753;1303;2361;1813>,88,86,12,11
641,,,,,,10,,,7,<>,19,18,,<4;1841;1503;3631;3003;3303>,<1241;393;701;4171;1941;263>,<3221;712;753;14;593;1991>,88,86,12,11
642,,,,,,10,,,7,<>,19,18,,<1241;1221;15;1071;1903;574>,<2473;2401;503;883;1961;3241>,<264;1253;3003;493;3271;3261>,88,86,12,11
643,,,,,,10,,,7,<>,19,18,,<1221;1991;3181;1231;3303;14>,<2431;402;503;3271;394;753>,<263;863;2351;3241;1253;1314>,88,86,12,11
644,,,,,,10,,,7,<>,19,18,,<24;1394;1813;1961;641;3413>,<382;3221;701;1253;1253;1221>,<1841;771;1931;393;1253;264>,88,86,12,11
645,,,,,,10,,,7,<>,19,18,,<1071;1241;631;2391;3303;641>,<1961;24;712;1931;3601;1813>,<3611;3642;3271;393;1253;382>,88,86,12,11
646,,,,,,10,,,7,<>,19,18,,<394;1394;1951;3413;402;1281>,<1231;641;631;393;3152;1931>,<1253;3143;1813;701;761;333>,88,86,12,11
647,,,,,,10,,,7,<>,19,18,,<1313;393;1813;2233;1253;333>,<2431;1253;1271;712;1931;4171>,<1393;1253;593;1261;1253;572>,88,86,12,11
648,,,,,,10,,,7,<>,19,18,,<1903;883;1281;1253;263;4161>,<2033;1253;333;3271;503;1261>,<631;3021;884;741;14;1253>,88,86,12,11
649,,,,,,10,,,7,<>,19,18,,<3161;3271;1971;1253;1503;3211>,<731;1921;1253;1253;1813;263>,<163;2822;2431;1281;2351;2401>,88,86,12,11
650,,,,,,10,,,7,<>,19,18,,<2431;863;1172;753;393;3171>,<3413;1981;1314;1221;1951;771>,<163;4161;2391;1971;1253;3261>,88,86,12,11
651,,,,,,10,,,6,<>,19,18,,<883;3161;3271;3171;3251;3601>,<863;712;1423;574;1231;1253>,<1271;1253;1253;3642;753;1253>,90,88,12,11
652,,,,,,10,,,6,<>,19,18,,<3271;3843;263;1313;3611;402>,<3181;382;163;1241;2381;1981>,<1271;4171;2391;712;1221;1253>,90,88,12,11
653,,,,,,10,,,6,<>,19,18,,<1293;3241;3663;242;2401;1253>,<1961;393;572;1423;1991;3211>,<264;394;1813;1394;1241;631>,90,88,12,11
654,,,,,,10,,,6,<>,19,18,,<1071;3211;2033;3642;883;1221>,<394;493;701;3261;2993;1971>,<3271;3021;603;2723;1423;3611>,90,88,12,11
655,,,,,,10,,,6,<>,19,18,,<2473;761;2381;2361;503;1394>,<263;1921;402;3161;333;1082>,<593;1253;394;14;1253;721>,90,88,12,11
656,,,,,,10,,,6,<>,19,18,,<761;3271;863;712;1941;14>,<3303;1082;1071;603;1253;4161>,<701;1313;771;1911;1813;1253>,90,88,12,11
657,,,,,,10,,,6,<>,19,18,,<3181;1841;1082;3353;1991;2431>,<1231;2441;3171;1393;574;264>,<1423;1971;15;1253;1172;631>,90,88,12,11
658,,,,,,10,,,6,<>,19,18,,<1931;503;2441;1293;771;572>,<2822;574;3261;712;264;1253>,<1893;1961;863;1253;1253;1911>,90,88,12,11
659,,,,,,10,,,6,<>,19,18,,<503;1941;3261;1991;2033;1981>,<3601;631;1271;2441;2242;1253>,<1032;1503;1253;1253;1253;753>,90,88,12,11
660,,,,,,10,,,6,<>,19,18,,<771;3413;1303;1393;15;3171>,<1841;1271;242;631;1971;1082>,<1253;4171;2993;3241;1313;883>,90,88,12,11
661,,,,,,10,,,6,<>,19,18,,<771;863;3601;3171;884;3143>,<731;1903;593;2391;503;263>,<3003;1303;572;603;3211;15>,90,88,12,11
662,,,,,,10,,,6,<>,19,18,,<1303;771;1253;3642;1253;1393>,<402;721;1281;3271;572;1082>,<1813;1971;3221;15;4;1314>,90,88,12,11
663,,,,,,10,,,6,<>,19,18,,<1293;2242;883;4171;1253;3261>,<3611;1921;1253;3271;3241;1253>,<1313;1903;1253;393;3601;761>,90,88,12,11
664,,,,,,10,,,6,<>,19,18,,<1313;731;712;1893;1961;1921>,<1911;3152;394;503;1971;3143>,<883;1423;574;1841;2723;1281>,90,88,12,11
665,,,,,,10,,,6,<>,19,18,,<1271;3543;2242;3261;1931;1921>,<2473;3143;3181;1253;1253;884>,<883;1813;1961;503;333;1253>,90,88,12,11
666,,,,,,10,,,6,<>,19,18,,<2723;3211;2401;1951;753;771>,<1941;264;3221;2822;3003;24>,<333;3161;1293;1911;1071;1172>,90,88,12,11
667,,,,,,10,,,6,<>,19,18,,<883;402;1931;1082;1313;3251>,<242;1253;3642;574;1903;2822>,<2391;641;264;1172;1253;1261>,90,88,12,11
668,,,,,,10,,,6,<>,19,18,,<3152;761;572;2351;1813;493>,<1303;2723;242;1271;2391;4161>,<394;2033;263;863;1394;1253>,90,88,12,11
669,,,,,,10,,,6,<>,19,18,,<3543;731;721;1813;2441;1313>,<3003;1951;3181;1393;503;393>,<712;3642;884;1253;1253;1253>,90,88,12,11
