1625,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Iron Treads,5241,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Cynthia's Mega Garchomp,7091,,,,,,{advance=7;id=30450;level=60},,,,<8;8;8;8;8;8;8;8>,,
1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Venusaur,7151,,,,,,{advance=7;id=30458;level=60},,,,<8;8;8;8;8;8;8;8>,,
1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Abomasnow,7131,,,,,,{advance=7;id=30455;level=60},,,,<8;8;8;8;8;8;8;8>,,
1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zarude,4631,,,,,,{advance=7;id=30447;level=60},,,,<8;8;8;8;8;8;8;8>,,
1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shaymin,2441,,,,,,{advance=7;id=30413;level=60},,,,<8;8;8;8;8;8;8;8>,,
1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Celebi,1281,,,,,,{advance=7;id=30423;level=60},,,,<8;8;8;8;8;8;8;8>,,
1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Sceptile,7141,,,,,,{advance=7;id=30457;level=60},,,,<8;8;8;8;8;8;8;8>,,
1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Celebi,1281,,,,,,{advance=7;id=30423;level=60},,,,<8;8;8;8;8;8;8;8>,,
1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Origin Mew,7041,,,,,,{advance=7;id=30441;level=60},,,,<8;8;8;8;8;8;8;8>,,
1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Jirachi,1991,,,,,,{advance=7;id=30419;level=60},,,,<8;8;8;8;8;8;8;8>,,
1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Necrozma,4101,,,,,,{advance=7;id=30440;level=60},,,,<8;8;8;8;8;8;8;8>,,
1637,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Mewtwo Y,763,,,,,,{advance=7;id=30401;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Unbound,3642,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Reshiram,3211,,,,,,{advance=7;id=30415;level=60},,,,<8;8;8;8;8;8;8;8>,,
1640,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Primal Groudon,1972,,,,,,{advance=7;id=30403;level=60},,,,<8;8;8;8;8;8;8;8>,,
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ho-Oh,1271,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Victini,2461,,,,,,{advance=7;id=30427;level=60},,,,<8;8;8;8;8;8;8;8>,,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Alain's Mega Charizard X,7121,,,,,,{advance=7;id=30453;level=60},,,,<8;8;8;8;8;8;8;8>,,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Masked Mega Blaziken,7101,,,,,,{advance=7;id=30402;level=60},,,,<8;8;8;8;8;8;8;8>,,
1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Calyrex Ice Rider,4682,,,,,,{advance=7;id=30452;level=60},,,,<8;8;8;8;8;8;8;8>,,
1646,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,White Kyurem,3242,,,,,,{advance=7;id=30454;level=60},,,,<8;8;8;8;8;8;8;8>,,
1647,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Glastrier,4661,,,,,,{advance=7;id=30452;level=60},,,,<8;8;8;8;8;8;8;8>,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Abomasnow,7131,,,,,,{advance=7;id=30455;level=60},,,,<8;8;8;8;8;8;8;8>,,
1649,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Articuno,721,,,,,,{advance=7;id=30303;level=60},,,,<8;8;8;8;8;8;8;8>,,
1650,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Alolan Ninetales,144,,,,,,{advance=7;id=30311;level=60},,,,<8;8;8;8;8;8;8;8>,,
1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Eternatus,4611,,,,,,{advance=7;id=30456;level=60},,,,<8;8;8;8;8;8;8;8>,,
1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gengar,7021,,,,,,{advance=7;id=30438;level=60},,,,<8;8;8;8;8;8;8;8>,,
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Venusaur,7151,,,,,,{advance=7;id=30458;level=60},,,,<8;8;8;8;8;8;8;8>,,
1654,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Nihilego,4031,,,,,,{advance=7;id=30309;level=60},,,,<8;8;8;8;8;8;8;8>,,
1655,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Toxapex,3772,,,,,,{advance=7;id=30309;level=60},,,,<8;8;8;8;8;8;8;8>,,
1656,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Naganadel,4132,,,,,,{advance=7;id=30309;level=60},,,,<8;8;8;8;8;8;8;8>,,
1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Palkia,2361,,,,,,{advance=7;id=30411;level=60},,,,<8;8;8;8;8;8;8;8>,,
1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Manaphy,2421,,,,,,{advance=7;id=30433;level=60},,,,<8;8;8;8;8;8;8;8>,,
1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Volcanion,3651,,,,,,{advance=7;id=30436;level=60},,,,<8;8;8;8;8;8;8;8>,,
1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Keldeo Resolute Form,7071,,,,,,{advance=7;id=30445;level=60},,,,<8;8;8;8;8;8;8;8>,,
1661,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Primal Kyogre,1962,,,,,,{advance=7;id=30404;level=60},,,,<8;8;8;8;8;8;8;8>,,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ash-Greninja,7011,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Koraidon,5381,,,,,,{advance=7;id=30463;level=60},,,,<8;8;8;8;8;8;8;8>,,
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zamazenta,4601,,,,,,{advance=7;id=30443;level=60},,,,<8;8;8;8;8;8;8;8>,,
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gallade,7061,,,,,,{advance=7;id=30444;level=60},,,,<8;8;8;8;8;8;8;8>,,
1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Meloetta Pirouette Forme,3262,,,,,,{advance=7;id=30418;level=60},,,,<8;8;8;8;8;8;8;8>,,
1667,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Mewtwo X,762,,,,,,{advance=7;id=30401;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Lucario,7111,,,,,,{advance=7;id=30451;level=60},,,,<8;8;8;8;8;8;8;8>,,
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Tyranitar,7031,,,,,,{advance=7;id=30439;level=60},,,,<8;8;8;8;8;8;8;8>,,
1670,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Diancie,3632,,,,,,{advance=7;id=30406;level=60},,,,<8;8;8;8;8;8;8;8>,,
1671,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Stakataka,4141,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1672,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Regirock,1911,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1673,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Aggron,1504,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1674,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Terrakion,3171,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Red Flash Mega Scizor,7191,,,,,,{advance=7;id=30465;level=60},,,,<8;8;8;8;8;8;8;8>,,
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Genesect,3271,,,,,,{advance=7;id=30424;level=60},,,,<8;8;8;8;8;8;8;8>,,
1677,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Kleavor,4701,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1678,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Heracross,1072,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1679,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Volcarona,3152,,,,,,{advance=7;id=30307;level=60},,,,<8;8;8;8;8;8;8;8>,,
1680,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Buzzwole,4041,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Tyranitar,7031,,,,,,{advance=7;id=30439;level=60},,,,<8;8;8;8;8;8;8;8>,,
1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Unbound,3642,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zarude,4631,,,,,,{advance=7;id=30447;level=60},,,,<8;8;8;8;8;8;8;8>,,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Darkrai,2431,,,,,,{advance=7;id=30405;level=60},,,,<8;8;8;8;8;8;8;8>,,
1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Yveltal,3611,,,,,,{advance=7;id=30421;level=60},,,,<8;8;8;8;8;8;8;8>,,
1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ash-Greninja,7011,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Confined,3641,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Giratina,2391,,,,,,{advance=7;id=30412;level=60},,,,<8;8;8;8;8;8;8;8>,,
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Calyrex Shadow Rider,4683,,,,,,{advance=7;id=30449;level=60},,,,<8;8;8;8;8;8;8;8>,,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Marshadow,4121,,,,,,{advance=7;id=30432;level=60},,,,<8;8;8;8;8;8;8;8>,,
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Lunala,4024,,,,,,{advance=7;id=30437;level=60},,,,<8;8;8;8;8;8;8;8>,,
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gengar,7021,,,,,,{advance=7;id=30438;level=60},,,,<8;8;8;8;8;8;8;8>,,
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Melmetal,4172,,,,,,{advance=7;id=30420;level=60},,,,<8;8;8;8;8;8;8;8>,,
1694,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Dusk Mane,4103,,,,,,{advance=7;id=30466;level=60},,,,<8;8;8;8;8;8;8;8>,,
1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Steven's Mega Metagross,7081,,,,,,{advance=7;id=30448;level=60},,,,<8;8;8;8;8;8;8;8>,,
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Magearna,4111,,,,,,{advance=7;id=30435;level=60},,,,<8;8;8;8;8;8;8;8>,,
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Lucario,7111,,,,,,{advance=7;id=30451;level=60},,,,<8;8;8;8;8;8;8;8>,,
1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Origin Dialga,2352,,,,,,{advance=7;id=30467;level=60},,,,<8;8;8;8;8;8;8;8>,,
1699,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,White Kyurem,3242,,,,,,{advance=7;id=30454;level=60},,,,<8;8;8;8;8;8;8;8>,,
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Eternatus,4611,,,,,,{advance=7;id=30456;level=60},,,,<8;8;8;8;8;8;8;8>,,
1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Giratina,2391,,,,,,{advance=7;id=30412;level=60},,,,<8;8;8;8;8;8;8;8>,,
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zinnia's Mega Salamence,7181,,,,,,{advance=7;id=30464;level=60},,,,<8;8;8;8;8;8;8;8>,,
1703,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Rayquaza,1982,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zygarde Complete Forme,3623,,,,,,{advance=7;id=30431;level=60},,,,<8;8;8;8;8;8;8;8>,,
1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Yveltal,3611,,,,,,{advance=7;id=30421;level=60},,,,<8;8;8;8;8;8;8;8>,,
1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Lugia,1261,,,,,,{advance=7;id=30407;level=60},,,,<8;8;8;8;8;8;8;8>,,
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ho-Oh,1271,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zinnia's Mega Salamence,7181,,,,,,{advance=7;id=30464;level=60},,,,<8;8;8;8;8;8;8;8>,,
1709,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Rayquaza,1982,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shaymin Sky Forme,2442,,,,,,{advance=7;id=30413;level=60},,,,<8;8;8;8;8;8;8;8>,,
1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Celebi,1281,,,,,,{advance=7;id=30423;level=60},,,,<8;8;8;8;8;8;8;8>,,
1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Origin Mew,7041,,,,,,{advance=7;id=30441;level=60},,,,<8;8;8;8;8;8;8;8>,,
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Unbound,3642,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Necrozma,4101,,,,,,{advance=7;id=30440;level=60},,,,<8;8;8;8;8;8;8;8>,,
1715,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Mewtwo Y,763,,,,,,{advance=7;id=30401;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Jirachi,1991,,,,,,{advance=7;id=30419;level=60},,,,<8;8;8;8;8;8;8;8>,,
1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gardevoir,7051,,,,,,{advance=7;id=30442;level=60},,,,<8;8;8;8;8;8;8;8>,,
1718,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Diancie,3632,,,,,,{advance=7;id=30406;level=60},,,,<8;8;8;8;8;8;8;8>,,
1719,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Tinkaton,4993,,,,,,{advance=7;id=30311;level=60},,,,<8;8;8;8;8;8;8;8>,,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Magearna,4111,,,,,,{advance=7;id=30435;level=60},,,,<8;8;8;8;8;8;8;8>,,
1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Xerneas,3601,,,,,,{advance=7;id=30425;level=60},,,,<8;8;8;8;8;8;8;8>,,
1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zacian,4591,,,,,,{advance=7;id=30446;level=60},,,,<8;8;8;8;8;8;8;8>,,
1723,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Ash's Pikachu,7001,,,,,,{advance=7;id=30319;level=60},,,,<8;8;8;8;8;8;8;8>,,
1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zeraora,4161,,,,,,{advance=7;id=30426;level=60},,,,<8;8;8;8;8;8;8;8>,,
1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Champion Pikachu,7161,,,,,,{advance=7;id=30460;level=60},,,,<8;8;8;8;8;8;8;8>,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Miraidon,5391,,,,,,{advance=7;id=30459;level=60},,,,<8;8;8;8;8;8;8;8>,,
1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zekrom,3221,,,,,,{advance=7;id=30416;level=60},,,,<8;8;8;8;8;8;8;8>,,
1728,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Black Kyurem,3243,,,,,,{advance=7;id=30461;level=60},,,,<8;8;8;8;8;8;8;8>,,
1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Venusaur,7151,,,,,,{advance=7;id=30458;level=60},,,,<8;8;8;8;8;8;8;8>,,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Abomasnow,7131,,,,,,{advance=7;id=30455;level=60},,,,<8;8;8;8;8;8;8;8>,,
1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zarude,4631,,,,,,{advance=7;id=30447;level=60},,,,<8;8;8;8;8;8;8;8>,,
1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shaymin,2441,,,,,,{advance=7;id=30413;level=60},,,,<8;8;8;8;8;8;8;8>,,
1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Celebi,1281,,,,,,{advance=7;id=30423;level=60},,,,<8;8;8;8;8;8;8;8>,,
1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Sceptile,7141,,,,,,{advance=7;id=30457;level=60},,,,<8;8;8;8;8;8;8;8>,,
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Tyranitar,7031,,,,,,{advance=7;id=30439;level=60},,,,<8;8;8;8;8;8;8;8>,,
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Unbound,3642,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zarude,4631,,,,,,{advance=7;id=30447;level=60},,,,<8;8;8;8;8;8;8;8>,,
1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Darkrai,2431,,,,,,{advance=7;id=30405;level=60},,,,<8;8;8;8;8;8;8;8>,,
1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Yveltal,3611,,,,,,{advance=7;id=30421;level=60},,,,<8;8;8;8;8;8;8;8>,,
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ash-Greninja,7011,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Reshiram,3211,,,,,,{advance=7;id=30415;level=60},,,,<8;8;8;8;8;8;8;8>,,
1742,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Primal Groudon,1972,,,,,,{advance=7;id=30403;level=60},,,,<8;8;8;8;8;8;8;8>,,
1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ho-Oh,1271,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Victini,2461,,,,,,{advance=7;id=30427;level=60},,,,<8;8;8;8;8;8;8;8>,,
1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Alain's Mega Charizard X,7121,,,,,,{advance=7;id=30453;level=60},,,,<8;8;8;8;8;8;8;8>,,
1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Masked Mega Blaziken,7101,,,,,,{advance=7;id=30402;level=60},,,,<8;8;8;8;8;8;8;8>,,
1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Koraidon,5381,,,,,,{advance=7;id=30463;level=60},,,,<8;8;8;8;8;8;8;8>,,
1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zamazenta,4601,,,,,,{advance=7;id=30443;level=60},,,,<8;8;8;8;8;8;8;8>,,
1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gallade,7061,,,,,,{advance=7;id=30444;level=60},,,,<8;8;8;8;8;8;8;8>,,
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Meloetta Pirouette Forme,3262,,,,,,{advance=7;id=30418;level=60},,,,<8;8;8;8;8;8;8;8>,,
1751,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Mewtwo X,762,,,,,,{advance=7;id=30401;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Lucario,7111,,,,,,{advance=7;id=30451;level=60},,,,<8;8;8;8;8;8;8;8>,,
1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Yveltal,3611,,,,,,{advance=7;id=30421;level=60},,,,<8;8;8;8;8;8;8;8>,,
1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Lugia,1261,,,,,,{advance=7;id=30407;level=60},,,,<8;8;8;8;8;8;8;8>,,
1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ho-Oh,1271,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zinnia's Mega Salamence,7181,,,,,,{advance=7;id=30464;level=60},,,,<8;8;8;8;8;8;8;8>,,
1757,,,,,80%,,,,,,,,,,,,,,,,,,,,,,,,,80%,,80%,80%,80%,80%,5,Mega Rayquaza,1982,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shaymin Sky Forme,2442,,,,,,{advance=7;id=30413;level=60},,,,<8;8;8;8;8;8;8;8>,,
1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Hoppa Confined,3641,,,,,,{advance=7;id=30414;level=60},,,,<8;8;8;8;8;8;8;8>,,
1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Giratina,2391,,,,,,{advance=7;id=30412;level=60},,,,<8;8;8;8;8;8;8;8>,,
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Calyrex Shadow Rider,4683,,,,,,{advance=7;id=30449;level=60},,,,<8;8;8;8;8;8;8;8>,,
1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Marshadow,4121,,,,,,{advance=7;id=30432;level=60},,,,<8;8;8;8;8;8;8;8>,,
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Lunala,4024,,,,,,{advance=7;id=30437;level=60},,,,<8;8;8;8;8;8;8;8>,,
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gengar,7021,,,,,,{advance=7;id=30438;level=60},,,,<8;8;8;8;8;8;8;8>,,
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Palkia,2361,,,,,,{advance=7;id=30411;level=60},,,,<8;8;8;8;8;8;8;8>,,
1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Manaphy,2421,,,,,,{advance=7;id=30433;level=60},,,,<8;8;8;8;8;8;8;8>,,
1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Volcanion,3651,,,,,,{advance=7;id=30436;level=60},,,,<8;8;8;8;8;8;8;8>,,
